competitor,competitor_product_id,competitor_product_name,competitor_product_group_name,unit,color,stem_length,stems_per_unit,unit_price,stem_price,available_units,grower_country,cleaned_name_used,created_at,eta_date
DVFlora,59326,Mum Dis Ball Purple Gustav,Mums-Bunched,Bu,Purple,,1,7.49,7.49,18,Colombia,Mum Dis Ball Purple Gustav,2025-06-01,2025-06-10
DVFlora,57933,Mum Disbud Purple Andrea,Mums-Bunched,Bu,Purple,,1,8.49,8.49,18,Colombia,Mum Disbud Purple Andrea,2025-06-01,2025-06-10
DVFlora,51809,Mum Disbud Purple Bachata,Mums-Bunched,Bu,Purple,,1,6.89,6.89,4,Colombia,Mum Disbud Purple Bachata,2025-06-01,2025-06-10
DVFlora,59332,Mum Disbud Purple Gaviria,Mums-Bunched,Bu,Purple,,1,6.99,6.99,18,Colombia,Mum Disbud Purple Gaviria,2025-06-01,2025-06-10
DVFlora,62892,Mum Disbud Purple Tornado,Mums-Bunched,Bu,Purple,,1,6.99,6.99,5,Colombia,Mum Disbud Purple Tornado,2025-06-01,2025-06-10
DVFlora,26967,Artemisia Dusty Miller Lacey,Artemisia,Bu,Silver,,1,,,,California,Artemisia Dusty Miller Lacey,2025-06-01,2025-06-10
DVFlora,47596,Anemone White Ecuador,Anemone,Bu,White,,1,,,,Ecuador,Anemone White Ecuador,2025-06-01,2025-06-10
DVFlora,18013,Anemone White Panda Canada,Anemone,Bu,White,,1,,,,Canada,Anemone White Panda Canada,2025-06-01,2025-06-10
DVFlora,26719,Astilbe Pink Europa Dutch,Astilbe,Bu,Pink,,1,16.99,16.99,5,Holland,Astilbe Pink Europa Dutch,2025-06-01,2025-06-10
DVFlora,22141,Astilbe Pink Europa Dutch,Astilbe,Bu,Pink,,1,,,,Holland,Astilbe Pink Europa Dutch,2025-06-01,2025-06-10
DVFlora,49398,Mum Dis Ball Pink Bonbon 5stm,Mums-Bunched,Bu,Pink,,5,4.39,4.39,17,Colombia,Mum Dis Ball Pink Bonbon 5stm,2025-06-01,2025-06-10
DVFlora,59324,Mum Dis Ball Pink Etna Brazuca,Mums-Bunched,Bu,Pink,,1,7.49,7.49,18,Colombia,Mum Dis Ball Pink Etna Brazuca,2025-06-01,2025-06-10
DVFlora,57124,Mum Dis Ball Pink Lorax 5stm,Mums-Bunched,Bu,Pink,,5,4.19,4.19,17,Colombia,Mum Dis Ball Pink Lorax 5stm,2025-06-01,2025-06-10
DVFlora,50737,Mum Disbud Anem. Marshmllw,Mums-Bunched,Bu,Pink,,1,10.39,10.39,3,Ecuador,Mum Disbud Anem. Marshmllw,2025-06-01,2025-06-10
DVFlora,58659,Mum Disbud Peach/Pink Fantasia,Mums-Bunched,Bu,Pink,,1,8.29,8.29,9,Colombia,Mum Disbud Peach/Pink Fantasia,2025-06-01,2025-06-10
DVFlora,50641,Mum Disbud Pink Rossano,Mums-Bunched,Bu,Pink,,1,6.79,6.79,18,Colombia,Mum Disbud Pink Rossano,2025-06-01,2025-06-10
DVFlora,57820,Mum Disbud Pink Yerevan,Mums-Bunched,Bu,Pink,,1,10.29,10.29,12,Colombia,Mum Disbud Pink Yerevan,2025-06-01,2025-06-10
DVFlora,50812,Mum Disbud Salmon Pink ECU,Mums-Bunched,Bu,Pink,,1,11.79,11.79,3,Ecuador,Mum Disbud Salmon Pink ECU,2025-06-01,2025-06-10
DVFlora,49398,Mum Dis Ball Pink Bonbon 5stm,Mums-Bunched,Bu,Lavender,,5,4.39,4.39,17,Colombia,Mum Dis Ball Pink Bonbon 5stm,2025-06-01,2025-06-10
DVFlora,59016,Mum Disbud Lavender Aljonka Dark,Mums-Bunched,Bu,Lavender,,1,8.59,8.59,18,Colombia,Mum Disbud Lavender Aljonka Dark,2025-06-01,2025-06-10
DVFlora,52136,Mum Disbud Lavender Candy Floss,Mums-Bunched,Bu,Lavender,,1,8.49,8.49,4,Colombia,Mum Disbud Lavender Candy Floss,2025-06-01,2025-06-10
DVFlora,39694,Mum Disbud Lavender Candyfloss,Mums-Bunched,Bu,Lavender,,1,8.49,8.49,9,Colombia,Mum Disbud Lavender Candyfloss,2025-06-01,2025-06-10
DVFlora,18302,Mum Disbud Lavender Etrusko ECU,Mums-Bunched,Bu,Lavender,,1,10.49,10.49,3,Ecuador,Mum Disbud Lavender Etrusko ECU,2025-06-01,2025-06-10
DVFlora,50752,Mum Disbud Lavender Hnymn Intens,Mums-Bunched,Bu,Lavender,,1,,,,Ecuador,Mum Disbud Lavender Hnymn Intens,2025-06-01,2025-06-10
DVFlora,59336,Mum Disbud Lavender Lotus,Mums-Bunched,Bu,Lavender,,1,7.49,7.49,18,Colombia,Mum Disbud Lavender Lotus,2025-06-01,2025-06-10
DVFlora,59331,Mum Disbud Rossano Dark,Mums-Bunched,Bu,Lavender,,1,9.99,9.99,10,Colombia,Mum Disbud Rossano Dark,2025-06-01,2025-06-10
DVFlora,50831,Mum Disbud Rossano Dark,Mums-Bunched,Bu,Lavender,,1,11.79,11.79,3,Ecuador,Mum Disbud Rossano Dark,2025-06-01,2025-06-10
DVFlora,59146,Mum Dis Ball Yellow Paladov,Mums-Bunched,Bu,Yellow,,1,7.49,7.49,18,Colombia,Mum Dis Ball Yellow Paladov,2025-06-01,2025-06-10
DVFlora,65787,Mum Dis Ball Yellow Paladov,Mums-Bunched,Bu,Yellow,,5,,,,Colombia,Mum Dis Ball Yellow Paladov,2025-06-01,2025-06-10
DVFlora,59211,Mum Disbud Pasion d Almndra,Mums-Bunched,Bu,Yellow,,1,10.99,10.99,3,Ecuador,Mum Disbud Pasion d Almndra,2025-06-01,2025-06-10
DVFlora,51799,Mum Disbud Yellow,Mums-Bunched,Bu,Yellow,,1,7.19,7.19,18,Colombia,Mum Disbud Yellow,2025-06-01,2025-06-10
DVFlora,62834,Mum Disbud Yellow Astroid,Mums-Bunched,Bu,Yellow,,1,6.99,6.99,4,Colombia,Mum Disbud Yellow Astroid,2025-06-01,2025-06-10
DVFlora,62891,Mum Disbud Yellow Astroid,Mums-Bunched,Bu,Yellow,,1,6.99,6.99,5,Colombia,Mum Disbud Yellow Astroid,2025-06-01,2025-06-10
DVFlora,18306,Mum Disbud Yellow Etrusko ECU,Mums-Bunched,Bu,Yellow,,1,10.49,10.49,3,Ecuador,Mum Disbud Yellow Etrusko ECU,2025-06-01,2025-06-10
DVFlora,47798,Rose Sal Amsterdam,Roses-Standard,Stem,Salmon,50,1,1.45,1.45,25,Ecuador,Rose Sal Amsterdam,2025-06-01,2025-06-10
DVFlora,40733,Rose White Moonstone,Roses-Standard,Stem,White,60,1,1.69,1.69,25,Ecuador,Rose White Moonstone,2025-06-01,2025-06-10
DVFlora,28793,Rose Yellow Gelosia,Roses-Standard,Stem,Yellow,40,1,0.99,0.99,50,Ecuador,Rose Yellow Gelosia,2025-06-01,2025-06-10
DVFlora,59327,Mum Dis Ball White Evidence,Mums-Bunched,Bu,White,,1,7.59,7.59,18,Colombia,Mum Dis Ball White Evidence,2025-06-01,2025-06-10
DVFlora,50959,Mum Dis Ball White Superbowl,Mums-Bunched,Bu,White,,5,4.29,4.29,17,Colombia,Mum Dis Ball White Superbowl,2025-06-01,2025-06-10
DVFlora,55390,Mum Disbud White,Mums-Bunched,Bu,White,,1,8.99,8.99,12,Colombia,Mum Disbud White,2025-06-01,2025-06-10
DVFlora,54730,Mum Disbud White Arctic Qn,Mums-Bunched,Bu,White,,1,6.49,6.49,12,Colombia,Mum Disbud White Arctic Qn,2025-06-01,2025-06-10
DVFlora,54694,Mum Disbud White Arctic Qn,Mums-Bunched,Bu,White,,1,9.39,9.39,9,Colombia,Mum Disbud White Arctic Qn,2025-06-01,2025-06-10
DVFlora,49581,Mum Disbud White Arctic Queen,Mums-Bunched,Bu,White,,1,8.99,8.99,18,Colombia,Mum Disbud White Arctic Queen,2025-06-01,2025-06-10
DVFlora,62889,Mum Disbud White Chita,Mums-Bunched,Bu,White,,1,7.29,7.29,5,Colombia,Mum Disbud White Chita,2025-06-01,2025-06-10
DVFlora,57127,Mum Disbud White Magnum,Mums-Bunched,Bu,White,,1,6.99,6.99,18,Colombia,Mum Disbud White Magnum,2025-06-01,2025-06-10
DVFlora,57136,Mum Disbud White Magnum ECU,Mums-Bunched,Bu,White,,1,,,,Ecuador,Mum Disbud White Magnum ECU,2025-06-01,2025-06-10
DVFlora,21933,Mum Disbud White Maisy,Mums-Bunched,Bu,White,,1,8.99,8.99,18,Colombia,Mum Disbud White Maisy,2025-06-01,2025-06-10
DVFlora,50842,Mum Disbud White Tatto,Mums-Bunched,Bu,White,,1,8.49,8.49,4,Colombia,Mum Disbud White Tatto,2025-06-01,2025-06-10
DVFlora,18305,Mum Disbud White Etrusko ECU,Mums-Bunched,Bu,White,,1,10.49,10.49,3,Ecuador,Mum Disbud White Etrusko ECU,2025-06-01,2025-06-10
DVFlora,40002,Rose Dyed Blue,Roses-Standard,Stem,Dyed,60,1,2.49,2.49,25,Ecuador,Rose Dyed Blue,2025-06-01,2025-06-10
DVFlora,51023,Rose Var Sweetberry DVF,Roses-Standard,Stem,Bicolor,60,1,1.49,1.49,25,Ecuador,Rose Var Sweetberry DVF,2025-06-01,2025-06-10
DVFlora,24053,Rose Pink Hermosa,Roses-Standard,Stem,Pink,60,1,1.55,1.55,50,Ecuador,Rose Pink Hermosa,2025-06-01,2025-06-10
DVFlora,44993,Rose Pink Hermosa,Roses-Standard,Stem,Pink,70,70,1.75,1.75,25,Ecuador,Rose Pink Hermosa,2025-06-01,2025-06-10
DVFlora,58010,Pom Pon Green Butt WhatsApp,Pom Pons,Bu,Green,,1,5.19,5.19,24,Colombia,Pom Pon Green Butt WhatsApp,2025-06-01,2025-06-10
DVFlora,49682,Pom Pon Green Butt WhatsApp,Pom Pons,Bu,Green,,1,3.89,3.89,12,Colombia,Pom Pon Green Butt WhatsApp,2025-06-01,2025-06-10
DVFlora,49929,Ranunculus Pink Charlotte,Ranunculus,Bu,Pink,,1,,,,Canada,Ranunculus Pink Charlotte,2025-06-01,2025-06-10
DVFlora,41963,Ranunculus Light Pink Pon Pon XXL,Ranunculus,Bu,Pink Light,,1,,,,Canada,Ranunculus Light Pink Pon Pon XXL,2025-06-01,2025-06-10
DVFlora,29963,Rose White Playa Blanca,Roses-Standard,Stem,White,40,1,1.49,1.49,25,Ecuador,Rose White Playa Blanca,2025-06-01,2025-06-10
DVFlora,57044,Rose White Playa Blanca,Roses-Standard,Stem,White,50,1,1.79,1.79,100,Ecuador,Rose White Playa Blanca,2025-06-01,2025-06-10
DVFlora,67352,Rose White Playa Blanca,Roses-Standard,Stem,White,50,1,1.89,1.89,25,Ecuador,Rose White Playa Blanca,2025-06-01,2025-06-10
DVFlora,53704,Rose White Playa Blanca,Roses-Standard,Stem,White,60,1,1.89,1.89,100,Ecuador,Rose White Playa Blanca,2025-06-01,2025-06-10
DVFlora,67353,Rose White Playa Blanca,Roses-Standard,Stem,White,60,1,1.99,1.99,25,Ecuador,Rose White Playa Blanca,2025-06-01,2025-06-10
DVFlora,57045,Rose White Playa Blanca,Roses-Standard,Stem,White,60,1,1.89,1.89,50,Ecuador,Rose White Playa Blanca,2025-06-01,2025-06-10
DVFlora,67354,Rose White Playa Blanca,Roses-Standard,Stem,White,70,70,2.09,2.09,25,South America,Rose White Playa Blanca,2025-06-01,2025-06-10
DVFlora,41191,Ranunculus Plum,Ranunculus,Bu,Purple,,10,,,,Canada,Ranunculus Plum,2025-06-01,2025-06-10
DVFlora,41963,Ranunculus Light Pink Pon Pon XXL,Ranunculus,Bu,Pink,,1,,,,Canada,Ranunculus Light Pink Pon Pon XXL,2025-06-01,2025-06-10
DVFlora,27775,Ranunculus Berry Capp XXL,Ranunculus,Bu,Bicolor,,5,,,,Canada,Ranunculus Berry Capp XXL,2025-06-01,2025-06-10
DVFlora,17896,Ranunculus Light Pink XXL,Ranunculus,Bu,Pink Light,,5,,,,Canada,Ranunculus Light Pink XXL,2025-06-01,2025-06-10
DVFlora,41192,Ranunculus Pink Hot,Ranunculus,Bu,Pink Hot,,10,,,,Canada,Ranunculus Pink Hot,2025-06-01,2025-06-10
DVFlora,17865,Ranunculus Pink Hot XXL Ca,Ranunculus,Bu,Pink Hot,,5,,,,Canada,Ranunculus Pink Hot XXL Ca,2025-06-01,2025-06-10
DVFlora,17888,Ranunculus Cream,Ranunculus,Bu,Cream,,10,,,,Canada,Ranunculus Cream,2025-06-01,2025-06-10
DVFlora,41190,Ranunculus Pink Blush,Ranunculus,Bu,Pink Blush,,10,,,,Canada,Ranunculus Pink Blush,2025-06-01,2025-06-10
DVFlora,17840,Ranunculus Pink Blush XXL,Ranunculus,Bu,Pink Blush,,5,,,,Canada,Ranunculus Pink Blush XXL,2025-06-01,2025-06-10
DVFlora,17866,Ranunculus Peach Grand Pastel,Ranunculus,Bu,Peach,,1,,,,Canada,Ranunculus Peach Grand Pastel,2025-06-01,2025-06-10
DVFlora,17864,Ranunculus Peach XXL Canad,Ranunculus,Bu,Peach,,5,,,,Canada,Ranunculus Peach XXL Canad,2025-06-01,2025-06-10
DVFlora,41193,Ranunculus White,Ranunculus,Bu,White,,10,,,,Canada,Ranunculus White,2025-06-01,2025-06-10
DVFlora,17841,Ranunculus White XXL,Ranunculus,Bu,White,,5,,,,Canada,Ranunculus White XXL,2025-06-01,2025-06-10
DVFlora,45979,Ranunculus Orange,Ranunculus,Bu,Orange,,1,,,,,Ranunculus Orange,2025-06-01,2025-06-10
DVFlora,17792,Ranunculus Assorted,Ranunculus,Bu,Assorted,,10,15.99,15.99,5,Canada,Ranunculus Assorted,2025-06-01,2025-06-10
DVFlora,17900,Ranunculus Assorted XXL,Ranunculus,Bu,Assorted,,5,14.99,14.99,5,Canada,Ranunculus Assorted XXL,2025-06-01,2025-06-10
DVFlora,45977,Ranunculus Yellow Ecuador,Ranunculus,Bu,Yellow,,1,,,,Ecuador,Ranunculus Yellow Ecuador,2025-06-01,2025-06-10
DVFlora,17798,Ranunculus Yellow,Ranunculus,Bu,Yellow,,10,,,,Canada,Ranunculus Yellow,2025-06-01,2025-06-10
DVFlora,17898,Ranunculus Yellow XXL,Ranunculus,Bu,Yellow,,5,,,,Canada,Ranunculus Yellow XXL,2025-06-01,2025-06-10
DVFlora,41194,Ranunculus Salmon,Ranunculus,Bu,Salmon,,10,,,,Canada,Ranunculus Salmon,2025-06-01,2025-06-10
DVFlora,17899,Ranunculus Salmon XXL,Ranunculus,Bu,Salmon,,5,,,,Canada,Ranunculus Salmon XXL,2025-06-01,2025-06-10
DVFlora,35571,Ranunculus Red,Ranunculus,Bu,Red,,1,,,,Ecuador,Ranunculus Red,2025-06-01,2025-06-10
DVFlora,57603,Ranunculus Butterfly Red Hades Chil,Ranunculus,Bu,Red,,1,,,,Chile,Ranunculus Butterfly Red Hades Chil,2025-06-01,2025-06-10
DVFlora,37836,Garden Rose White Alabaster,Roses-Garden,Stem,White,,12,3.99,3.99,12,South America,Garden Rose White Alabaster,2025-06-01,2025-06-10
DVFlora,28508,Ranunculus Pink Ballet XXL,Ranunculus,Bu,Pink,,5,,,,Canada,Ranunculus Pink Ballet XXL,2025-06-01,2025-06-10
DVFlora,41531,Ranunculus Pink Barbie XXL,Ranunculus,Bu,Pink,,5,,,,Canada,Ranunculus Pink Barbie XXL,2025-06-01,2025-06-10
DVFlora,41190,Ranunculus Pink Blush,Ranunculus,Bu,Pink,,10,,,,Canada,Ranunculus Pink Blush,2025-06-01,2025-06-10
DVFlora,17840,Ranunculus Pink Blush XXL,Ranunculus,Bu,Pink,,5,,,,Canada,Ranunculus Pink Blush XXL,2025-06-01,2025-06-10
DVFlora,41192,Ranunculus Pink Hot,Ranunculus,Bu,Pink,,10,,,,Canada,Ranunculus Pink Hot,2025-06-01,2025-06-10
DVFlora,17865,Ranunculus Pink Hot XXL Ca,Ranunculus,Bu,Pink,,5,,,,Canada,Ranunculus Pink Hot XXL Ca,2025-06-01,2025-06-10
DVFlora,17904,Ranunculus Pink Lady XXL,Ranunculus,Bu,Pink,,5,,,,Canada,Ranunculus Pink Lady XXL,2025-06-01,2025-06-10
DVFlora,17896,Ranunculus Light Pink XXL,Ranunculus,Bu,Pink,,5,,,,Canada,Ranunculus Light Pink XXL,2025-06-01,2025-06-10
DVFlora,17897,Ranunculus Pink XXL,Ranunculus,Bu,Pink,,5,,,,Canada,Ranunculus Pink XXL,2025-06-01,2025-06-10
DVFlora,46858,Rose Pink Secret Garden,Roses-Standard,Stem,Pink,60,1,1.65,1.65,25,Ecuador,Rose Pink Secret Garden,2025-06-01,2025-06-10
DVFlora,68680,Rose White Cotton Expr 50ccm,Roses-Standard,Stem,White,,1,1.69,1.69,25,Ecuador,Rose White Cotton Expr 50ccm,2025-06-01,2025-06-10
DVFlora,68681,Rose White Cotton Expr,Roses-Standard,Stem,White,60,1,1.79,1.79,25,Ecuador,Rose White Cotton Expr,2025-06-01,2025-06-10
DVFlora,54821,Rose Brw Moab,Roses-Standard,Stem,Brown,60,1,2.49,2.49,25,South America,Rose Brw Moab,2025-06-01,2025-06-10
DVFlora,23381,Ranunculus Butterfly Blush Ariadne,Ranunculus,Bu,Butterfly,,1,,,,Ecuador,Ranunculus Butterfly Blush Ariadne,2025-06-01,2025-06-10
DVFlora,42819,Ranunculus Butterfly Cream Grace,Ranunculus,Bu,Butterfly,,10,,,,,Ranunculus Butterfly Cream Grace,2025-06-01,2025-06-10
DVFlora,45252,Ranunculus Butterfly Cream Graces 10s,Ranunculus,Bu,Butterfly,,1,,,,Canada,Ranunculus Butterfly Cream Graces 10s,2025-06-01,2025-06-10
DVFlora,57620,Ranunculus Butterfly Cream Litai,Ranunculus,Bu,Butterfly,,10,,,,,Ranunculus Butterfly Cream Litai,2025-06-01,2025-06-10
DVFlora,45708,Ranunculus Butterfly Pink Hera,Ranunculus,Bu,Butterfly,,10,,,,,Ranunculus Butterfly Pink Hera,2025-06-01,2025-06-10
DVFlora,41364,Ranunculus Butterfly Pink Lycia,Ranunculus,Bu,Butterfly,,1,,,,Ecuador,Ranunculus Butterfly Pink Lycia,2025-06-01,2025-06-10
DVFlora,58990,Ranunculus Butterfly Pink Melissa,Ranunculus,Bu,Butterfly,,1,,,,Chile,Ranunculus Butterfly Pink Melissa,2025-06-01,2025-06-10
DVFlora,57603,Ranunculus Butterfly Red Hades Chil,Ranunculus,Bu,Butterfly,,1,,,,Chile,Ranunculus Butterfly Red Hades Chil,2025-06-01,2025-06-10
DVFlora,42829,Ranunculus Butterfly Sal Eris,Ranunculus,Bu,Butterfly,,10,,,,Canada,Ranunculus Butterfly Sal Eris,2025-06-01,2025-06-10
DVFlora,67825,Ranunculus Butterfly Yellow Phytalos,Ranunculus,Bu,Butterfly,,1,,,,,Ranunculus Butterfly Yellow Phytalos,2025-06-01,2025-06-10
DVFlora,28789,Rose Pink Geraldine,Roses-Standard,Stem,Pink,50,1,1.55,1.55,25,Ecuador,Rose Pink Geraldine,2025-06-01,2025-06-10
DVFlora,46791,Rose Pink Geraldine,Roses-Standard,Stem,Pink,50,1,1.55,1.55,25,Ecuador,Rose Pink Geraldine,2025-06-01,2025-06-10
DVFlora,53452,Rose Peach Coral Reef,Roses-Standard,Stem,Peach,50,1,1.49,1.49,25,Ecuador,Rose Peach Coral Reef,2025-06-01,2025-06-10
DVFlora,56996,Rose Cream Soul,Roses-Standard,Stem,Cream,50,1,1.45,1.45,25,Ecuador,Rose Cream Soul,2025-06-01,2025-06-10
DVFlora,54445,Rose Cream Soul DVF,Roses-Standard,Stem,Cream,50,1,1.45,1.45,25,Ecuador,Rose Cream Soul DVF,2025-06-01,2025-06-10
DVFlora,54446,Rose Cream Soul DVF,Roses-Standard,Stem,Cream,60,1,1.55,1.55,25,Ecuador,Rose Cream Soul DVF,2025-06-01,2025-06-10
DVFlora,51229,Rose Var Raspberry Ice,Roses-Standard,Stem,Bicolor,60,1,1.59,1.59,25,Ecuador,Rose Var Raspberry Ice,2025-06-01,2025-06-10
DVFlora,13030,Hydrangea Pink Crystal,Hydrangea,Stem,Pink,,1,5.99,5.99,10,Colombia,Hydrangea Pink Crystal,2025-06-01,2025-06-10
DVFlora,67032,Pink Majo c6,Roses-Spray,Bu,Pink,40,40,15.99,15.99,6,Ecuador,Pink Majo c6,2025-06-01,2025-06-10
DVFlora,23582,Pink Majolica,Roses-Spray,Bu,Pink,40,40,,,,South America,Pink Majolica,2025-06-01,2025-06-10
DVFlora,29072,Pink Majolica,Roses-Spray,Bu,Pink,50,1,15.99,15.99,6,Ecuador,Pink Majolica,2025-06-01,2025-06-10
DVFlora,49136,Pink Majolica,Roses-Spray,Bu,Pink,50,1,15.99,15.99,6,South America,Pink Majolica,2025-06-01,2025-06-10
DVFlora,64126,Peach Baby Rosev,Roses-Spray,Bu,Peach,40,40,,,,Colombia,Peach Baby Rosev,2025-06-01,2025-06-10
DVFlora,69022,Peach Baby Rosev,Roses-Spray,Bu,Peach,50,50,,,,Colombia,Peach Baby Rosev,2025-06-01,2025-06-10
DVFlora,47847,Hydrangea Bl-Dk Select,Hydrangea,Stem,Blue,,1,2.99,2.99,10,Colombia,Hydrangea Bl-Dk Select,2025-06-01,2025-06-10
DVFlora,34357,Hydrangea Bl-Dk Select,Hydrangea,Stem,Blue,,1,2.79,2.79,24,Colombia,Hydrangea Bl-Dk Select,2025-06-01,2025-06-10
DVFlora,39994,Hydrangea Bl-Dk Shocking,Hydrangea,Stem,Blue,,1,2.79,2.79,40,Colombia,Hydrangea Bl-Dk Shocking,2025-06-01,2025-06-10
DVFlora,13030,Hydrangea Pink Crystal,Hydrangea,Stem,Pink-Light,,1,5.99,5.99,10,Colombia,Hydrangea Pink Crystal,2025-06-01,2025-06-10
DVFlora,52403,Cream Sahara Sen,Roses-Spray,Bu,Cream,40,40,,,,Ecuador,Cream Sahara Sen,2025-06-01,2025-06-10
DVFlora,52405,Cream Sahara Sen,Roses-Spray,Bu,Cream,60,1,,,,Ecuador,Cream Sahara Sen,2025-06-01,2025-06-10
DVFlora,23521,Hot Pink L Lydia,Roses-Spray,Bu,Pink Hot,40,40,,,,South America,Hot Pink L Lydia,2025-06-01,2025-06-10
DVFlora,23520,Hot Pink L Lydia,Roses-Spray,Bu,Pink Hot,40,1,,,,Colombia,Hot Pink L Lydia,2025-06-01,2025-06-10
DVFlora,23521,Hot Pink L Lydia,Roses-Spray,Bu,Pink,40,40,,,,South America,Hot Pink L Lydia,2025-06-01,2025-06-10
DVFlora,23520,Hot Pink L Lydia,Roses-Spray,Bu,Pink,40,1,,,,Colombia,Hot Pink L Lydia,2025-06-01,2025-06-10
DVFlora,27668,Pink Star Blush,Roses-Spray,Bu,Pink,40,40,,,,South America,Pink Star Blush,2025-06-01,2025-06-10
DVFlora,23555,Peach Ilse,Roses-Spray,Bu,Peach,40,40,,,,Colombia,Peach Ilse,2025-06-01,2025-06-10
DVFlora,13027,Hydrangea Tinted Blue Lt,Hydrangea,Stem,Blue,,1,2.99,2.99,15,Colombia,Hydrangea Tinted Blue Lt,2025-06-01,2025-06-10
DVFlora,64149,Peach Bali,Roses-Spray,Bu,Peach,40,40,,,,Colombia,Peach Bali,2025-06-01,2025-06-10
DVFlora,59871,Pink Be Loving,Roses-Spray,Bu,Pink,50,1,,,,Ecuador,Pink Be Loving,2025-06-01,2025-06-10
DVFlora,26717,Pink Be Loving,Roses-Spray,Bu,Pink,60,1,,,,Ecuador,Pink Be Loving,2025-06-01,2025-06-10
DVFlora,49087,Rose Red Hearts,Roses-Standard,Stem,Red,50,1,0.95,0.95,50,Ecuador,Rose Red Hearts,2025-06-01,2025-06-10
DVFlora,57042,Rose Red Hearts,Roses-Standard,Stem,Red,60,1,1.09,1.09,50,Ecuador,Rose Red Hearts,2025-06-01,2025-06-10
DVFlora,27220,Hydrangea 12white/12blue,Hydrangea,Stem,White,,1,2.29,2.29,24,Colombia,Hydrangea 12white/12blue,2025-06-01,2025-06-10
DVFlora,43307,Hydrangea 15White/15blue,Hydrangea,Stem,White,,1,2.29,2.29,30,Colombia,Hydrangea 15White/15blue,2025-06-01,2025-06-10
DVFlora,43478,Hydrangea 5white/5blue 10pack,Hydrangea,Stem,White,,1,2.49,2.49,10,Colombia,Hydrangea 5white/5blue 10pack,2025-06-01,2025-06-10
DVFlora,27220,Hydrangea 12white/12blue,Hydrangea,Stem,Assorted,,1,2.29,2.29,24,Colombia,Hydrangea 12white/12blue,2025-06-01,2025-06-10
DVFlora,43307,Hydrangea 15White/15blue,Hydrangea,Stem,Assorted,,1,2.29,2.29,30,Colombia,Hydrangea 15White/15blue,2025-06-01,2025-06-10
DVFlora,43478,Hydrangea 5white/5blue 10pack,Hydrangea,Stem,Assorted,,1,2.49,2.49,10,Colombia,Hydrangea 5white/5blue 10pack,2025-06-01,2025-06-10
DVFlora,51291,Hydrangea 5wht/5blue,Hydrangea,Stem,Assorted,,1,2.49,2.49,10,Colombia,Hydrangea 5wht/5blue,2025-06-01,2025-06-10
DVFlora,42063,Hydrangea 8wht/8blue/8grn,Hydrangea,Stem,Assorted,,1,1.99,1.99,24,Colombia,Hydrangea 8wht/8blue/8grn,2025-06-01,2025-06-10
DVFlora,27220,Hydrangea 12white/12blue,Hydrangea,Stem,Blue,,1,2.29,2.29,24,Colombia,Hydrangea 12white/12blue,2025-06-01,2025-06-10
DVFlora,43307,Hydrangea 15White/15blue,Hydrangea,Stem,Blue,,1,2.29,2.29,30,Colombia,Hydrangea 15White/15blue,2025-06-01,2025-06-10
DVFlora,43478,Hydrangea 5white/5blue 10pack,Hydrangea,Stem,Blue,,1,2.49,2.49,10,Colombia,Hydrangea 5white/5blue 10pack,2025-06-01,2025-06-10
DVFlora,51291,Hydrangea 5wht/5blue,Hydrangea,Stem,Blue,,1,2.49,2.49,10,Colombia,Hydrangea 5wht/5blue,2025-06-01,2025-06-10
DVFlora,42063,Hydrangea 8wht/8blue/8grn,Hydrangea,Stem,Blue,,1,1.99,1.99,24,Colombia,Hydrangea 8wht/8blue/8grn,2025-06-01,2025-06-10
DVFlora,10754,Astilbe Pink Erica,Astilbe,Bu,Pink,,1,,,,Costa Rica,Astilbe Pink Erica,2025-06-01,2025-06-10
DVFlora,17375,Hydrangea Green Mojito Select,Hydrangea,Stem,Green,,1,2.79,2.79,10,South America,Hydrangea Green Mojito Select,2025-06-01,2025-06-10
DVFlora,43493,Hydrangea Green Mojito Select,Hydrangea,Stem,Green,,1,2.59,2.59,30,South America,Hydrangea Green Mojito Select,2025-06-01,2025-06-10
DVFlora,52666,Rose Peach Alejandra,Roses-Standard,Stem,Peach,50,1,1.45,1.45,25,Ecuador,Rose Peach Alejandra,2025-06-01,2025-06-10
DVFlora,52433,Rose Pink Frutetto,Roses-Standard,Stem,Pink,50,1,1.49,1.49,25,Ecuador,Rose Pink Frutetto,2025-06-01,2025-06-10
DVFlora,17375,Hydrangea Green Mojito Select,Hydrangea,Stem,Green-Light,,1,2.79,2.79,10,South America,Hydrangea Green Mojito Select,2025-06-01,2025-06-10
DVFlora,43493,Hydrangea Green Mojito Select,Hydrangea,Stem,Green-Light,,1,2.59,2.59,30,South America,Hydrangea Green Mojito Select,2025-06-01,2025-06-10
DVFlora,41302,Campanula White,Campanula,Bu,White,,10,,,,South America,Campanula White,2025-06-01,2025-06-10
DVFlora,21547,Craspedia Yellow,Craspedia,Bu,Yellow,,1,,,,,Craspedia Yellow,2025-06-01,2025-06-10
DVFlora,41303,Campanula Pink,Campanula,Bu,Pink,,10,,,,South America,Campanula Pink,2025-06-01,2025-06-10
DVFlora,41301,Campanula Purple,Campanula,Bu,Purple,,10,,,,South America,Campanula Purple,2025-06-01,2025-06-10
DVFlora,31486,Dianthus Amazon Assorted Calif,Dianthus,Bu,Assorted,,1,7.79,7.79,6,California,Dianthus Amazon Assorted Calif,2025-06-01,2025-06-10
