competitor,competitor_product_id,competitor_product_name,competitor_product_group_name,unit,stem_length,stems_per_unit,price_per_stem,matched_variety_name,variety_key,variety_score,matched_product_group_name,product_group_key,product_group_score,created_at,eta_date
Flowermarketplace,2181189,ROSE LIGHT PINK BE SWEET,Roses,Stems,6070,60,2.09,Sweet Escimo Roses,dbaa3299-15b4-40c0-b13f-df5db1cda9cd,0.9936745166778564,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.9801033735275269,2025-05-09,2025-05-10
Flowermarketplace,2094774,ROSE LIGHT PINK ROSITA VENDELA,Roses,Stems,60,1,1.96,Rosita Vendela Roses,e7c66a8e-3d29-41dd-b7aa-65b4c966017b,0.996322751045227,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.9801033735275269,2025-05-09,2025-05-10
Flowermarketplace,2211806,ROSE ORANGE HIGH &amp; ORANGE MAGIC,Roses,Stems,60,1,1.91,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.9801033735275269,2025-05-09,2025-05-10
Flowermarketplace,2094777,ROSE ORANGE HIGH amp; ORANGE MAGIC,Roses,Stems,50,1,1.64,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.9801033735275269,2025-05-09,2025-05-10
Flowermarketplace,2079956,Rose Orange Tycoon ECU,Roses,Stems,60,1,1.95,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.9801033735275269,2025-05-09,2025-05-10
Flowermarketplace,2251874,ROSE PEACH FELICITY,Roses,Stems,6070,60,2.33,Felicity Roses,1bd4a2e1-a608-4b7f-9cb6-ed17b629fe15,0.9677938222885132,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.9801033735275269,2025-05-09,2025-05-10
Flowermarketplace,2219503,Rose Peach Salma ECU,Roses,Stems,60,1,2.08,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.9801033735275269,2025-05-09,2025-05-10
Flowermarketplace,2212611,ROSE PINK SMOOTHY,Roses,Stems,50,1,2.04,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.9801033735275269,2025-05-09,2025-05-10
Flowermarketplace,2274345,ROSE PINK SWEET MONDIAL,Roses,Stems,50,1,1.73,Sweet Mondial Roses,f50e09d4-b3ef-49af-8bdf-512311d80252,0.9987258315086365,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.9801033735275269,2025-05-09,2025-05-10
Flowermarketplace,2096409,ROSE PINK SWEET UNIQUE,Roses,Stems,50,1,1.87,Sweet Unique Roses,0d0b2974-88cc-44f4-b26d-420e6188251a,0.9993108510971069,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.9801033735275269,2025-05-09,2025-05-10
Flowermarketplace,1904626,Rose Red Explorer ECU,Roses,Stems,40,1,1.3,Hot Explorer Roses,413482fe-8346-4bb3-96fe-3c039d24e137,0.9214350581169128,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.9801033735275269,2025-05-09,2025-05-10
Flowermarketplace,1860322,Rose Red Explorer ECU,Roses,Stems,60,1,1.58,Hot Explorer Roses,413482fe-8346-4bb3-96fe-3c039d24e137,0.9214350581169128,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.9801033735275269,2025-05-09,2025-05-10
Flowermarketplace,1931426,Rose Red Explorer ECU,Roses,Stems,70,1,1.7,Hot Explorer Roses,413482fe-8346-4bb3-96fe-3c039d24e137,0.9214350581169128,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.9801033735275269,2025-05-09,2025-05-10
Flowermarketplace,2136871,Rose Red Fortune ECU,"Roses, Rose",Stems,50,1,1.68,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.9697680473327637,2025-05-09,2025-05-10
Flowermarketplace,2274183,ROSE SUMMER LIGHT,roses,Stems,5060,1,1.86,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.9801033735275269,2025-05-09,2025-05-10
Flowermarketplace,2203325,Rose Tinted Rainbow Assorted ECU,Roses,Stems,60,1,3.48,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.9801033735275269,2025-05-09,2025-05-10
Flowermarketplace,1860337,Rose White Blizzard ECU,Roses,Stems,50,1,2.08,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.9801033735275269,2025-05-09,2025-05-10
Flowermarketplace,2096525,Rose White Garden Candle Light ECU,Roses,Stems,40,1,1.93,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.9801033735275269,2025-05-09,2025-05-10
Flowermarketplace,2096017,ROSE WHITE PROUD,Roses,Stems,5060,50,1.87,Proud Roses,3d09da30-61c4-45f5-a4a8-34b938dfedcd,0.9865166544914246,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.9801033735275269,2025-05-09,2025-05-10
Flowermarketplace,2094391,ROSE WHITE TIBET,Roses,Stems,60,1,2.13,Tibet Roses,b1b6b639-31e1-46fa-bd71-be74b64a9471,0.9852786064147949,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.9801033735275269,2025-05-09,2025-05-10
Flowermarketplace,2094395,ROSE WHITE VENDELA,Roses,Stems,50,1,1.51,Vendela Roses,9c8fb9d5-8777-419d-9a66-081c8d720bba,0.9986023902893066,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.9801033735275269,2025-05-09,2025-05-10
Flowermarketplace,2094794,ROSE WHITE VENDELA,Roses,Stems,60,1,1.87,Vendela Roses,9c8fb9d5-8777-419d-9a66-081c8d720bba,0.9986023902893066,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.9801033735275269,2025-05-09,2025-05-10
Flowermarketplace,2220156,Rosemary Green 10BU/BX,rosemary,Bunch,6070,1,13.22,,,,Rosemary,b2855498-5f59-43f3-846a-7bd5a86a0421,1.0,2025-05-09,2025-05-10
Flowermarketplace,2223600,Roses MONDIAL,roses,Stems,50,100,2.11,Mondial Roses,efe6352a-651c-4f0b-b4c1-3033d25ec988,0.9838982224464417,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.9801033735275269,2025-05-09,2025-05-10
Flowermarketplace,2247047,Roses Pink Mandala &#8211;/BX,roses,Stems,50,100,2.78,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.9801033735275269,2025-05-09,2025-05-10
Flowermarketplace,2274298,Roses RED FREEDOM &#8211;/BX,roses,Stems,50,100,1.89,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.9801033735275269,2025-05-09,2025-05-10
Flowermarketplace,2274300,Roses RED FREEDOM &#8211;/BX,roses,Stems,50,50,1.78,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.9801033735275269,2025-05-09,2025-05-10
Flowermarketplace,2228160,Roses white playa blanca,roses,Stems,50,100,2.78,,,,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.9801033735275269,2025-05-09,2025-05-10
Flowermarketplace,2234916,Rumex Green 15BU/BX,rumex,Bunch,60,1,22.11,,,,Rumex,4d3773a4-cb85-42a6-92fd-ffdac1b1bf57,1.0,2025-05-09,2025-05-10
Flowermarketplace,2234926,Rumex Green 15BU/BX,rumex,Bunch,70,1,21.67,,,,Rumex,4d3773a4-cb85-42a6-92fd-ffdac1b1bf57,1.0,2025-05-09,2025-05-10
Flowermarketplace,2182458,Ruscus Italian Bleached White Dried 30 BU/BX,Ruscus Italian,Bunch,7080,1,18.89,,,,Ruscus,1191a80c-1726-43d7-b4e2-4e239d0a5598,0.9774228930473328,2025-05-09,2025-05-10
Flowermarketplace,2242877,Ruscus Italian Fall &#8211; Assorted 30BU/BX,Ruscus Italian,Bunch,,1,30.56,,,,Ruscus,1191a80c-1726-43d7-b4e2-4e239d0a5598,0.9774228930473328,2025-05-09,2025-05-10
Flowermarketplace,2141540,Ruscus Italian Green 250 grams,Ruscus Italian,Bunch,8090,1,13.22,Italian (200 gram/ bunch) Ruscus,a26fa03d-8db9-41c0-addb-4faa0dd4557d,0.9044984579086304,Ruscus,1191a80c-1726-43d7-b4e2-4e239d0a5598,0.9774228930473328,2025-05-09,2025-05-10
Flowermarketplace,2240565,Safari Sunset Leucadendron Burgundy / Green 10 PACK,safari sunset leucadendron,Bunch,,1,14.44,Safari Sunset  Leucadendron,d0941adc-f696-4120-9595-decec0718476,0.9658567905426025,,,,2025-05-09,2025-05-10
Flowermarketplace,2182427,Safari Sunset Leucadendron Burgundy / Green 15BU/BX,safari sunset leucadendron,Bunch,70,1,16.67,Safari Sunset  Leucadendron,d0941adc-f696-4120-9595-decec0718476,0.9413021802902222,,,,2025-05-09,2025-05-10
Flowermarketplace,2273799,Sago Palm Green 10BU/BX,Sago Palm,Bunch,60,1,12.22,,,,,,,2025-05-09,2025-05-10
Flowermarketplace,2273674,Sago Palm Green / 15BU,Sago Palm,Bunch,60,10,7.22,,,,,,,2025-05-09,2025-05-10
Flowermarketplace,2273675,Sago Palm Green / 20BU,Sago Palm,Bunch,50,10,6.56,Sago Palm,25390966-0788-4fcb-88cd-c2d88c35ba1a,0.9218280911445618,,,,2025-05-09,2025-05-10
Flowermarketplace,2273800,Sago Palm Green/10BU,Sago Palm,Bunch,70,10,8.78,,,,,,,2025-05-09,2025-05-10
Flowermarketplace,2273801,Sago Palm Green/10BU,Sago Palm,Bunch,80,10,10.0,,,,,,,2025-05-09,2025-05-10
Flowermarketplace,2243150,Salal Green 12 BU/BX,Salal,Bunch,80,1,13.89,,,,Salal,db62e003-3618-401b-98dc-174b0df77f34,1.0,2025-05-09,2025-05-10
Flowermarketplace,2220042,Salal GREEN 20 BU/BX,Salal,Bunch,82,1,13.22,,,,Salal,db62e003-3618-401b-98dc-174b0df77f34,1.0,2025-05-09,2025-05-10
Flowermarketplace,2144489,Salal Tips Green 25 BU/BX,salal tips,Bunch,5560,1,7.22,,,,,,,2025-05-09,2025-05-10
Flowermarketplace,2212506,Salal Tips Green MINI,salal tips,Bunch,3035,1,4.78,,,,,,,2025-05-09,2025-05-10
Flowermarketplace,2176947,Saracena,saracena,Bunch,5560,1,17.22,,,,,,,2025-05-09,2025-05-10
Flowermarketplace,2258659,Saxicola Green 10 BU./BX.,saxicola,Bunch,,1,19.89,Pink Saxicola,8dd6d7d3-d1b7-49f3-bf67-9f8edda97f3c,0.9482988715171814,Saxicola,8635a569-c48a-4ef7-98ae-1dda090903d3,1.0000001192092896,2025-05-09,2025-05-10
Flowermarketplace,2184702,Scabiosa Pods Green/BX,scabiosa pods,Stems,60,100,2.11,Pods Scabiosa,135c2bfb-dd51-4ad8-810f-6a7e2e0d830b,0.9763332009315491,Scabiosa,c1f2e201-3b47-49a6-be06-3b5d2822bd9a,0.9947545528411865,2025-05-09,2025-05-10
Flowermarketplace,2198879,Scabiosa Scoop Blackberry 12 BU/BX,scabiosa scoop,Bunch,50,1,15.44,Blackberry Scoop Scabiosa,44cf52be-96df-49d2-a9d9-a26ef46978d5,0.9832191467285156,Scabiosa,c1f2e201-3b47-49a6-be06-3b5d2822bd9a,0.9934412240982056,2025-05-09,2025-05-10
Flowermarketplace,2211513,Scabiosa SPX Seed Pods,Scabiosa SPX,Stems,,1,1.43,Pods Scabiosa,135c2bfb-dd51-4ad8-810f-6a7e2e0d830b,0.9670357704162598,Scabiosa,c1f2e201-3b47-49a6-be06-3b5d2822bd9a,0.9665629267692566,2025-05-09,2025-05-10
Flowermarketplace,2261099,SEA STAR GREEN SEA STAR 10 BU/BX,sea star,Bunch,,1,30.0,,,,,,,2025-05-09,2025-05-10
Flowermarketplace,2138260,Seeded Euc Cup Green 10BU/BX,"Seeded Euc Cup, Eucalyptus",Bunch,6065,1,11.0,,,,,,,2025-05-09,2025-05-10
Flowermarketplace,2228403,Seeded Euc Cup Green 20 BU/BX,Seeded Euc Cup,Bunch,6065,1,10.56,,,,,,,2025-05-09,2025-05-10
Flowermarketplace,2228405,Seeded Euc Green WILLOW 10BU/BX,Seeded Euc.,Bunch,5060,1,12.22,,,,,,,2025-05-09,2025-05-10
Flowermarketplace,2228407,Seeded Euc Green Willow 20BU/BX,Seeded Euc.,Bunch,5060,1,11.67,,,,,,,2025-05-09,2025-05-10
Flowermarketplace,2135053,Silver Dollar Euc Green 10 BU/BX,Silver Dollar Euc,Bunch,7075,1,13.22,,,,,,,2025-05-09,2025-05-10
Flowermarketplace,2220297,Silver Dollar Euc GREEN 20 BU/BX,Silver Dollar Euc,Bunch,6070,1,12.78,,,,,,,2025-05-09,2025-05-10
Flowermarketplace,1900871,Snap Burgundy,Snapdragons,Bunch,90,1,20.73,,,,Snapdragons,3f7d62c8-1ad6-46de-840d-4563a5545a3d,0.9893584847450256,2025-05-09,2025-05-10
Flowermarketplace,1858863,Snap White,Snapdragons,Bunch,90,1,20.73,,,,Snapdragons,3f7d62c8-1ad6-46de-840d-4563a5545a3d,0.9893584847450256,2025-05-09,2025-05-10
Flowermarketplace,2273804,SNAPS White 15BU/BX,snaps,Bunch,,1,26.56,,,,,,,2025-05-09,2025-05-10
Flowermarketplace,2223488,SNAPS WHITE WHITE 14 BU/BX +,snaps,Bunch,90,1,21.67,,,,,,,2025-05-09,2025-05-10
Flowermarketplace,2264411,SPIDER GREEN,Disbuds,Bunch,,1,13.51,,,,Chrysanthemum Disbuds/ Mums,73eebcd2-6c71-4e23-939a-410a82bd675a,0.9825581312179565,2025-05-09,2025-05-10
Flowermarketplace,326877,SPIDER PINK,Mums Disbud,Bunch,,1,8.65,,,,Chrysanthemum Disbuds/ Mums,73eebcd2-6c71-4e23-939a-410a82bd675a,0.9734145402908325,2025-05-09,2025-05-10
Flowermarketplace,310,SPIDER WHITE,Mums Disbud,Bunch,,1,8.65,,,,Chrysanthemum Disbuds/ Mums,73eebcd2-6c71-4e23-939a-410a82bd675a,0.9734145402908325,2025-05-09,2025-05-10
Flowermarketplace,312,SPIDER YELLOW,Mums Disbud,Bunch,,1,8.65,,,,Chrysanthemum Disbuds/ Mums,73eebcd2-6c71-4e23-939a-410a82bd675a,0.9734145402908325,2025-05-09,2025-05-10
Flowermarketplace,2180584,Spray Roses Assorted spray,Spray Roses,Stems,40,1,2.11,Jana Spray Roses,3de18210-2350-4c82-bd45-9c063d1dc369,0.9958585500717163,Spray Roses,f65b435b-c531-4639-99d9-2805fb8cd131,0.9987550377845764,2025-05-09,2025-05-10
Flowermarketplace,2094798,SPRAY ROSES LIGHT PINK MAJOLIKA,Spray Roses,Stems,40,1,1.42,Leila Spray Roses,c0e5e7d9-542b-4c08-833d-1c0776037d73,0.9694876670837402,Spray Roses,f65b435b-c531-4639-99d9-2805fb8cd131,0.9987550377845764,2025-05-09,2025-05-10
Flowermarketplace,2094799,SPRAY ROSES LIGHT PINK MAJOLIKA,Spray Roses,Stems,50,1,1.69,Leila Spray Roses,c0e5e7d9-542b-4c08-833d-1c0776037d73,0.9694876670837402,Spray Roses,f65b435b-c531-4639-99d9-2805fb8cd131,0.9987550377845764,2025-05-09,2025-05-10
Flowermarketplace,2099818,SPRAY ROSES LIGHT PINK STAR BLUSH,Spray Roses,Stems,60,1,1.78,Leila Spray Roses,c0e5e7d9-542b-4c08-833d-1c0776037d73,0.9706844091415405,Spray Roses,f65b435b-c531-4639-99d9-2805fb8cd131,0.9987550377845764,2025-05-09,2025-05-10
Flowermarketplace,2212457,SPRAY ROSES ORANGE BABE,Spray Roses,Stems,60,1,1.69,Babe Spray Roses,41d3582f-d122-4491-b808-a2b12c90927d,0.9990995526313782,Spray Roses,f65b435b-c531-4639-99d9-2805fb8cd131,0.9987550377845764,2025-05-09,2025-05-10
Flowermarketplace,2227783,Spray Roses Porcelina,Spray Roses,Stems,50,120,2.22,Porcelina Spray Roses,d0eb8b5a-ea54-4a09-94cf-4d36a6d8dbce,0.998609185218811,Spray Roses,f65b435b-c531-4639-99d9-2805fb8cd131,0.9987550377845764,2025-05-09,2025-05-10
Flowermarketplace,2273983,Spray Roses Red Mikado/BX,Spray Roses,Stems,40,120,1.89,Mambo Spray Roses,69b40e96-63e0-489d-8704-6ab6a4bf94af,0.985335648059845,Spray Roses,f65b435b-c531-4639-99d9-2805fb8cd131,0.9987550377845764,2025-05-09,2025-05-10
Flowermarketplace,2240437,Spray Roses Sara Sensation Peach &#8211;/BX,Spray Roses,Stems,45,120,2.22,Classic Sensation Spray Roses,5d224ea0-8473-4df4-82b4-a4aaa37230b3,0.9790030121803284,Spray Roses,f65b435b-c531-4639-99d9-2805fb8cd131,0.9987550377845764,2025-05-09,2025-05-10
Flowermarketplace,2181789,Spray Roses Snow Flake,Spray Roses,Stems,50,120,2.22,Snow Flake Spray Roses,810e5e94-fb96-4879-90a4-decc97d92094,0.9984346032142639,Spray Roses,f65b435b-c531-4639-99d9-2805fb8cd131,0.9987550377845764,2025-05-09,2025-05-10
Flowermarketplace,2097919,SPRAY ROSES WHITE SNOWFLAKE,Spray Roses,Stems,50,1,1.64,Snowflake Spray Roses,c7752584-99c3-444a-8b3c-ee46166268d9,0.9985339641571045,Spray Roses,f65b435b-c531-4639-99d9-2805fb8cd131,0.9987550377845764,2025-05-09,2025-05-10
Flowermarketplace,1858968,Sprays Assorted,"Spray Roses, Sprays Roses",Stems,40,1,1.55,Andrea Spray Roses,3ad70c31-cd81-4a3b-b591-025dddd83383,0.9859234094619751,Spray Roses,f65b435b-c531-4639-99d9-2805fb8cd131,0.9953038096427917,2025-05-09,2025-05-10
Flowermarketplace,1858837,Sprays Assorted,"Spray Roses, Sprays Roses",Stems,50,1,1.8,Andrea Spray Roses,3ad70c31-cd81-4a3b-b591-025dddd83383,0.9859234094619751,Spray Roses,f65b435b-c531-4639-99d9-2805fb8cd131,0.9953038096427917,2025-05-09,2025-05-10
Flowermarketplace,2263525,Sprays Hot Pink Cherry Blossom ECU,Sprays Roses,Stems,40,1,2.08,,,,Spray Roses,f65b435b-c531-4639-99d9-2805fb8cd131,0.9987550377845764,2025-05-09,2025-05-10
Flowermarketplace,2135162,Sprays Red Rubicon,Spray Roses,Stems,40,1,1.55,Rubicon Spray Roses,896abed4-5b18-49f5-b1fd-6f679c044a87,0.9678457379341125,Spray Roses,f65b435b-c531-4639-99d9-2805fb8cd131,0.9987550377845764,2025-05-09,2025-05-10
Flowermarketplace,2144452,Sprays Red Rubicon,Sprays Roses,Stems,50,1,1.7,Rubicon Spray Roses,896abed4-5b18-49f5-b1fd-6f679c044a87,0.9678457379341125,Spray Roses,f65b435b-c531-4639-99d9-2805fb8cd131,0.9987550377845764,2025-05-09,2025-05-10
Flowermarketplace,1860442,Sprays Red Scarlette,"Spray Roses, Sprays Roses",Stems,40,1,1.55,Scarlet Mimi Spray Roses,1237edd4-4643-4008-abb9-7f0abcb40ab6,0.9640811085700989,Spray Roses,f65b435b-c531-4639-99d9-2805fb8cd131,0.9953038096427917,2025-05-09,2025-05-10
Flowermarketplace,1860445,Sprays Red Scarlette,Spray Roses,Stems,50,1,2.08,Scarlet Mimi Spray Roses,1237edd4-4643-4008-abb9-7f0abcb40ab6,0.9640811085700989,Spray Roses,f65b435b-c531-4639-99d9-2805fb8cd131,0.9987550377845764,2025-05-09,2025-05-10
Flowermarketplace,2219505,Sprays White Floreana,Sprays Roses,Stems,40,1,2.08,Floreana Spray Roses,8fa753ab-5273-4115-962a-3e5688f4db42,0.9581114053726196,Spray Roses,f65b435b-c531-4639-99d9-2805fb8cd131,0.9987550377845764,2025-05-09,2025-05-10
Flowermarketplace,2219507,Sprays White Floreana,Sprays Roses,Stems,50,1,2.33,Floreana Spray Roses,8fa753ab-5273-4115-962a-3e5688f4db42,0.9581114053726196,Spray Roses,f65b435b-c531-4639-99d9-2805fb8cd131,0.9987550377845764,2025-05-09,2025-05-10
Flowermarketplace,1858798,Sprays White Majolika,Spray Roses,Stems,40,1,1.55,Majolika Spray Roses,96c6b8ba-c1ef-4f84-838e-e753fd3cc71d,0.9908104538917542,Spray Roses,f65b435b-c531-4639-99d9-2805fb8cd131,0.9987550377845764,2025-05-09,2025-05-10
Flowermarketplace,1858801,Sprays White Majolika,Spray Roses,Stems,50,1,1.7,Majolika Spray Roses,96c6b8ba-c1ef-4f84-838e-e753fd3cc71d,0.9908104538917542,Spray Roses,f65b435b-c531-4639-99d9-2805fb8cd131,0.9987550377845764,2025-05-09,2025-05-10
Flowermarketplace,1901211,Sprays White Viviane,Sprays Roses,Stems,50,1,1.7, Vivian Spray Roses,a3fb062a-28e4-4327-8537-718a7e7e9ad9,0.9825416803359985,Spray Roses,f65b435b-c531-4639-99d9-2805fb8cd131,0.9987550377845764,2025-05-09,2025-05-10
Flowermarketplace,2230695,Springerii GREEN 10 BU/BX,Springerii,Bunch,,1,7.44,,,,,,,2025-05-09,2025-05-10
Flowermarketplace,2135055,Springerii Green 15 BU/BX,Springerii,Bunch,7580,1,7.22,,,,,,,2025-05-09,2025-05-10
Flowermarketplace,2133131,Star of Beth,"specialty spx, Star of Bethlahem",Stems,,1,1.03,,,,,,,2025-05-09,2025-05-10
Flowermarketplace,325548,STATICE ASSORTED,Statice,Bunch,,1,4.76,Pink Statice,7a9ad225-3ac8-4b29-ba2a-d58141170792,0.9592801332473755,Statice,0fe1b331-a9eb-46d8-b354-81a9f944723a,1.0000001192092896,2025-05-09,2025-05-10
Flowermarketplace,324,STATICE PURPLE,Statice,Bunch,,1,5.95,Pink Statice,7a9ad225-3ac8-4b29-ba2a-d58141170792,0.9592801332473755,Statice,0fe1b331-a9eb-46d8-b354-81a9f944723a,1.0000001192092896,2025-05-09,2025-05-10
Flowermarketplace,2133296,Statice White,Statice,Bunch,,1,13.0,Pink Statice,7a9ad225-3ac8-4b29-ba2a-d58141170792,0.9592801332473755,Statice,0fe1b331-a9eb-46d8-b354-81a9f944723a,1.0000001192092896,2025-05-09,2025-05-10
Flowermarketplace,2227737,Steel Grass GREEN 100 BU/BX,Steel Grass,Bunch,150,1,9.89,,,,,,,2025-05-09,2025-05-10
Flowermarketplace,2211403,Steel Grass Green 30 BU/BX,Steel Grass,Bunch,100120,1,8.78,,,,,,,2025-05-09,2025-05-10
Flowermarketplace,2211816,Stock Assorted 12BU/BX,Stock,Bunch,70,1,17.67,,,,Stock,ab301a1f-7596-45ee-a689-dfc531f7b0c2,1.0000001192092896,2025-05-09,2025-05-10
Flowermarketplace,2135059,Stock Dark Purple 12BU/BX,Stock,Bunch,70,1,17.67,,,,Stock,ab301a1f-7596-45ee-a689-dfc531f7b0c2,1.0000001192092896,2025-05-09,2025-05-10
Flowermarketplace,328,STOCK HOT PINK,Stock,Bunch,,1,10.64,Hot Pink Stock,2e077bc0-d072-44ef-ae0b-3d4c639387b5,0.9761677980422974,Stock,ab301a1f-7596-45ee-a689-dfc531f7b0c2,1.0000001192092896,2025-05-09,2025-05-10
Flowermarketplace,2145989,Stock Lavander 12BU/BX,Stock,Bunch,70,1,17.67,,,,Stock,ab301a1f-7596-45ee-a689-dfc531f7b0c2,1.0000001192092896,2025-05-09,2025-05-10
Flowermarketplace,325535,STOCK LIGHT PINK,Stock,Bunch,,1,12.58,Light Pink Stock,7dc29cc5-d734-449a-922c-60621994b4ed,0.976370096206665,Stock,ab301a1f-7596-45ee-a689-dfc531f7b0c2,1.0000001192092896,2025-05-09,2025-05-10
Flowermarketplace,2133300,Stock Mathiola Dark Purple Super,Stock-Mathiola,Bunch,,1,17.55,,,,Stock,ab301a1f-7596-45ee-a689-dfc531f7b0c2,0.8510637283325195,2025-05-09,2025-05-10
Flowermarketplace,1860265,Stock Mathiola Hot Pink Super,Stock-Mathiola,Bunch,,1,17.55,,,,Stock,ab301a1f-7596-45ee-a689-dfc531f7b0c2,0.8510637283325195,2025-05-09,2025-05-10
Flowermarketplace,1861153,Stock Mathiola Mauve Super,"Stock, Stock-Mathiola",Bunch,,1,17.55,,,,Stock,ab301a1f-7596-45ee-a689-dfc531f7b0c2,0.8258848190307617,2025-05-09,2025-05-10
Flowermarketplace,1860408,Stock Mathiola Pink Super,Stock-Mathiola,Bunch,,1,17.55,,,,Stock,ab301a1f-7596-45ee-a689-dfc531f7b0c2,0.8510637283325195,2025-05-09,2025-05-10
Flowermarketplace,2133320,Stock Mathiola Rubi Red Super,Stock-Mathiola,Bunch,,1,17.55,,,,Stock,ab301a1f-7596-45ee-a689-dfc531f7b0c2,0.8510637283325195,2025-05-09,2025-05-10
Flowermarketplace,1860274,Stock Mathiola Spray White,Stock,Bunch,,5,15.05,Mathiola Assorted Stock Spray,920987ed-0a3b-4836-94e8-40924c1c5769,0.9775082468986511,Stock,ab301a1f-7596-45ee-a689-dfc531f7b0c2,1.0000001192092896,2025-05-09,2025-05-10
Flowermarketplace,1858831,Stock Mathiola White Super,Stock-Mathiola,Bunch,,1,18.05,,,,Stock,ab301a1f-7596-45ee-a689-dfc531f7b0c2,0.8510637283325195,2025-05-09,2025-05-10
Flowermarketplace,2212077,Stock Mauve,Stock,Bunch,70,1,17.67,Stock (Mauve) Stock,cedd70c2-b9e9-44c6-8269-fdf01b88d3a4,0.9667326211929321,Stock,ab301a1f-7596-45ee-a689-dfc531f7b0c2,1.0000001192092896,2025-05-09,2025-05-10
Flowermarketplace,325518,STOCK PEACH,Stock,Bunch,,1,12.58,Pink Stock,45bd7d4c-89f2-4b5e-a5ea-52b759201447,0.9813151359558105,Stock,ab301a1f-7596-45ee-a689-dfc531f7b0c2,1.0000001192092896,2025-05-09,2025-05-10
Flowermarketplace,2145991,Stock Peach 12BU/BX,Stock,Bunch,70,1,17.67,,,,Stock,ab301a1f-7596-45ee-a689-dfc531f7b0c2,1.0000001192092896,2025-05-09,2025-05-10
Flowermarketplace,2098929,STOCK PURPLE,Stock,Stems,70,1,1.33,Pink Stock,45bd7d4c-89f2-4b5e-a5ea-52b759201447,0.9813151359558105,Stock,ab301a1f-7596-45ee-a689-dfc531f7b0c2,1.0000001192092896,2025-05-09,2025-05-10
Flowermarketplace,1860377,Stock Spray Pink,Stock,Bunch,,5,15.05,Light Pink Stock Spray,1e833f5e-856c-4a47-a72c-b7da5bcdc259,0.9681366682052612,Stock,ab301a1f-7596-45ee-a689-dfc531f7b0c2,1.0000001192092896,2025-05-09,2025-05-10
Flowermarketplace,2274337,STOCK SPRAY YELLOW,Flowers,Bunch,,1,11.52,Light Pink Stock Spray,1e833f5e-856c-4a47-a72c-b7da5bcdc259,0.9681366682052612,,,,2025-05-09,2025-05-10
Flowermarketplace,325501,STOCK WHITE,Stock,Bunch,,1,10.64,Pink Stock,45bd7d4c-89f2-4b5e-a5ea-52b759201447,0.9813151359558105,Stock,ab301a1f-7596-45ee-a689-dfc531f7b0c2,1.0000001192092896,2025-05-09,2025-05-10
Flowermarketplace,2096615,STOCK WHITE,Stock,Stems,70,1,1.38,Pink Stock,45bd7d4c-89f2-4b5e-a5ea-52b759201447,0.9813151359558105,Stock,ab301a1f-7596-45ee-a689-dfc531f7b0c2,1.0000001192092896,2025-05-09,2025-05-10
Flowermarketplace,2138978,Stock White,Stock,Bunch,70,1,17.67,Pink Stock,45bd7d4c-89f2-4b5e-a5ea-52b759201447,0.9813151359558105,Stock,ab301a1f-7596-45ee-a689-dfc531f7b0c2,1.0000001192092896,2025-05-09,2025-05-10
Flowermarketplace,2231110,Super Jade Green 30 BU/BX,super jade,Bunch,7580,1,4.33,,,,,,,2025-05-09,2025-05-10
Flowermarketplace,2135068,Sword Fern Green GREEN 10 BU/BX,Sword Fern,Bunch,5055,1,6.33,,,,,,,2025-05-09,2025-05-10
Flowermarketplace,2220151,Sword Fern GREEN GREEN 20 BU/BX,Sword Fern,Bunch,50,1,5.89,,,,,,,2025-05-09,2025-05-10
Flowermarketplace,2148609,Teepe (LG) Mexican Green,teepe (lg) mexican,Bunch,75,1,5.89,,,,,,,2025-05-09,2025-05-10
