competitor,competitor_product_id,competitor_product_name,competitor_product_group_name,competitor_product_group_id,color,stem_length,stems_per_unit,unit_price,price_per_stem,base_price,freight_price,margin,available_units,grower_name,grower_country,product_url,image_url,matched_variety_name,variety_key,variety_score,matched_product_group_name,product_group_key,product_group_score,created_at,eta_date
Mayesh,513365,Anemone Assorted,Anemone,495,Assorted,,120,223.2,1.86,1.01,0.25,37.5,10,,Ecuador,https://www.mayesh.com/anemone-assorted,https://www.mayesh.com/backend/files/flowers/anemone-assorted.jpg,,,,Anemone,0b6221f4-9306-4e15-9949-d403524c3a7d,1.0,2025-05-12T07:45:01.861326,2025-05-20
Mayesh,513375,Anemone Black Center White,Anemone,495,White,,120,244.8,2.04,1.12,0.25,37.5,2,Agricola El Chaupi,Ecuador,https://www.mayesh.com/anemone-black-center-white,https://www.mayesh.com/backend/files/flowers/anemone-black-center-white.jpg,,,,Anemone,0b6221f4-9306-4e15-9949-d403524c3a7d,1.0,2025-05-12T07:45:01.906095,2025-05-20
Mayesh,513367,Anemone Blue,Anemone,495,Blue,,120,223.2,1.86,1.01,0.25,37.5,9,,Ecuador,https://www.mayesh.com/anemone-blue,https://www.mayesh.com/backend/files/flowers/anemone-blue.jpg,,,,Anemone,0b6221f4-9306-4e15-9949-d403524c3a7d,1.0,2025-05-12T07:45:01.950191,2025-05-20
Mayesh,513366,Anemone Blush,Anemone,495,Blush,,120,223.2,1.86,1.01,0.25,37.5,9,,Ecuador,https://www.mayesh.com/anemone-blush,https://www.mayesh.com/backend/files/flowers/anemone-blush.jpg,,,,Anemone,0b6221f4-9306-4e15-9949-d403524c3a7d,1.0,2025-05-12T07:45:01.994285,2025-05-20
Mayesh,12983878,Anemone Levante Blue,Anemone,495,Blue,,120,217.2,1.81,1.03,0.16,37.5,10,Rosaprima,Ecuador,https://www.mayesh.com/anemone-levante-blue,https://www.mayesh.com/backend/files/flowers/anemone_levante_blue_1.jpg,,,,Anemone,0b6221f4-9306-4e15-9949-d403524c3a7d,1.0,2025-05-12T07:45:02.040635,2025-05-20
Mayesh,12983873,Anemone Levante Fuchsia,Anemone,495,Fuchsia,,120,217.2,1.81,1.03,0.16,37.5,10,Rosaprima,Ecuador,https://www.mayesh.com/anemone-levante-fuchsia,https://www.mayesh.com/backend/files/flowers/anemone_levante_fucsia_1.jpg,Fuchsia Anemone fuchsia,04dfb8f9-2e6c-4427-8e94-608043254031,0.9102511405944824,Anemone,0b6221f4-9306-4e15-9949-d403524c3a7d,1.0,2025-05-12T07:45:02.085311,2025-05-20
Mayesh,12983877,Anemone Levante Pink,Anemone,495,Pink,,120,217.2,1.81,1.03,0.16,37.5,10,Rosaprima,Ecuador,https://www.mayesh.com/anemone-levante-pink,https://www.mayesh.com/backend/files/flowers/anemone_levante_pink_1.jpg,,,,Anemone,0b6221f4-9306-4e15-9949-d403524c3a7d,1.0,2025-05-12T07:45:02.131292,2025-05-20
Mayesh,12983905,Anemone Levante Red,Anemone,495,Red,,120,217.2,1.81,1.03,0.16,37.5,10,Rosaprima,Ecuador,https://www.mayesh.com/anemone-levante-red,https://www.mayesh.com/backend/files/flowers/anemone_levante_red_1.jpg,,,,Anemone,0b6221f4-9306-4e15-9949-d403524c3a7d,1.0,2025-05-12T07:45:02.177144,2025-05-20
Mayesh,12983858,Anemone Levante White,Anemone,495,White,,120,217.2,1.81,1.03,0.16,37.5,7,Rosaprima,Ecuador,https://www.mayesh.com/anemone-levante-white,https://www.mayesh.com/backend/files/flowers/anemone_levante_white_1.jpg,,,,Anemone,0b6221f4-9306-4e15-9949-d403524c3a7d,1.0,2025-05-12T07:45:02.223128,2025-05-20
Mayesh,3912336,Anemone Mistral Bordeaux Burgundy,Anemone Mistral,496,Burgundy,,120,244.8,2.04,1.12,0.25,37.5,3,,Ecuador,https://www.mayesh.com/anemone-mistral-bordeaux-burgundy,https://www.mayesh.com/backend/files/flowers/anemone_mistral_bordeaux_burgundy.jpg,Bordeaux Anemone bordeaux,7126855a-647f-46b3-af45-c58b3388ee9f,0.9051389098167419,Anemone,0b6221f4-9306-4e15-9949-d403524c3a7d,0.8168975114822388,2025-05-12T07:45:02.273554,2025-05-20
Mayesh,3111261,Anemone Mistral Grape Purple,Anemone Mistral,496,Purple,,120,244.8,2.04,1.12,0.25,37.5,3,,Ecuador,https://www.mayesh.com/anemone-mistral-grape-purple,https://www.mayesh.com/backend/files/flowers/anemone_mistral_grape_purple.jpg,Mistral Plus Grape Anemone violet,f9d28552-1049-4d02-a495-0c898756e3c3,0.9021399617195129,Anemone,0b6221f4-9306-4e15-9949-d403524c3a7d,0.8168975114822388,2025-05-12T07:45:02.323758,2025-05-20
Mayesh,513373,Anemone Red,Anemone,495,Red,,120,267.6,2.23,1.24,0.25,37.5,2,,Ecuador,https://www.mayesh.com/anemone-red,https://www.mayesh.com/backend/files/flowers/anemone-red.jpg,,,,Anemone,0b6221f4-9306-4e15-9949-d403524c3a7d,1.0,2025-05-12T07:45:02.367751,2025-05-20
Mayesh,514524,Aralia Leaves Green,Aralia,499,Green,,50,70.5,1.41,0.44,0.7,37.5,47,Natural Farms,Colombia,https://www.mayesh.com/aralia-leaves-green,https://www.mayesh.com/backend/files/flowers/aralia-leaves-green.jpg,,,,Aralia,10b20333-d122-4699-b140-96914c6046aa,1.0000001192092896,2025-05-12T07:45:02.441519,2025-05-20
Mayesh,514550,Aspidistra Green,Aspidistra,505,Green,,15,97.05,6.47,2.22,2.91,37.5,8,Underhill Ferneries,United States,https://www.mayesh.com/aspidistra-green,https://www.mayesh.com/backend/files/flowers/aspidistra-green.jpg,,,,Aspidistra,abc5eaea-ca26-4130-ba08-aea64145626f,1.0,2025-05-12T07:45:02.487409,2025-05-20
Mayesh,514550,Aspidistra Green,Aspidistra,505,Green,,25,125.0,5.0,2.03,1.75,37.5,10,Underhill Ferneries,United States,https://www.mayesh.com/aspidistra-green,https://www.mayesh.com/backend/files/flowers/aspidistra-green.jpg,,,,Aspidistra,abc5eaea-ca26-4130-ba08-aea64145626f,1.0,2025-05-12T07:45:02.533613,2025-05-20
Mayesh,514551,Aspidistra Variegated,Aspidistra,505,Variegated,,25,195.0,7.8,3.78,1.75,37.5,,Underhill Ferneries,United States,https://www.mayesh.com/aspidistra-variegated,https://www.mayesh.com/backend/files/flowers/aspidistra-variegated.jpg,Variegated Aspidistra variegated,36b75d67-defd-4b5e-a3df-218a67d52d21,0.9128600358963013,Aspidistra,abc5eaea-ca26-4130-ba08-aea64145626f,1.0,2025-05-12T07:45:02.585613,2025-05-20
Mayesh,514551,Aspidistra Variegated,Aspidistra,505,Variegated,,15,139.05,9.27,3.97,2.91,37.5,,Underhill Ferneries,United States,https://www.mayesh.com/aspidistra-variegated,https://www.mayesh.com/backend/files/flowers/aspidistra-variegated.jpg,Variegated Aspidistra variegated,36b75d67-defd-4b5e-a3df-218a67d52d21,0.9128600358963013,Aspidistra,abc5eaea-ca26-4130-ba08-aea64145626f,1.0,2025-05-12T07:45:02.637663,2025-05-20
Mayesh,939558,Aster Carnival Pink,Aster,509,Pink,,17,182.41,10.73,4.85,2.97,37.5,19,,Ecuador,https://www.mayesh.com/aster-carnival-pink,https://www.mayesh.com/backend/files/flowers/aster-carnival-pink.jpg,,,,Aster,edf288cd-9ad2-4367-8fe3-2d47494ab2f9,1.000000238418579,2025-05-12T07:45:02.681182,2025-05-20
Mayesh,939556,Aster Carnival Purple,Aster,509,Purple,,17,182.41,10.73,4.85,2.97,37.5,20,,Ecuador,https://www.mayesh.com/aster-carnival-purple,https://www.mayesh.com/backend/files/flowers/aster-carnival-purple.jpg,,,,Aster,edf288cd-9ad2-4367-8fe3-2d47494ab2f9,1.000000238418579,2025-05-12T07:45:02.724450,2025-05-20
Mayesh,939557,Aster Carnival White,Aster,509,White,,17,182.41,10.73,4.85,2.97,37.5,18,,Ecuador,https://www.mayesh.com/aster-carnival-white,https://www.mayesh.com/backend/files/flowers/aster-carnival-white.jpg,,,,Aster,edf288cd-9ad2-4367-8fe3-2d47494ab2f9,1.000000238418579,2025-05-12T07:45:02.767332,2025-05-20
Mayesh,484140,Aster Matsumoto Assorted,Aster,509,Assorted,,7,100.1,14.3,5.19,5.99,37.5,5,Roots Peru,Peru,https://www.mayesh.com/aster-matsumoto-assorted,https://www.mayesh.com/backend/files/flowers/aster-matsumoto-assorted.jpg,,,,Aster,edf288cd-9ad2-4367-8fe3-2d47494ab2f9,1.000000238418579,2025-05-12T07:45:02.812883,2025-05-20
Mayesh,484141,Aster Matsumoto Hot Pink,Aster,509,Hot Pink,,10,132.9,13.29,5.15,5.05,37.5,5,,Colombia,https://www.mayesh.com/aster-matsumoto-hot-pink,https://www.mayesh.com/backend/files/flowers/aster-matsumoto-hot-pink.jpg,,,,Aster,edf288cd-9ad2-4367-8fe3-2d47494ab2f9,1.000000238418579,2025-05-12T07:45:02.860457,2025-05-20
Mayesh,484141,Aster Matsumoto Hot Pink,Aster,509,Hot Pink,,7,100.1,14.3,5.19,5.99,37.5,5,Roots Peru,Peru,https://www.mayesh.com/aster-matsumoto-hot-pink,https://www.mayesh.com/backend/files/flowers/aster-matsumoto-hot-pink.jpg,,,,Aster,edf288cd-9ad2-4367-8fe3-2d47494ab2f9,1.000000238418579,2025-05-12T07:45:02.907858,2025-05-20
Mayesh,484144,Aster Matsumoto Pink,Aster,509,Pink,,10,132.9,13.29,5.15,5.05,37.5,3,,Colombia,https://www.mayesh.com/aster-matsumoto-pink,https://www.mayesh.com/backend/files/flowers/aster-matsumoto-pink.jpg,,,,Aster,edf288cd-9ad2-4367-8fe3-2d47494ab2f9,1.000000238418579,2025-05-12T07:45:02.953327,2025-05-20
Mayesh,484145,Aster Matsumoto Purple,Aster,509,Purple,,7,100.1,14.3,5.19,5.99,37.5,5,Roots Peru,Peru,https://www.mayesh.com/aster-matsumoto-purple,https://www.mayesh.com/backend/files/flowers/aster-matsumoto-purple.jpg,,,,Aster,edf288cd-9ad2-4367-8fe3-2d47494ab2f9,1.000000238418579,2025-05-12T07:45:02.998700,2025-05-20
Mayesh,484145,Aster Matsumoto Purple,Aster,509,Purple,,10,132.9,13.29,5.15,5.05,37.5,10,,Colombia,https://www.mayesh.com/aster-matsumoto-purple,https://www.mayesh.com/backend/files/flowers/aster-matsumoto-purple.jpg,,,,Aster,edf288cd-9ad2-4367-8fe3-2d47494ab2f9,1.000000238418579,2025-05-12T07:45:03.044335,2025-05-20
Mayesh,484146,Aster Matsumoto Red,Aster,509,Red,,7,100.1,14.3,5.19,5.99,37.5,5,Roots Peru,Peru,https://www.mayesh.com/aster-matsumoto-red,https://www.mayesh.com/backend/files/flowers/aster_matsumoto_red.jpg,,,,Aster,edf288cd-9ad2-4367-8fe3-2d47494ab2f9,1.000000238418579,2025-05-12T07:45:03.114762,2025-05-20
Mayesh,484146,Aster Matsumoto Red,Aster,509,Red,,10,141.7,14.17,5.7,5.05,37.5,5,,Colombia,https://www.mayesh.com/aster-matsumoto-red,https://www.mayesh.com/backend/files/flowers/aster_matsumoto_red.jpg,,,,Aster,edf288cd-9ad2-4367-8fe3-2d47494ab2f9,1.000000238418579,2025-05-12T07:45:03.184164,2025-05-20
Mayesh,484147,Aster Matsumoto White,Aster,509,White,,10,132.9,13.29,5.15,5.05,37.5,2,,Colombia,https://www.mayesh.com/aster-matsumoto-white,https://www.mayesh.com/backend/files/flowers/aster-matsumoto-white.jpg,,,,Aster,edf288cd-9ad2-4367-8fe3-2d47494ab2f9,1.000000238418579,2025-05-12T07:45:03.295563,2025-05-20
Mayesh,484147,Aster Matsumoto White,Aster,509,White,,7,100.1,14.3,5.19,5.99,37.5,5,Roots Peru,Peru,https://www.mayesh.com/aster-matsumoto-white,https://www.mayesh.com/backend/files/flowers/aster-matsumoto-white.jpg,,,,Aster,edf288cd-9ad2-4367-8fe3-2d47494ab2f9,1.000000238418579,2025-05-12T07:45:03.354244,2025-05-20
Mayesh,484153,Aster Montecasino White,Aster,509,White,,10,68.1,6.81,2.41,2.95,37.5,37,,Colombia,https://www.mayesh.com/aster-montecasino-white,https://www.mayesh.com/backend/files/flowers/aster-montecasino-white.jpg,,,,Aster,edf288cd-9ad2-4367-8fe3-2d47494ab2f9,1.000000238418579,2025-05-12T07:45:03.429594,2025-05-20
Mayesh,1540958,Aster Sungal Purple,Aster,509,Purple,60,18,121.86,6.77,2.48,2.81,37.5,40,,Colombia,https://www.mayesh.com/aster-sungal-purple-60-cm,https://www.mayesh.com/backend/files/flowers/aster_sungal_purple.jpg,,,,Aster,edf288cd-9ad2-4367-8fe3-2d47494ab2f9,1.000000238418579,2025-05-12T07:45:03.478639,2025-05-20
Mayesh,1540958,Aster Sungal Purple,Aster,509,Purple,60,10,68.1,6.81,2.41,2.95,37.5,38,,Colombia,https://www.mayesh.com/aster-sungal-purple-60-cm,https://www.mayesh.com/backend/files/flowers/aster_sungal_purple.jpg,,,,Aster,edf288cd-9ad2-4367-8fe3-2d47494ab2f9,1.000000238418579,2025-05-12T07:45:03.524720,2025-05-20
Mayesh,1540957,Aster Sunrio White,Aster,509,White,60,18,121.86,6.77,2.48,2.81,37.5,37,,Colombia,https://www.mayesh.com/aster-sunrio-white-60-cm,https://www.mayesh.com/backend/files/flowers/aster_sunrio_white.jpg,,,,Aster,edf288cd-9ad2-4367-8fe3-2d47494ab2f9,1.000000238418579,2025-05-12T07:45:03.571042,2025-05-20
Mayesh,1051721,Astrantia Burgundy,Astrantia,511,Burgundy,,100,127.0,1.27,0.61,0.3,37.5,1,,Ecuador,https://www.mayesh.com/astrantia-burgundy,https://www.mayesh.com/backend/files/flowers/astrantia-burgundy.jpg,,,,Astrantia,dec31f8d-05ae-40dd-8d32-369bd1f36169,1.0000001192092896,2025-05-12T07:45:03.617018,2025-05-20
Mayesh,514557,Astrantia Light Pink,Astrantia,511,Light Pink,,100,127.0,1.27,0.61,0.3,37.5,3,,Ecuador,https://www.mayesh.com/astrantia-light-pink,https://www.mayesh.com/backend/files/flowers/astrantia-light-pink.jpg,,,,Astrantia,dec31f8d-05ae-40dd-8d32-369bd1f36169,1.0000001192092896,2025-05-12T07:45:03.664994,2025-05-20
Mayesh,1053054,Astrantia Pink,Astrantia,511,Pink,,100,127.0,1.27,0.61,0.3,37.5,2,,Ecuador,https://www.mayesh.com/astrantia-pink,https://www.mayesh.com/backend/files/flowers/astrantia-pink.jpg,,,,Astrantia,dec31f8d-05ae-40dd-8d32-369bd1f36169,1.0000001192092896,2025-05-12T07:45:03.710696,2025-05-20
Mayesh,514560,Astrantia White,Astrantia,511,White,,100,118.0,1.18,0.55,0.3,37.5,1,,Ecuador,https://www.mayesh.com/astrantia-white,https://www.mayesh.com/backend/files/flowers/astrantia-white.jpg,,,,Astrantia,dec31f8d-05ae-40dd-8d32-369bd1f36169,1.0000001192092896,2025-05-12T07:45:03.756295,2025-05-20
Mayesh,514564,Atriplex Green,Atriplex,512,Green,,150,231.0,1.54,0.75,0.34,37.5,19,,Ecuador,https://www.mayesh.com/atriplex-green,https://www.mayesh.com/backend/files/flowers/atriplex-green.jpg,,,,,,,2025-05-12T07:45:03.806391,2025-05-20
Mayesh,666513,Bells of Ireland Green Long,Bells of Ireland,526,Green,,10,141.1,14.11,5.66,5.05,37.5,3,,Ecuador,https://www.mayesh.com/bells-of-ireland-green-long,https://www.mayesh.com/backend/files/flowers/bells-of-ireland-green.jpg,,,,Bells Of Ireland,fe74eca1-cbad-4962-8102-4c5b7d6adc21,0.886512041091919,2025-05-12T07:45:03.852735,2025-05-20
Mayesh,666512,Bells of Ireland Green Medium,Bells of Ireland,526,Green,,12,144.84,12.07,4.91,4.21,37.5,,,Ecuador,https://www.mayesh.com/bells-of-ireland-green-medium,https://www.mayesh.com/backend/files/flowers/bells-of-ireland-green.jpg,,,,Bells Of Ireland,fe74eca1-cbad-4962-8102-4c5b7d6adc21,0.886512041091919,2025-05-12T07:45:03.898584,2025-05-20
Mayesh,1006583,Bells of Ireland Green Xlong,Bells of Ireland,526,Green,,10,148.6,14.86,6.13,5.05,37.5,5,,Ecuador,https://www.mayesh.com/bells-of-ireland-green-xlong,https://www.mayesh.com/backend/files/flowers/bells-of-ireland-green.jpg,,,,Bells Of Ireland,fe74eca1-cbad-4962-8102-4c5b7d6adc21,0.886512041091919,2025-05-12T07:45:03.945500,2025-05-20
Mayesh,514596,Berzelia Baubles Green,Berzelia,529,Green,,130,162.5,1.25,0.78,,37.5,2,Global Flowers,South Africa,https://www.mayesh.com/berzelia-baubles-green,https://www.mayesh.com/backend/files/flowers/berzelia-baubles-green.jpg,,,,Berzelia,4b9c45d8-5865-4ccd-8095-216be56a7977,1.0,2025-05-12T07:45:03.994770,2025-05-20
Mayesh,500207,Bird of Paradise Orange Select,Bird of Paradise,535,Orange,,50,115.5,2.31,0.81,1.01,37.5,15,,Colombia,https://www.mayesh.com/bird-of-paradise-orange-select,https://www.mayesh.com/backend/files/flowers/bird-of-paradise-orange.jpg,,,,,,,2025-05-12T07:45:04.039150,2025-05-20
Mayesh,6841586,Bouquet Alstro Rose Monochromatic Large,Bouquet,545,,40,12,144.84,12.07,4.91,4.21,37.5,50,Rosaspe - Much Flowers,Ecuador,https://www.mayesh.com/bouquet-alstro-rose-monochromatic-large-40cm,https://www.mayesh.com/backend/files/flowers/bouquet_alstro_rose_monochromatic.jpg,,,,Bouquets,5c2ebc74-f0d5-409f-83f2-a1d33372c246,0.9430897235870361,2025-05-12T07:45:04.119708,2025-05-20
Mayesh,6841588,Bouquet Alstro Rose Monochromatic Large,Bouquet,545,,50,10,153.7,15.37,6.45,5.05,37.5,50,Rosaspe - Much Flowers,Ecuador,https://www.mayesh.com/bouquet-alstro-rose-monochromatic-large-50cm,https://www.mayesh.com/backend/files/flowers/bouquet_alstro_rose_monochromatic.jpg,,,,Bouquets,5c2ebc74-f0d5-409f-83f2-a1d33372c246,0.9430897235870361,2025-05-12T07:45:04.166041,2025-05-20
Mayesh,6841585,Bouquet Alstro Rose Monochromatic Medium,Bouquet,545,,40,14,143.08,10.22,4.13,3.61,37.5,50,Rosaspe - Much Flowers,Ecuador,https://www.mayesh.com/bouquet-alstro-rose-monochromatic-medium-40cm,https://www.mayesh.com/backend/files/flowers/bouquet_alstro_rose_monochromatic.jpg,,,,Bouquets,5c2ebc74-f0d5-409f-83f2-a1d33372c246,0.9430897235870361,2025-05-12T07:45:04.212459,2025-05-20
Mayesh,6841587,Bouquet Alstro Rose Monochromatic Medium,Bouquet,545,,50,12,153.84,12.82,5.38,4.21,37.5,50,Rosaspe - Much Flowers,Ecuador,https://www.mayesh.com/bouquet-alstro-rose-monochromatic-medium-50cm,https://www.mayesh.com/backend/files/flowers/bouquet_alstro_rose_monochromatic.jpg,,,,Bouquets,5c2ebc74-f0d5-409f-83f2-a1d33372c246,0.9430897235870361,2025-05-12T07:45:04.256172,2025-05-20
Mayesh,6841590,Bouquet Alstro Rose Polychromatic Large,Bouquet,545,,40,12,144.84,12.07,4.91,4.21,37.5,50,Rosaspe - Much Flowers,Ecuador,https://www.mayesh.com/bouquet-alstro-rose-non-monochromatic-large-40cm,https://www.mayesh.com/backend/files/flowers/bouquet_alstro_rose_non_monochromatic.jpg,,,,Bouquets,5c2ebc74-f0d5-409f-83f2-a1d33372c246,0.9430897235870361,2025-05-12T07:45:04.319519,2025-05-20
Mayesh,6841592,Bouquet Alstro Rose Polychromatic Large,Bouquet,545,,50,10,153.7,15.37,6.45,5.05,37.5,50,Rosaspe - Much Flowers,Ecuador,https://www.mayesh.com/bouquet-alstro-rose-non-monochromatic-large-50cm,https://www.mayesh.com/backend/files/flowers/bouquet_alstro_rose_non_monochromatic.jpg,,,,Bouquets,5c2ebc74-f0d5-409f-83f2-a1d33372c246,0.9430897235870361,2025-05-12T07:45:04.401529,2025-05-20
Mayesh,6841589,Bouquet Alstro Rose Polychromatic Medium,Bouquet,545,,40,14,143.08,10.22,4.13,3.61,37.5,49,Rosaspe - Much Flowers,Ecuador,https://www.mayesh.com/bouquet-alstro-rose-non-monochromatic-medium-40cm,https://www.mayesh.com/backend/files/flowers/bouquet_alstro_rose_non_monochromatic.jpg,,,,Bouquets,5c2ebc74-f0d5-409f-83f2-a1d33372c246,0.9430897235870361,2025-05-12T07:45:04.490178,2025-05-20
Mayesh,6841591,Bouquet Alstro Rose Polychromatic Medium,Bouquet,545,,50,12,153.84,12.82,5.38,4.21,37.5,50,Rosaspe - Much Flowers,Ecuador,https://www.mayesh.com/bouquet-alstro-rose-non-monochromatic-medium-50cm,https://www.mayesh.com/backend/files/flowers/bouquet_alstro_rose_non_monochromatic.jpg,,,,Bouquets,5c2ebc74-f0d5-409f-83f2-a1d33372c246,0.9430897235870361,2025-05-12T07:45:04.541308,2025-05-20
Mayesh,6841557,Bouquet Ambrosial,Bouquet,545,,40,12,230.52,19.21,9.82,3.5,37.5,45,Bellaflor,Ecuador,https://www.mayesh.com/bouquet-ambrosial-40cm,https://www.mayesh.com/backend/files/flowers/bouquet_ambrosial.jpg,,,,Bouquets,5c2ebc74-f0d5-409f-83f2-a1d33372c246,0.9430897235870361,2025-05-12T07:45:04.590474,2025-05-20
Mayesh,6841558,Bouquet Ambrosial,Bouquet,545,,50,12,302.52,25.21,13.57,3.5,37.5,49,Bellaflor,Ecuador,https://www.mayesh.com/bouquet-ambrosial-50cm,https://www.mayesh.com/backend/files/flowers/bouquet_ambrosial.jpg,,,,Bouquets,5c2ebc74-f0d5-409f-83f2-a1d33372c246,0.9430897235870361,2025-05-12T07:45:04.638152,2025-05-20
Mayesh,6841582,Bouquet Artisan Large,Bouquet,545,,40,10,171.0,17.1,7.53,5.05,37.5,39,Rosaspe - Much Flowers,Ecuador,https://www.mayesh.com/bouquet-artisan-large-40cm,https://www.mayesh.com/backend/files/flowers/bouquet_artisan.jpg,,,,Bouquets,5c2ebc74-f0d5-409f-83f2-a1d33372c246,0.9430897235870361,2025-05-12T07:45:04.684668,2025-05-20
Mayesh,6841584,Bouquet Artisan Large,Bouquet,545,,50,8,179.12,22.39,10.05,6.31,37.5,50,Rosaspe - Much Flowers,Ecuador,https://www.mayesh.com/bouquet-artisan-large-50cm,https://www.mayesh.com/backend/files/flowers/bouquet_artisan.jpg,,,,Bouquets,5c2ebc74-f0d5-409f-83f2-a1d33372c246,0.9430897235870361,2025-05-12T07:45:04.730052,2025-05-20
Mayesh,6841581,Bouquet Artisan Medium,Bouquet,545,,40,12,161.64,13.47,5.79,4.21,37.5,49,Rosaspe - Much Flowers,Ecuador,https://www.mayesh.com/bouquet-artisan-medium-40cm,https://www.mayesh.com/backend/files/flowers/bouquet_artisan.jpg,,,,Bouquets,5c2ebc74-f0d5-409f-83f2-a1d33372c246,0.9430897235870361,2025-05-12T07:45:04.775583,2025-05-20
Mayesh,6841583,Bouquet Artisan Medium,Bouquet,545,,50,12,192.0,16.0,7.37,4.21,37.5,49,Rosaspe - Much Flowers,Ecuador,https://www.mayesh.com/bouquet-artisan-medium-50cm,https://www.mayesh.com/backend/files/flowers/bouquet_artisan.jpg,,,,Bouquets,5c2ebc74-f0d5-409f-83f2-a1d33372c246,0.9430897235870361,2025-05-12T07:45:04.826643,2025-05-20
Mayesh,6841501,Bouquet Biedermeier,Bouquet,545,,25,8,218.48,27.31,13.79,5.24,37.5,49,Bellaflor,Ecuador,https://www.mayesh.com/bouquet-biedermeier-25cm,https://www.mayesh.com/backend/files/flowers/bouquet_biedermeier.jpg,,,,Bouquets,5c2ebc74-f0d5-409f-83f2-a1d33372c246,0.9430897235870361,2025-05-12T07:45:04.878235,2025-05-20
Mayesh,6841601,Bouquet Botanical,Bouquet,545,,40,10,171.8,17.18,7.58,5.05,37.5,39,Rosaspe - Much Flowers,Ecuador,https://www.mayesh.com/bouquet-botanical-40cm,https://www.mayesh.com/backend/files/flowers/bouquet_botanical.jpg,,,,Bouquets,5c2ebc74-f0d5-409f-83f2-a1d33372c246,0.9430897235870361,2025-05-12T07:45:04.923894,2025-05-20
Mayesh,6841602,Bouquet Botanical,Bouquet,545,,50,8,179.68,22.46,10.09,6.31,37.5,50,Rosaspe - Much Flowers,Ecuador,https://www.mayesh.com/bouquet-botanical-50cm,https://www.mayesh.com/backend/files/flowers/bouquet_botanical.jpg,,,,Bouquets,5c2ebc74-f0d5-409f-83f2-a1d33372c246,0.9430897235870361,2025-05-12T07:45:04.967894,2025-05-20
Mayesh,6841506,Bouquet Brighten Up Large,Bouquet,545,,40,16,200.64,12.54,6.2,2.62,37.5,50,Bellaflor,Ecuador,https://www.mayesh.com/bouquet-brighten-up-large-40cm,https://www.mayesh.com/backend/files/flowers/bouquet_brighten_up_large.jpg,,,,Bouquets,5c2ebc74-f0d5-409f-83f2-a1d33372c246,0.9430897235870361,2025-05-12T07:45:05.014299,2025-05-20
Mayesh,6841507,Bouquet Brighten Up Large,Bouquet,545,,50,16,221.6,13.85,7.02,2.62,37.5,50,Bellaflor,Ecuador,https://www.mayesh.com/bouquet-brighten-up-large-50cm,https://www.mayesh.com/backend/files/flowers/bouquet_brighten_up_large.jpg,,,,Bouquets,5c2ebc74-f0d5-409f-83f2-a1d33372c246,0.9430897235870361,2025-05-12T07:45:05.059888,2025-05-20
Mayesh,6841504,Bouquet Brighten Up Medium,Bouquet,545,,40,18,173.34,9.63,4.56,2.33,37.5,50,Bellaflor,Ecuador,https://www.mayesh.com/bouquet-brighten-up-medium-40cm,https://www.mayesh.com/backend/files/flowers/bouquet_brighten_up_medium.jpg,,,,Bouquets,5c2ebc74-f0d5-409f-83f2-a1d33372c246,0.9430897235870361,2025-05-12T07:45:05.106007,2025-05-20
Mayesh,6841505,Bouquet Brighten Up Medium,Bouquet,545,,50,18,189.9,10.55,5.14,2.33,37.5,50,Bellaflor,Ecuador,https://www.mayesh.com/bouquet-brighten-up-medium-50cm,https://www.mayesh.com/backend/files/flowers/bouquet_brighten_up_medium.jpg,,,,Bouquets,5c2ebc74-f0d5-409f-83f2-a1d33372c246,0.9430897235870361,2025-05-12T07:45:05.151407,2025-05-20
Mayesh,6841502,Bouquet Brighten Up Small,Bouquet,545,,40,24,167.52,6.98,3.27,1.75,37.5,50,Bellaflor,Ecuador,https://www.mayesh.com/bouquet-brighten-up-small-40cm,https://www.mayesh.com/backend/files/flowers/bouquet_brighten_up_small.jpg,,,,Bouquets,5c2ebc74-f0d5-409f-83f2-a1d33372c246,0.9430897235870361,2025-05-12T07:45:05.197443,2025-05-20
Mayesh,6841503,Bouquet Brighten Up Small,Bouquet,545,,50,24,185.52,7.73,3.74,1.75,37.5,49,Bellaflor,Ecuador,https://www.mayesh.com/bouquet-brighten-up-small-50cm,https://www.mayesh.com/backend/files/flowers/bouquet_brighten_up_small.jpg,,,,Bouquets,5c2ebc74-f0d5-409f-83f2-a1d33372c246,0.9430897235870361,2025-05-12T07:45:05.244211,2025-05-20
Mayesh,6841561,Bouquet Bubbly,Bouquet,545,,40,8,208.0,26.0,12.97,5.24,37.5,50,Bellaflor,Ecuador,https://www.mayesh.com/bouquet-bubbly-40cm,https://www.mayesh.com/backend/files/flowers/bouquet_bubbly.jpg,,,,Bouquets,5c2ebc74-f0d5-409f-83f2-a1d33372c246,0.9430897235870361,2025-05-12T07:45:05.290599,2025-05-20
Mayesh,6841567,Bouquet Captivating,Bouquet,545,,40,4,152.6,38.15,17.29,10.49,37.5,50,Bellaflor,Ecuador,https://www.mayesh.com/bouquet-captivating-40cm,https://www.mayesh.com/backend/files/flowers/bouquet_captivating.jpg,,,,Bouquets,5c2ebc74-f0d5-409f-83f2-a1d33372c246,0.9430897235870361,2025-05-12T07:45:05.336072,2025-05-20
