competitor,competitor_product_id,competitor_product_name,competitor_product_group_name,competitor_product_group_id,state,color,stem_length,stems_per_unit,unit_price,stem_price,base_price,freight_price,margin,available_units,grower_name,grower_country,highlight_name,cleaned_name_used,product_group_key,created_at,eta_date
Mayesh,8699291,Rose Garden Pink Monster Pink,Rose Garden,556,Kentucky,Pink,50,100,190.0,1.9,0.87,0.51,37.5,1,,Ecuador,,Rose Garden Pink Monster Pink,556,2025-06-02,2025-06-10
Mayesh,1001425,Rose Garden Pink X-pression Light Pink,Rose Garden,556,Kentucky,Light Pink,40,100,153.0,1.53,0.64,0.51,37.5,8,,Ecuador,,Rose Garden Pink X-pression Light Pink,556,2025-06-02,2025-06-10
Mayesh,1001427,Rose Garden Pink X-pression Light Pink,Rose Garden,556,Kentucky,Light Pink,50,100,172.0,1.72,0.76,0.51,37.5,9,,Ecuador,,Rose Garden Pink X-pression Light Pink,556,2025-06-02,2025-06-10
Mayesh,15185479,Rose Garden Powder Puff Light Pink,Rose Garden,556,Kentucky,Light Pink,40,100,228.0,2.28,1.11,0.51,37.5,1,,Ecuador,,Rose Garden Powder Puff Light Pink,556,2025-06-02,2025-06-10
Mayesh,15185480,Rose Garden Powder Puff Light Pink,Rose Garden,556,Kentucky,Light Pink,50,100,246.0,2.46,1.22,0.51,37.5,1,,Ecuador,,Rose Garden Powder Puff Light Pink,556,2025-06-02,2025-06-10
Mayesh,15185481,Rose Garden Powder Puff Light Pink,Rose Garden,556,Kentucky,Light Pink,60,100,265.0,2.65,1.34,0.51,37.5,1,,Ecuador,,Rose Garden Powder Puff Light Pink,556,2025-06-02,2025-06-10
Mayesh,3423448,Rose Garden Princess Crown Peach/Light Salmon,Rose Garden,556,Kentucky,Peach/Light Salmon,40,100,153.0,1.53,0.64,0.51,37.5,19,,Ecuador,,Rose Garden Princess Crown Peach/Light Salmon,556,2025-06-02,2025-06-10
Mayesh,3423457,Rose Garden Princess Crown Peach/Light Salmon,Rose Garden,556,Kentucky,Peach/Light Salmon,50,100,172.0,1.72,0.76,0.51,37.5,8,,Ecuador,,Rose Garden Princess Crown Peach/Light Salmon,556,2025-06-02,2025-06-10
Mayesh,3423458,Rose Garden Princess Crown Peach/Light Salmon,Rose Garden,556,Kentucky,Peach/Light Salmon,60,100,190.0,1.9,0.87,0.51,37.5,2,,Ecuador,,Rose Garden Princess Crown Peach/Light Salmon,556,2025-06-02,2025-06-10
Mayesh,1222365,Rose Garden Princess Hitomi Light Pink Blush,Rose Garden,556,Kentucky,Light Pink Blush,40,48,130.56,2.72,1.39,0.5,37.5,4,Alexandra Farms,Colombia,,Rose Garden Princess Hitomi Light Pink Blush,556,2025-06-02,2025-06-10
Mayesh,1012524,Rose Garden Princess Maya Light Pink/Peach,Rose Garden,556,Kentucky,Light Pink/Peach,,48,130.56,2.72,1.39,0.5,37.5,2,Alexandra Farms,Colombia,,Rose Garden Princess Maya Light Pink/Peach,556,2025-06-02,2025-06-10
Mayesh,617839,Rose Garden Princess Miyuki White,Rose Garden,556,Kentucky,White,40,48,130.56,2.72,1.39,0.5,37.5,0,Alexandra Farms,Colombia,,Rose Garden Princess Miyuki White,556,2025-06-02,2025-06-10
Mayesh,644417,Rose Garden Purity White,Rose Garden,556,Kentucky,White,40,48,172.8,3.6,1.94,0.5,37.5,1,Alexandra Farms,Colombia,,Rose Garden Purity White,556,2025-06-02,2025-06-10
Mayesh,1829817,Rose Garden Queens Crown Mauve,Rose Garden,556,Kentucky,Mauve,40,100,143.0,1.43,0.58,0.51,37.5,19,,Ecuador,,Rose Garden Queens Crown Mauve,556,2025-06-02,2025-06-10
Mayesh,1829818,Rose Garden Queens Crown Mauve,Rose Garden,556,Kentucky,Mauve,50,100,163.0,1.63,0.7,0.51,37.5,20,,Ecuador,,Rose Garden Queens Crown Mauve,556,2025-06-02,2025-06-10
Mayesh,488447,Rose Garden Romantic Antike Pink,Rose Garden,556,Kentucky,Antike Pink,40,48,113.76,2.37,1.17,0.5,37.5,0,Alexandra Farms,Colombia,,Rose Garden Romantic Antike Pink,556,2025-06-02,2025-06-10
Mayesh,488488,Rose Garden Secret Garden Light Pink,Rose Garden,556,Kentucky,Light Pink,50,100,153.0,1.53,0.64,0.51,37.5,2,,Ecuador,,Rose Garden Secret Garden Light Pink,556,2025-06-02,2025-06-10
Mayesh,488489,Rose Garden Secret Garden Light Pink,Rose Garden,556,Kentucky,Light Pink,60,100,172.0,1.72,0.76,0.51,37.5,10,,Ecuador,,Rose Garden Secret Garden Light Pink,556,2025-06-02,2025-06-10
Mayesh,8700174,Rose Garden Sunny X-pression Yellow,Rose Garden,556,Kentucky,Yellow,40,100,153.0,1.53,0.64,0.51,37.5,0,,Ecuador,,Rose Garden Sunny X-pression Yellow,556,2025-06-02,2025-06-10
Mayesh,8700175,Rose Garden Sunny X-pression Yellow,Rose Garden,556,Kentucky,Yellow,50,100,172.0,1.72,0.76,0.51,37.5,4,,Ecuador,,Rose Garden Sunny X-pression Yellow,556,2025-06-02,2025-06-10
Mayesh,8700176,Rose Garden Sunny X-pression Yellow,Rose Garden,556,Kentucky,Yellow,60,100,190.0,1.9,0.87,0.51,37.5,5,,Ecuador,,Rose Garden Sunny X-pression Yellow,556,2025-06-02,2025-06-10
Mayesh,488517,Rose Garden Tess Red,Rose Garden,556,Kentucky,Red,40,48,172.8,3.6,1.94,0.5,37.5,8,Alexandra Farms,Colombia,,Rose Garden Tess Red,556,2025-06-02,2025-06-10
Mayesh,3523302,Rose Garden Veggie Green/Cream,Rose Garden,556,Kentucky,Green/Cream,40,100,190.0,1.9,0.87,0.51,37.5,1,,Ecuador,,Rose Garden Veggie Green/Cream,556,2025-06-02,2025-06-10
Mayesh,3523304,Rose Garden Veggie Green/Cream,Rose Garden,556,Kentucky,Green/Cream,50,100,209.0,2.09,0.99,0.51,37.5,2,,Ecuador,,Rose Garden Veggie Green/Cream,556,2025-06-02,2025-06-10
Mayesh,3523306,Rose Garden Veggie Green/Cream,Rose Garden,556,Kentucky,Green/Cream,60,100,228.0,2.28,1.11,0.51,37.5,2,,Ecuador,,Rose Garden Veggie Green/Cream,556,2025-06-02,2025-06-10
Mayesh,488567,Rose Garden Wanted Burgundy,Rose Garden,556,Kentucky,Burgundy,40,48,122.4,2.55,1.28,0.5,37.5,4,Alexandra Farms,Colombia,,Rose Garden Wanted Burgundy,556,2025-06-02,2025-06-10
Mayesh,1195596,Rose Garden Westminster Abbey Ivory,Rose Garden,556,Kentucky,Ivory,40,100,228.0,2.28,1.11,0.51,37.5,4,,Ecuador,,Rose Garden Westminster Abbey Ivory,556,2025-06-02,2025-06-10
Mayesh,1195596,Rose Garden Westminster Abbey Ivory,Rose Garden,556,Kentucky,Ivory,40,48,143.52,2.99,1.56,0.5,37.5,2,Alexandra Farms,Colombia,,Rose Garden Westminster Abbey Ivory,556,2025-06-02,2025-06-10
Mayesh,1195598,Rose Garden Westminster Abbey Ivory,Rose Garden,556,Kentucky,Ivory,50,100,246.0,2.46,1.22,0.51,37.5,1,,Ecuador,,Rose Garden Westminster Abbey Ivory,556,2025-06-02,2025-06-10
Mayesh,488587,Rose Garden White O'hara Blush,Rose Garden,556,Kentucky,Blush,40,48,122.4,2.55,1.28,0.5,37.5,1,Alexandra Farms,Colombia,,Rose Garden White O'hara Blush,556,2025-06-02,2025-06-10
Mayesh,488587,Rose Garden White O'hara Blush,Rose Garden,556,Kentucky,Blush,40,100,172.0,1.72,0.76,0.51,37.5,7,,Ecuador,,Rose Garden White O'hara Blush,556,2025-06-02,2025-06-10
Mayesh,488588,Rose Garden White O'hara Blush,Rose Garden,556,Kentucky,Blush,50,100,190.0,1.9,0.87,0.51,37.5,1,,Ecuador,,Rose Garden White O'hara Blush,556,2025-06-02,2025-06-10
Mayesh,14766507,Rose Garden White X-pression White,Rose Garden,556,Kentucky,White,50,100,209.0,2.09,0.99,0.51,37.5,0,,Ecuador,,Rose Garden White X-pression White,556,2025-06-02,2025-06-10
Mayesh,8700219,Rose Garden Wild Crown Orange,Rose Garden,556,Kentucky,Orange,40,100,134.0,1.34,0.52,0.51,37.5,2,,Ecuador,,Rose Garden Wild Crown Orange,556,2025-06-02,2025-06-10
Mayesh,8700220,Rose Garden Wild Crown Orange,Rose Garden,556,Kentucky,Orange,50,100,143.0,1.43,0.58,0.51,37.5,2,,Ecuador,,Rose Garden Wild Crown Orange,556,2025-06-02,2025-06-10
Mayesh,8700221,Rose Garden Wild Crown Orange,Rose Garden,556,Kentucky,Orange,60,100,163.0,1.63,0.7,0.51,37.5,2,,Ecuador,,Rose Garden Wild Crown Orange,556,2025-06-02,2025-06-10
Mayesh,486499,Rose Geraldine Antique Pink,Rose,900,Kentucky,Antique Pink,50,100,143.0,1.43,0.58,0.51,37.5,5,,Ecuador,,Rose Geraldine Antique Pink,900,2025-06-02,2025-06-10
Mayesh,486500,Rose Geraldine Antique Pink,Rose,900,Kentucky,Antique Pink,60,100,163.0,1.63,0.7,0.51,37.5,10,,Ecuador,,Rose Geraldine Antique Pink,900,2025-06-02,2025-06-10
Mayesh,486510,Rose Gigi Hot Pink,Rose,900,Kentucky,Hot Pink,60,100,172.0,1.72,0.76,0.51,37.5,1,,Ecuador,,Rose Gigi Hot Pink,900,2025-06-02,2025-06-10
Mayesh,8699144,Rose Glam Orange,Rose,900,Kentucky,Orange,40,100,153.0,1.53,0.64,0.51,37.5,1,,Ecuador,,Rose Glam Orange,900,2025-06-02,2025-06-10
Mayesh,8699145,Rose Glam Orange,Rose,900,Kentucky,Orange,50,100,172.0,1.72,0.76,0.51,37.5,2,,Ecuador,,Rose Glam Orange,900,2025-06-02,2025-06-10
Mayesh,8699146,Rose Glam Orange,Rose,900,Kentucky,Orange,60,100,190.0,1.9,0.87,0.51,37.5,1,,Ecuador,,Rose Glam Orange,900,2025-06-02,2025-06-10
Mayesh,4265328,Rose Glitz Yellow,Rose,900,Kentucky,Yellow,50,100,129.0,1.29,0.58,0.36,37.5,4,Attar Roses,Ecuador,,Rose Glitz Yellow,900,2025-06-02,2025-06-10
Mayesh,4265375,Rose Glitz Yellow,Rose,900,Kentucky,Yellow,60,100,148.0,1.48,0.7,0.36,37.5,2,Attar Roses,Ecuador,,Rose Glitz Yellow,900,2025-06-02,2025-06-10
Mayesh,490283,Rose Golden Mustard Beige,Rose,900,Kentucky,Beige,40,48,105.12,2.19,1.06,0.5,37.5,2,Alexandra Farms,Colombia,,Rose Golden Mustard Beige,900,2025-06-02,2025-06-10
Mayesh,4265246,Rose Goldfinch Yellow,Rose,900,Kentucky,Yellow,60,100,163.0,1.63,0.7,0.51,37.5,10,,Ecuador,,Rose Goldfinch Yellow,900,2025-06-02,2025-06-10
Mayesh,4265262,Rose Goldfinch Yellow,Rose,900,Kentucky,Yellow,70,100,172.0,1.72,0.76,0.51,37.5,10,,Ecuador,,Rose Goldfinch Yellow,900,2025-06-02,2025-06-10
Mayesh,519860,Rose Gotcha Fuchsia,Rose,900,Kentucky,Fuchsia,50,100,153.0,1.53,0.64,0.51,37.5,5,,Ecuador,,Rose Gotcha Fuchsia,900,2025-06-02,2025-06-10
Mayesh,519861,Rose Gotcha Fuchsia,Rose,900,Kentucky,Fuchsia,60,100,172.0,1.72,0.76,0.51,37.5,5,,Ecuador,,Rose Gotcha Fuchsia,900,2025-06-02,2025-06-10
Mayesh,3366446,Rose Govinda Lavender/Mauve,Rose,900,Kentucky,Lavender/Mauve,50,100,153.0,1.53,0.64,0.51,37.5,5,,Ecuador,,Rose Govinda Lavender/Mauve,900,2025-06-02,2025-06-10
Mayesh,3366447,Rose Govinda Lavender/Mauve,Rose,900,Kentucky,Lavender/Mauve,60,100,172.0,1.72,0.76,0.51,37.5,5,,Ecuador,,Rose Govinda Lavender/Mauve,900,2025-06-02,2025-06-10
Mayesh,485562,Rose Green,Rose,900,Kentucky,Green,40,125,128.75,1.03,0.39,0.4,37.5,19,,Ecuador,,Rose Green,900,2025-06-02,2025-06-10
Mayesh,485563,Rose Green,Rose,900,Kentucky,Green,50,100,126.0,1.26,0.47,0.51,37.5,3,,Ecuador,,Rose Green,900,2025-06-02,2025-06-10
Mayesh,485564,Rose Green,Rose,900,Kentucky,Green,60,100,134.0,1.34,0.52,0.51,37.5,18,,Ecuador,,Rose Green,900,2025-06-02,2025-06-10
Mayesh,8699150,Rose Green Romance Green,Rose,900,Kentucky,Green,50,100,143.0,1.43,0.58,0.51,37.5,5,,Ecuador,,Rose Green Romance Green,900,2025-06-02,2025-06-10
Mayesh,8699152,Rose Green Romance Green,Rose,900,Kentucky,Green,60,100,163.0,1.63,0.7,0.51,37.5,5,,Ecuador,,Rose Green Romance Green,900,2025-06-02,2025-06-10
Mayesh,486563,Rose Green Tea Green,Rose,900,Kentucky,Green,40,100,123.0,1.23,0.45,0.51,37.5,10,,Ecuador,,Rose Green Tea Green,900,2025-06-02,2025-06-10
Mayesh,486564,Rose Green Tea Green,Rose,900,Kentucky,Green,50,100,134.0,1.34,0.52,0.51,37.5,15,,Ecuador,,Rose Green Tea Green,900,2025-06-02,2025-06-10
Mayesh,486565,Rose Green Tea Green,Rose,900,Kentucky,Green,60,100,153.0,1.53,0.64,0.51,37.5,15,,Ecuador,,Rose Green Tea Green,900,2025-06-02,2025-06-10
Mayesh,513127,Rose Grey Knight Grey,Rose,900,Kentucky,Grey,50,100,143.0,1.43,0.58,0.51,37.5,15,,Ecuador,,Rose Grey Knight Grey,900,2025-06-02,2025-06-10
Mayesh,519858,Rose Grey Knight Grey,Rose,900,Kentucky,Grey,60,100,163.0,1.63,0.7,0.51,37.5,15,,Ecuador,,Rose Grey Knight Grey,900,2025-06-02,2025-06-10
Mayesh,8699161,Rose Happy Bride Pale Pink,Rose,900,Kentucky,Pale Pink,40,100,143.0,1.43,0.58,0.51,37.5,2,,Ecuador,,Rose Happy Bride Pale Pink,900,2025-06-02,2025-06-10
Mayesh,8699162,Rose Happy Bride Pale Pink,Rose,900,Kentucky,Pale Pink,50,100,172.0,1.72,0.76,0.51,37.5,2,,Ecuador,,Rose Happy Bride Pale Pink,900,2025-06-02,2025-06-10
Mayesh,8699163,Rose Happy Bride Pale Pink,Rose,900,Kentucky,Pale Pink,60,100,190.0,1.9,0.87,0.51,37.5,2,,Ecuador,,Rose Happy Bride Pale Pink,900,2025-06-02,2025-06-10
Mayesh,1756003,Rose Heart of Gold Gold,Rose,900,Kentucky,Gold,,100,209.0,2.09,0.99,0.51,37.5,2,,Ecuador,,Rose Heart of Gold Gold,900,2025-06-02,2025-06-10
Mayesh,486588,Rose Hearts Dark Red,Rose,900,Kentucky,Dark Red,40,100,137.0,1.37,0.54,0.51,37.5,18,,Ecuador,,Rose Hearts Dark Red,900,2025-06-02,2025-06-10
Mayesh,486589,Rose Hearts Dark Red,Rose,900,Kentucky,Dark Red,50,100,163.0,1.63,0.7,0.51,37.5,9,,Ecuador,,Rose Hearts Dark Red,900,2025-06-02,2025-06-10
Mayesh,486590,Rose Hearts Dark Red,Rose,900,Kentucky,Dark Red,60,100,180.0,1.8,0.81,0.51,37.5,5,,Ecuador,,Rose Hearts Dark Red,900,2025-06-02,2025-06-10
Mayesh,486604,Rose Hermosa Pink,Rose,900,Kentucky,Pink,50,100,153.0,1.53,0.64,0.51,37.5,10,,Ecuador,,Rose Hermosa Pink,900,2025-06-02,2025-06-10
Mayesh,486605,Rose Hermosa Pink,Rose,900,Kentucky,Pink,60,100,172.0,1.72,0.76,0.51,37.5,15,,Ecuador,,Rose Hermosa Pink,900,2025-06-02,2025-06-10
Mayesh,486606,Rose Hermosa Pink,Rose,900,Kentucky,Pink,70,100,190.0,1.9,0.87,0.51,37.5,15,,Ecuador,,Rose Hermosa Pink,900,2025-06-02,2025-06-10
Mayesh,486623,Rose High & Candy Pink/White,Rose,900,Kentucky,Pink/White,40,100,134.0,1.34,0.52,0.51,37.5,5,,Ecuador,,Rose High & Candy Pink/White,900,2025-06-02,2025-06-10
Mayesh,486624,Rose High & Candy Pink/White,Rose,900,Kentucky,Pink/White,50,100,143.0,1.43,0.58,0.51,37.5,5,,Ecuador,,Rose High & Candy Pink/White,900,2025-06-02,2025-06-10
Mayesh,486625,Rose High & Candy Pink/White,Rose,900,Kentucky,Pink/White,60,100,163.0,1.63,0.7,0.51,37.5,5,,Ecuador,,Rose High & Candy Pink/White,900,2025-06-02,2025-06-10
Mayesh,486639,Rose High & Exotic Yellow,Rose,900,Kentucky,Yellow,50,100,134.0,1.34,0.52,0.51,37.5,10,,Ecuador,,Rose High & Exotic Yellow,900,2025-06-02,2025-06-10
Mayesh,486640,Rose High & Exotic Yellow,Rose,900,Kentucky,Yellow,60,100,153.0,1.53,0.64,0.51,37.5,15,,Ecuador,,Rose High & Exotic Yellow,900,2025-06-02,2025-06-10
Mayesh,486648,Rose High & Intense Orange/Yellow,Rose,900,Kentucky,Orange/Yellow,40,100,153.0,1.53,0.64,0.51,37.5,1,,Ecuador,,Rose High & Intense Orange/Yellow,900,2025-06-02,2025-06-10
Mayesh,486649,Rose High & Intense Orange/Yellow,Rose,900,Kentucky,Orange/Yellow,50,100,172.0,1.72,0.76,0.51,37.5,1,,Ecuador,,Rose High & Intense Orange/Yellow,900,2025-06-02,2025-06-10
Mayesh,512405,Rose High & Magic Yellow/Red Tip,Rose,900,Kentucky,Yellow/Red Tip,40,100,126.0,1.26,0.47,0.51,37.5,5,,Ecuador,,Rose High & Magic Yellow/Red Tip,900,2025-06-02,2025-06-10
Mayesh,512406,Rose High & Magic Yellow/Red Tip,Rose,900,Kentucky,Yellow/Red Tip,50,100,143.0,1.43,0.58,0.51,37.5,15,,Ecuador,,Rose High & Magic Yellow/Red Tip,900,2025-06-02,2025-06-10
Mayesh,490286,Rose High & Magic Yellow/Red Tip,Rose,900,Kentucky,Yellow/Red Tip,60,100,163.0,1.63,0.7,0.51,37.5,4,,Ecuador,,Rose High & Magic Yellow/Red Tip,900,2025-06-02,2025-06-10
Mayesh,700767,Rose High & Orange Magic Orange,Rose,900,Kentucky,Orange,50,100,143.0,1.43,0.58,0.51,37.5,15,,Ecuador,,Rose High & Orange Magic Orange,900,2025-06-02,2025-06-10
Mayesh,700768,Rose High & Orange Magic Orange,Rose,900,Kentucky,Orange,60,100,163.0,1.63,0.7,0.51,37.5,13,,Ecuador,,Rose High & Orange Magic Orange,900,2025-06-02,2025-06-10
Mayesh,884384,Rose High & Yellow Flame Red/Yellow,Rose,900,Kentucky,Red/Yellow,,100,143.0,1.43,0.58,0.51,37.5,15,,Ecuador,,Rose High & Yellow Flame Red/Yellow,900,2025-06-02,2025-06-10
Mayesh,729491,Rose High & Yellow Flame Red/Yellow,Rose,900,Kentucky,Red/Yellow,60,100,163.0,1.63,0.7,0.51,37.5,15,,Ecuador,,Rose High & Yellow Flame Red/Yellow,900,2025-06-02,2025-06-10
Mayesh,3653567,Rose Hilux Dark Coral,Rose,900,Kentucky,Dark Coral,50,100,148.0,1.48,0.61,0.51,37.5,3,,Ecuador,,Rose Hilux Dark Coral,900,2025-06-02,2025-06-10
Mayesh,3653568,Rose Hilux Dark Coral,Rose,900,Kentucky,Dark Coral,60,100,163.0,1.63,0.7,0.51,37.5,2,,Ecuador,,Rose Hilux Dark Coral,900,2025-06-02,2025-06-10
Mayesh,8699167,Rose Hornbill Orange,Rose,900,Kentucky,Orange,40,100,153.0,1.53,0.64,0.51,37.5,2,,Ecuador,,Rose Hornbill Orange,900,2025-06-02,2025-06-10
Mayesh,8699168,Rose Hornbill Orange,Rose,900,Kentucky,Orange,50,100,172.0,1.72,0.76,0.51,37.5,2,,Ecuador,,Rose Hornbill Orange,900,2025-06-02,2025-06-10
Mayesh,8699169,Rose Hornbill Orange,Rose,900,Kentucky,Orange,60,100,190.0,1.9,0.87,0.51,37.5,2,,Ecuador,,Rose Hornbill Orange,900,2025-06-02,2025-06-10
Mayesh,884397,Rose Hot Carpe Diem Hot Pink,Rose,900,Kentucky,Hot Pink,,100,153.0,1.53,0.64,0.51,37.5,2,,Ecuador,,Rose Hot Carpe Diem Hot Pink,900,2025-06-02,2025-06-10
Mayesh,486693,Rose Hot Escimo Pink,Rose,900,Kentucky,Pink,40,100,123.0,1.23,0.61,0.25,37.5,15,Rosaprima,Ecuador,,Rose Hot Escimo Pink,900,2025-06-02,2025-06-10
Mayesh,1819632,Rose Hot Explorer Hot Pink,Rose,900,Kentucky,Hot Pink,50,100,143.0,1.43,0.58,0.51,37.5,3,,Ecuador,,Rose Hot Explorer Hot Pink,900,2025-06-02,2025-06-10
Mayesh,486704,Rose Hot Merengue Red/Yellow,Rose,900,Kentucky,Red/Yellow,50,100,143.0,1.43,0.58,0.51,37.5,13,,Ecuador,,Rose Hot Merengue Red/Yellow,900,2025-06-02,2025-06-10
Mayesh,486705,Rose Hot Merengue Red/Yellow,Rose,900,Kentucky,Red/Yellow,60,100,163.0,1.63,0.7,0.51,37.5,14,,Ecuador,,Rose Hot Merengue Red/Yellow,900,2025-06-02,2025-06-10
Mayesh,486706,Rose Hot Merengue Red/Yellow,Rose,900,Kentucky,Red/Yellow,70,100,172.0,1.72,0.76,0.51,37.5,15,,Ecuador,,Rose Hot Merengue Red/Yellow,900,2025-06-02,2025-06-10
Mayesh,1205762,Rose Hot Pink,Rose,900,Kentucky,Hot Pink,40,125,128.75,1.03,0.39,0.4,37.5,16,,Ecuador,,Rose Hot Pink,900,2025-06-02,2025-06-10
Mayesh,639106,Rose Hot Pink,Rose,900,Kentucky,Hot Pink,50,100,126.0,1.26,0.47,0.51,37.5,20,,Ecuador,,Rose Hot Pink,900,2025-06-02,2025-06-10
Mayesh,647919,Rose Hot Pink,Rose,900,Kentucky,Hot Pink,60,100,134.0,1.34,0.52,0.51,37.5,12,,Ecuador,,Rose Hot Pink,900,2025-06-02,2025-06-10
Mayesh,486719,Rose Hot Princess Fuchsia,Rose,900,Kentucky,Fuchsia,50,100,143.0,1.43,0.58,0.51,37.5,2,,Ecuador,,Rose Hot Princess Fuchsia,900,2025-06-02,2025-06-10
Mayesh,486720,Rose Hot Princess Fuchsia,Rose,900,Kentucky,Fuchsia,60,100,163.0,1.63,0.7,0.51,37.5,2,,Ecuador,,Rose Hot Princess Fuchsia,900,2025-06-02,2025-06-10
Mayesh,486738,Rose Idole Gold,Rose,900,Kentucky,Gold,40,100,123.0,1.23,0.45,0.51,37.5,10,,Ecuador,,Rose Idole Gold,900,2025-06-02,2025-06-10
Mayesh,486739,Rose Idole Gold,Rose,900,Kentucky,Gold,50,100,134.0,1.34,0.52,0.51,37.5,10,,Ecuador,,Rose Idole Gold,900,2025-06-02,2025-06-10
Mayesh,3653578,Rose Iguazu Red/Cream,Rose,900,Kentucky,Red/Cream,60,100,163.0,1.63,0.7,0.51,37.5,15,,Ecuador,,Rose Iguazu Red/Cream,900,2025-06-02,2025-06-10
Mayesh,486754,Rose Imagination Peach,Rose,900,Kentucky,Peach,50,100,153.0,1.53,0.64,0.51,37.5,15,,Ecuador,,Rose Imagination Peach,900,2025-06-02,2025-06-10
Mayesh,486773,Rose Inocencia White,Rose,900,Kentucky,White,40,100,134.0,1.34,0.52,0.51,37.5,4,,Ecuador,,Rose Inocencia White,900,2025-06-02,2025-06-10
Mayesh,8699197,Rose Jacaranda Hot Pink,Rose,900,Kentucky,Hot Pink,40,100,134.0,1.34,0.52,0.51,37.5,2,,Ecuador,,Rose Jacaranda Hot Pink,900,2025-06-02,2025-06-10
Mayesh,8699198,Rose Jacaranda Hot Pink,Rose,900,Kentucky,Hot Pink,50,100,143.0,1.43,0.58,0.51,37.5,2,,Ecuador,,Rose Jacaranda Hot Pink,900,2025-06-02,2025-06-10
Mayesh,8699199,Rose Jacaranda Hot Pink,Rose,900,Kentucky,Hot Pink,60,100,163.0,1.63,0.7,0.51,37.5,2,,Ecuador,,Rose Jacaranda Hot Pink,900,2025-06-02,2025-06-10
Mayesh,486808,Rose Jessica Light Pink,Rose,900,Kentucky,Light Pink,40,100,126.0,1.26,0.47,0.51,37.5,10,,Ecuador,,Rose Jessica Light Pink,900,2025-06-02,2025-06-10
Mayesh,486809,Rose Jessica Light Pink,Rose,900,Kentucky,Light Pink,50,100,137.0,1.37,0.54,0.51,37.5,9,,Ecuador,,Rose Jessica Light Pink,900,2025-06-02,2025-06-10
Mayesh,486810,Rose Jessica Light Pink,Rose,900,Kentucky,Light Pink,60,100,153.0,1.53,0.64,0.51,37.5,10,,Ecuador,,Rose Jessica Light Pink,900,2025-06-02,2025-06-10
Mayesh,486833,Rose Kahala Coral,Rose,900,Kentucky,Coral,40,100,134.0,1.34,0.52,0.51,37.5,6,,Ecuador,,Rose Kahala Coral,900,2025-06-02,2025-06-10
Mayesh,486834,Rose Kahala Coral,Rose,900,Kentucky,Coral,50,100,153.0,1.53,0.64,0.51,37.5,9,,Ecuador,,Rose Kahala Coral,900,2025-06-02,2025-06-10
Mayesh,8699202,Rose King's Cross Gold/Peach,Rose,900,Kentucky,Gold/Peach,40,100,153.0,1.53,0.64,0.51,37.5,3,,Ecuador,,Rose King's Cross Gold/Peach,900,2025-06-02,2025-06-10
Mayesh,8699203,Rose King's Cross Gold/Peach,Rose,900,Kentucky,Gold/Peach,50,100,172.0,1.72,0.76,0.51,37.5,1,,Ecuador,,Rose King's Cross Gold/Peach,900,2025-06-02,2025-06-10
Mayesh,8699204,Rose King's Cross Gold/Peach,Rose,900,Kentucky,Gold/Peach,60,100,190.0,1.9,0.87,0.51,37.5,5,,Ecuador,,Rose King's Cross Gold/Peach,900,2025-06-02,2025-06-10
Mayesh,485574,Rose Lavender,Rose,900,Kentucky,Lavender,40,50,61.0,1.22,0.45,0.5,37.5,19,Equatoroses,Ecuador,,Rose Lavender,900,2025-06-02,2025-06-10
Mayesh,485575,Rose Lavender,Rose,900,Kentucky,Lavender,50,50,68.5,1.37,0.54,0.5,37.5,20,Equatoroses,Ecuador,,Rose Lavender,900,2025-06-02,2025-06-10
Mayesh,485576,Rose Lavender,Rose,900,Kentucky,Lavender,60,50,76.5,1.53,0.64,0.5,37.5,12,Equatoroses,Ecuador,,Rose Lavender,900,2025-06-02,2025-06-10
Mayesh,486943,Rose Lemonade Green,Rose,900,Kentucky,Green,40,100,131.0,1.31,0.5,0.51,37.5,0,,Ecuador,,Rose Lemonade Green,900,2025-06-02,2025-06-10
Mayesh,486944,Rose Lemonade Green,Rose,900,Kentucky,Green,50,100,143.0,1.43,0.58,0.51,37.5,1,,Ecuador,,Rose Lemonade Green,900,2025-06-02,2025-06-10
Mayesh,486945,Rose Lemonade Green,Rose,900,Kentucky,Green,60,100,163.0,1.63,0.7,0.51,37.5,15,,Ecuador,,Rose Lemonade Green,900,2025-06-02,2025-06-10
Mayesh,485580,Rose Light Pink,Rose,900,Kentucky,Light Pink,40,125,128.75,1.03,0.39,0.4,37.5,19,,Ecuador,,Rose Light Pink,900,2025-06-02,2025-06-10
Mayesh,485581,Rose Light Pink,Rose,900,Kentucky,Light Pink,50,100,126.0,1.26,0.47,0.51,37.5,20,,Ecuador,,Rose Light Pink,900,2025-06-02,2025-06-10
Mayesh,485582,Rose Light Pink,Rose,900,Kentucky,Light Pink,60,100,134.0,1.34,0.52,0.51,37.5,17,,Ecuador,,Rose Light Pink,900,2025-06-02,2025-06-10
Mayesh,8699207,Rose Light Spirit Peach,Rose,900,Kentucky,Peach,40,100,198.0,1.98,0.87,0.59,37.5,1,Natuflor,Ecuador,,Rose Light Spirit Peach,900,2025-06-02,2025-06-10
Mayesh,8699208,Rose Light Spirit Peach,Rose,900,Kentucky,Peach,50,100,217.0,2.17,0.99,0.59,37.5,1,Natuflor,Ecuador,,Rose Light Spirit Peach,900,2025-06-02,2025-06-10
