competitor,competitor_product_id,competitor_product_name,competitor_product_group_name,competitor_product_group_id,color,stem_length,stems_per_unit,unit_price,price_per_stem,base_price,freight_price,margin,available_units,grower_name,grower_country,product_url,image_url,matched_variety_name,variety_key,variety_score,cleaned_name_used,matched_product_group_name,product_group_key,product_group_score,created_at,eta_date
Mayesh,483774,Alstroemeria Lavender Fancy,Alstroemeria,490,Lavender,,150,108.0,0.72,0.27,0.29,37.5,19,C.I. Flores De Funza,Colombia,https://www.mayesh.com/alstroemeria-lavender-fancy,https://www.mayesh.com/backend/files/flowers/alstroemeria-lavender.jpg,Ardenne Alstroemeria lavender,114cf1e1-a187-42dd-b7e4-ba4014f5c3c8,0.9965975284576416,alstroemeria fancy lavender,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-14T12:39:05.898792,2025-05-23
Mayesh,483776,Alstroemeria Lavender Select,Alstroemeria,490,Lavender,,150,117.0,0.78,0.31,0.29,37.5,20,C.I. Flores De Funza,Colombia,https://www.mayesh.com/alstroemeria-lavender-select,https://www.mayesh.com/backend/files/flowers/alstroemeria-lavender.jpg,Ardenne Alstroemeria lavender,114cf1e1-a187-42dd-b7e4-ba4014f5c3c8,0.9970625638961792,alstroemeria lavender select,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-14T12:39:05.947590,2025-05-23
Mayesh,483775,Alstroemeria Lavender Super Select,Alstroemeria,490,Lavender,,120,114.0,0.95,0.37,0.36,37.5,20,C.I. Flores De Funza,Colombia,https://www.mayesh.com/alstroemeria-lavender-super-select,https://www.mayesh.com/backend/files/flowers/alstroemeria-lavender.jpg,Ardenne Alstroemeria lavender,114cf1e1-a187-42dd-b7e4-ba4014f5c3c8,0.9968211650848389,alstroemeria lavender select super,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-14T12:39:05.998780,2025-05-23
Mayesh,484032,Alstroemeria Nadya Red Fancy,Alstroemeria,490,Red,,150,135.0,0.9,0.35,0.34,37.5,20,,Colombia,https://www.mayesh.com/alstroemeria-nadya-red-fancy,https://www.mayesh.com/backend/files/flowers/alstroemeria-nadya-red.jpg,Nadya Alstroemeria red,faa86ca1-a561-450e-8a04-4a1d96a88b0d,0.9967851638793945,alstroemeria fancy nadya red,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-14T12:39:06.044221,2025-05-23
Mayesh,484034,Alstroemeria Nadya Red Select,Alstroemeria,490,Red,,150,147.0,0.98,0.4,0.34,37.5,18,,Colombia,https://www.mayesh.com/alstroemeria-nadya-red-select,https://www.mayesh.com/backend/files/flowers/alstroemeria-nadya-red.jpg,Nadya Alstroemeria red,faa86ca1-a561-450e-8a04-4a1d96a88b0d,0.9912844896316528,alstroemeria nadya red select,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-14T12:39:06.089417,2025-05-23
Mayesh,484033,Alstroemeria Nadya Red Super Select,Alstroemeria,490,Red,,120,139.2,1.16,0.46,0.42,37.5,20,,Colombia,https://www.mayesh.com/alstroemeria-nadya-red-super-select,https://www.mayesh.com/backend/files/flowers/alstroemeria-nadya-red.jpg,Nadya Alstroemeria red,faa86ca1-a561-450e-8a04-4a1d96a88b0d,0.9908239841461182,alstroemeria nadya red select super,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-14T12:39:06.134878,2025-05-23
Mayesh,483782,Alstroemeria Orange Fancy,Alstroemeria,490,Orange,,150,117.0,0.78,0.31,0.29,37.5,14,C.I. Flores De Funza,Colombia,https://www.mayesh.com/alstroemeria-orange-fancy,https://www.mayesh.com/backend/files/flowers/alstroemeria-orange-2.jpg,Green Alstroemeria green,2e52f64f-0e58-4ac8-bc8a-c7777d55acb2,0.9965366125106812,alstroemeria fancy orange,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-14T12:39:06.184328,2025-05-23
Mayesh,484056,Alstroemeria Orange Queen Orange Fancy,Alstroemeria,490,Orange,,150,124.5,0.83,0.31,0.34,37.5,20,,Colombia,https://www.mayesh.com/alstroemeria-orange-queen-orange-fancy,https://www.mayesh.com/backend/files/flowers/alstroemeria-orange-queen-orange.jpg,Orange Queen Alstroemeria orange,1b2ec8fb-dfa1-4f37-bce5-76139ece8e24,0.9959041476249695,alstroemeria fancy orange orange queen,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-14T12:39:06.230681,2025-05-23
Mayesh,484058,Alstroemeria Orange Queen Orange Select,Alstroemeria,490,Orange,,150,135.0,0.9,0.35,0.34,37.5,20,,Colombia,https://www.mayesh.com/alstroemeria-orange-queen-orange-select,https://www.mayesh.com/backend/files/flowers/alstroemeria-orange-queen-orange.jpg,Orange Queen Alstroemeria orange,1b2ec8fb-dfa1-4f37-bce5-76139ece8e24,0.9975640773773193,alstroemeria orange orange queen select,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-14T12:39:06.276549,2025-05-23
Mayesh,484057,Alstroemeria Orange Queen Orange Super Select,Alstroemeria,490,Orange,,120,130.8,1.09,0.42,0.42,37.5,20,,Colombia,https://www.mayesh.com/alstroemeria-orange-queen-orange-super-select,https://www.mayesh.com/backend/files/flowers/alstroemeria-orange-queen-orange.jpg,Orange Queen Alstroemeria orange,1b2ec8fb-dfa1-4f37-bce5-76139ece8e24,0.9962767362594604,alstroemeria orange orange queen select super,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-14T12:39:06.322634,2025-05-23
Mayesh,483784,Alstroemeria Orange Select,Alstroemeria,490,Orange,,150,127.5,0.85,0.35,0.29,37.5,20,C.I. Flores De Funza,Colombia,https://www.mayesh.com/alstroemeria-orange-select,https://www.mayesh.com/backend/files/flowers/alstroemeria-orange.jpg,Green Alstroemeria green,2e52f64f-0e58-4ac8-bc8a-c7777d55acb2,0.9971718788146973,alstroemeria orange select,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-14T12:39:06.371356,2025-05-23
Mayesh,483783,Alstroemeria Orange Super Select,Alstroemeria,490,Orange,,120,127.2,1.06,0.44,0.36,37.5,20,C.I. Flores De Funza,Colombia,https://www.mayesh.com/alstroemeria-orange-super-select,https://www.mayesh.com/backend/files/flowers/alstroemeria-orange.jpg,Orange (Premium Netted) Alstroemeria orange,d181cf1f-1ed0-4c83-8441-c81f9d82ad03,0.9957134127616882,alstroemeria orange select super,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-14T12:39:06.421975,2025-05-23
Mayesh,483790,Alstroemeria Pink Fancy,Alstroemeria,490,Pink,,150,112.5,0.75,0.29,0.29,37.5,20,C.I. Flores De Funza,Colombia,https://www.mayesh.com/alstroemeria-pink-fancy,https://www.mayesh.com/backend/files/flowers/alstroemeria-pink-2.jpg,Green Alstroemeria green,2e52f64f-0e58-4ac8-bc8a-c7777d55acb2,0.9971665143966675,alstroemeria fancy pink,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-14T12:39:06.471253,2025-05-23
Mayesh,483792,Alstroemeria Pink Select,Alstroemeria,490,Pink,,150,123.0,0.82,0.33,0.29,37.5,20,C.I. Flores De Funza,Colombia,https://www.mayesh.com/alstroemeria-pink-select,https://www.mayesh.com/backend/files/flowers/alstroemeria-pink-2.jpg,Green Alstroemeria green,2e52f64f-0e58-4ac8-bc8a-c7777d55acb2,0.9975559711456299,alstroemeria pink select,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-14T12:39:06.519246,2025-05-23
Mayesh,483791,Alstroemeria Pink Super Select,Alstroemeria,490,Pink,,120,120.0,1.0,0.4,0.36,37.5,20,C.I. Flores De Funza,Colombia,https://www.mayesh.com/alstroemeria-pink-super-select,https://www.mayesh.com/backend/files/flowers/alstroemeria-pink-2.jpg,Green Alstroemeria green,2e52f64f-0e58-4ac8-bc8a-c7777d55acb2,0.9960360527038574,alstroemeria pink select super,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-14T12:39:06.569259,2025-05-23
Mayesh,1822882,Alstroemeria Pink/White Fancy,Alstroemeria,490,Pink/White,,150,108.0,0.72,0.27,0.29,37.5,17,C.I. Flores De Funza,Colombia,https://www.mayesh.com/alstroemeria-pink-white-fancy,https://www.mayesh.com/backend/files/flowers/alstroemeria-pink-white.jpg,Green Alstroemeria green,2e52f64f-0e58-4ac8-bc8a-c7777d55acb2,0.9973888993263245,alstroemeria fancy pink white,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-14T12:39:06.619538,2025-05-23
Mayesh,1822883,Alstroemeria Pink/White Select,Alstroemeria,490,Pink/White,,150,117.0,0.78,0.31,0.29,37.5,20,C.I. Flores De Funza,Colombia,https://www.mayesh.com/alstroemeria-pink-white-select,https://www.mayesh.com/backend/files/flowers/alstroemeria-pink-white.jpg,Green Alstroemeria green,2e52f64f-0e58-4ac8-bc8a-c7777d55acb2,0.9974073171615601,alstroemeria pink select white,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-14T12:39:06.669746,2025-05-23
Mayesh,1822884,Alstroemeria Pink/White Super Select,Alstroemeria,490,Pink/White,,120,114.0,0.95,0.37,0.36,37.5,20,C.I. Flores De Funza,Colombia,https://www.mayesh.com/alstroemeria-pink-white-super-select,https://www.mayesh.com/backend/files/flowers/alstroemeria-pink-white.jpg,Bella Pink Alstroemeria pink - light,1c2bc235-a941-4a78-8e71-80aac909b972,0.9968985319137573,alstroemeria pink select super white,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-14T12:39:06.714545,2025-05-23
Mayesh,484068,Alstroemeria Primadonna Pink Fancy,Alstroemeria,490,Pink,,150,115.5,0.77,0.27,0.34,37.5,20,,Colombia,https://www.mayesh.com/alstroemeria-primadonna-pink-fancy,https://www.mayesh.com/backend/files/flowers/alstroemeria-primadonna-pink.jpg,Primadonna (netted)  Alstroemeria pink - multiple,9a872a4a-3c24-414f-9709-374350ed8659,0.9944653511047363,alstroemeria fancy pink primadonna,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-14T12:39:06.759887,2025-05-23
Mayesh,484070,Alstroemeria Primadonna Pink Select,Alstroemeria,490,Pink,,150,120.0,0.8,0.29,0.34,37.5,19,,Colombia,https://www.mayesh.com/alstroemeria-primadonna-pink-select,https://www.mayesh.com/backend/files/flowers/alstroemeria-primadonna-pink.jpg,Primadonna Alstroemeria pink - light,28dd0db2-a9c8-40d4-8a08-b7665a4dc6c2,0.9961197972297668,alstroemeria pink primadonna select,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-14T12:39:06.805190,2025-05-23
Mayesh,484069,Alstroemeria Primadonna Pink Super Select,Alstroemeria,490,Pink,,120,114.0,0.95,0.33,0.42,37.5,20,,Colombia,https://www.mayesh.com/alstroemeria-primadonna-pink-super-select,https://www.mayesh.com/backend/files/flowers/alstroemeria-primadonna-pink.jpg,Primadonna Alstroemeria pink - light,28dd0db2-a9c8-40d4-8a08-b7665a4dc6c2,0.9940717220306396,alstroemeria pink primadonna select super,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-14T12:39:06.850581,2025-05-23
Mayesh,646524,Alstroemeria Shakira Green Select,Alstroemeria,490,Green,,100,88.0,0.88,0.39,0.26,37.5,20,Queens Flowers,Colombia,https://www.mayesh.com/alstroemeria-shakira-green-select,https://www.mayesh.com/backend/files/flowers/alstroemeria-shakira-green.jpg,Shakira  Alstroemeria lime green,6d10528d-51cb-4891-b66c-f77c42fbca43,0.9878434538841248,alstroemeria green select shakira,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-14T12:39:06.895960,2025-05-23
Mayesh,484108,Alstroemeria Tampa Orange Fancy,Alstroemeria,490,Orange,,150,124.5,0.83,0.31,0.34,37.5,20,,Colombia,https://www.mayesh.com/alstroemeria-tampa-orange-fancy,https://www.mayesh.com/backend/files/flowers/alstroemeria-tampa-orange.jpg,Tampa Alstroemeria raspberry,683a807c-3f7c-4ae6-ac71-9bdf244f2f57,0.9961609840393066,alstroemeria fancy orange tampa,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-14T12:39:06.946374,2025-05-23
Mayesh,484110,Alstroemeria Tampa Orange Select,Alstroemeria,490,Orange,,150,135.0,0.9,0.35,0.34,37.5,20,,Colombia,https://www.mayesh.com/alstroemeria-tampa-orange-select,https://www.mayesh.com/backend/files/flowers/alstroemeria-tampa-orange.jpg,Tampa Alstroemeria raspberry,683a807c-3f7c-4ae6-ac71-9bdf244f2f57,0.9963681101799011,alstroemeria orange select tampa,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-14T12:39:06.996964,2025-05-23
Mayesh,645935,Alstroemeria Voyager Yellow Fancy,Alstroemeria,490,Yellow,,150,117.0,0.78,0.31,0.29,37.5,18,C.I. Flores De Funza,Colombia,https://www.mayesh.com/alstroemeria-voyager-yellow-fancy,https://www.mayesh.com/backend/files/flowers/alstroemeria-voyager-yellow.jpg,Green Alstroemeria green,2e52f64f-0e58-4ac8-bc8a-c7777d55acb2,0.9923886656761169,alstroemeria fancy voyager yellow,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-14T12:39:07.048393,2025-05-23
Mayesh,645936,Alstroemeria Voyager Yellow Select,Alstroemeria,490,Yellow,,150,127.5,0.85,0.35,0.29,37.5,20,C.I. Flores De Funza,Colombia,https://www.mayesh.com/alstroemeria-voyager-yellow-select,https://www.mayesh.com/backend/files/flowers/alstroemeria-voyager-yellow.jpg,Super Select Assorted Alstroemeria mixed,c3762beb-ea44-48d4-be71-6e6197509c08,0.9942119717597961,alstroemeria select voyager yellow,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-14T12:39:07.099235,2025-05-23
Mayesh,1052764,Alstroemeria Whistler White Fancy,Alstroemeria,490,White,,150,135.0,0.9,0.35,0.34,37.5,19,,Colombia,https://www.mayesh.com/alstroemeria-whistler-white-fancy,https://www.mayesh.com/backend/files/flowers/alstroemeria-whistler-white.jpg,Whistler Alstroemeria white,75f2ac45-c272-41fd-8e1a-170f163cc328,0.986737847328186,alstroemeria fancy whistler white,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-14T12:39:07.145206,2025-05-23
Mayesh,1052765,Alstroemeria Whistler White Select,Alstroemeria,490,White,,150,147.0,0.98,0.4,0.34,37.5,19,,Colombia,https://www.mayesh.com/alstroemeria-whistler-white-select,https://www.mayesh.com/backend/files/flowers/alstroemeria-whistler-white.jpg,Whistler Alstroemeria white,75f2ac45-c272-41fd-8e1a-170f163cc328,0.9915260076522827,alstroemeria select whistler white,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-14T12:39:07.190494,2025-05-23
Mayesh,1052766,Alstroemeria Whistler White Super Select,Alstroemeria,490,White,,120,139.2,1.16,0.46,0.42,37.5,20,,Colombia,https://www.mayesh.com/alstroemeria-whistler-white-super-select,https://www.mayesh.com/backend/files/flowers/alstroemeria-whistler-white.jpg,Whistler Alstroemeria white,75f2ac45-c272-41fd-8e1a-170f163cc328,0.9898931980133057,alstroemeria select super whistler white,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-14T12:39:07.235970,2025-05-23
Mayesh,483806,Alstroemeria White Fancy,Alstroemeria,490,White,,150,117.0,0.78,0.31,0.29,37.5,2,C.I. Flores De Funza,Colombia,https://www.mayesh.com/alstroemeria-white-fancy,https://www.mayesh.com/backend/files/flowers/alstroemeria-white-2.jpg,Green Alstroemeria green,2e52f64f-0e58-4ac8-bc8a-c7777d55acb2,0.9976109266281128,alstroemeria fancy white,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-14T12:39:07.283972,2025-05-23
Mayesh,483808,Alstroemeria White Select,Alstroemeria,490,White,,150,127.5,0.85,0.35,0.29,37.5,20,C.I. Flores De Funza,Colombia,https://www.mayesh.com/alstroemeria-white-select,https://www.mayesh.com/backend/files/flowers/alstroemeria-white-2.jpg,Green Alstroemeria green,2e52f64f-0e58-4ac8-bc8a-c7777d55acb2,0.9967920184135437,alstroemeria select white,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-14T12:39:07.331890,2025-05-23
Mayesh,483807,Alstroemeria White Super Select,Alstroemeria,490,White,,120,123.6,1.03,0.42,0.36,37.5,18,C.I. Flores De Funza,Colombia,https://www.mayesh.com/alstroemeria-white-super-select,https://www.mayesh.com/backend/files/flowers/alstroemeria-white-2.jpg,Super Select Assorted Alstroemeria mixed,c3762beb-ea44-48d4-be71-6e6197509c08,0.9966338872909546,alstroemeria select super white,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-14T12:39:07.382367,2025-05-23
Mayesh,500277,Amaranthus Hanging Green,Amaranthus,491,Green,,8,182.08,22.76,10.28,6.31,37.5,,,Ecuador,https://www.mayesh.com/amaranthus-hanging-green,https://www.mayesh.com/backend/files/flowers/amaranthus-hanging-green.jpg,Green hanging Amaranthus green,a035bd55-23af-4c21-83b0-baef07669984,0.9956780076026917,amaranthus green hanging,Amaranthus,83a8817f-88b8-45a9-bc11-f9e3868e1882,1.0000001192092896,2025-05-14T12:39:07.460001,2025-05-23
Mayesh,513360,Amaranthus Hanging Red,Amaranthus,491,Red,,8,182.08,22.76,10.28,6.31,37.5,,,Ecuador,https://www.mayesh.com/amaranthus-hanging-red,https://www.mayesh.com/backend/files/flowers/amaranthus-hanging-red.jpg,Green hanging Amaranthus green,a035bd55-23af-4c21-83b0-baef07669984,0.9919253587722778,amaranthus hanging red,Amaranthus,83a8817f-88b8-45a9-bc11-f9e3868e1882,1.0000001192092896,2025-05-14T12:39:07.506937,2025-05-23
Mayesh,1937431,Amaranthus Upright Bronze,Amaranthus,491,Bronze,,12,223.56,18.63,9.01,4.21,37.5,2,,Ecuador,https://www.mayesh.com/amaranthus-upright-bronze,https://www.mayesh.com/backend/files/flowers/amaranthus-upright-bronze.jpg,Upright Gold Amaranthus bronze,9a7c9567-2672-4bd6-9dae-213b77e14c18,0.9932365417480469,amaranthus bronze upright,Amaranthus,83a8817f-88b8-45a9-bc11-f9e3868e1882,1.0000001192092896,2025-05-14T12:39:07.553129,2025-05-23
Mayesh,513364,Amaranthus Upright Red,Amaranthus,491,Red,,12,223.56,18.63,9.01,4.21,37.5,2,,Ecuador,https://www.mayesh.com/amaranthus-upright-red,https://www.mayesh.com/backend/files/flowers/amaranthus-upright-red.jpg,Upright Red Amaranthus burgundy,fbeeb4c0-1e58-46ef-bdcc-25db333350f7,0.9930596351623535,amaranthus red upright,Amaranthus,83a8817f-88b8-45a9-bc11-f9e3868e1882,1.0000001192092896,2025-05-14T12:39:07.599135,2025-05-23
Mayesh,513365,Anemone Assorted,Anemone,495,Assorted,,120,223.2,1.86,1.01,0.25,37.5,10,,Ecuador,https://www.mayesh.com/anemone-assorted,https://www.mayesh.com/backend/files/flowers/anemone-assorted.jpg,Assorted . Anemone mixed,4eb89343-753e-426a-a196-d14f4bf7a4f9,0.9871702194213867,anemone assorted,Anemone,0b6221f4-9306-4e15-9949-d403524c3a7d,1.0000001192092896,2025-05-14T12:39:07.645122,2025-05-23
Mayesh,513375,Anemone Black Center White,Anemone,495,White,,120,244.8,2.04,1.12,0.25,37.5,,Agricola El Chaupi,Ecuador,https://www.mayesh.com/anemone-black-center-white,https://www.mayesh.com/backend/files/flowers/anemone-black-center-white.jpg,Levante Pale Anemone white,ffc0601b-7333-4cf5-aa46-9467eab62779,0.949613094329834,anemone black center white,Anemone,0b6221f4-9306-4e15-9949-d403524c3a7d,1.0000001192092896,2025-05-14T12:39:07.692702,2025-05-23
Mayesh,513367,Anemone Blue,Anemone,495,Blue,,120,223.2,1.86,1.01,0.25,37.5,9,,Ecuador,https://www.mayesh.com/anemone-blue,https://www.mayesh.com/backend/files/flowers/anemone-blue.jpg,Levante Blue Anemone blue,5cdfae70-74b7-4631-85c6-789984753bd8,0.9754248857498169,anemone blue,Anemone,0b6221f4-9306-4e15-9949-d403524c3a7d,1.0000001192092896,2025-05-14T12:39:07.737607,2025-05-23
Mayesh,513366,Anemone Blush,Anemone,495,Blush,,120,223.2,1.86,1.01,0.25,37.5,10,,Ecuador,https://www.mayesh.com/anemone-blush,https://www.mayesh.com/backend/files/flowers/anemone-blush.jpg,Purple Anemone purple,b024f02b-1bad-4314-9dd3-69d14c7bd1b0,0.9669470191001892,anemone blush,Anemone,0b6221f4-9306-4e15-9949-d403524c3a7d,1.0000001192092896,2025-05-14T12:39:07.782692,2025-05-23
Mayesh,12983878,Anemone Levante Blue,Anemone,495,Blue,,120,217.2,1.81,1.03,0.16,37.5,10,Rosaprima,Ecuador,https://www.mayesh.com/anemone-levante-blue,https://www.mayesh.com/backend/files/flowers/anemone_levante_blue_1.jpg,Levante Blue Anemone blue,5cdfae70-74b7-4631-85c6-789984753bd8,0.9789574146270752,anemone blue levante,Anemone,0b6221f4-9306-4e15-9949-d403524c3a7d,1.0000001192092896,2025-05-14T12:39:07.830494,2025-05-23
Mayesh,12983873,Anemone Levante Fuchsia,Anemone,495,Fuchsia,,120,217.2,1.81,1.03,0.16,37.5,10,Rosaprima,Ecuador,https://www.mayesh.com/anemone-levante-fuchsia,https://www.mayesh.com/backend/files/flowers/anemone_levante_fucsia_1.jpg,Fuchsia Anemone fuchsia,04dfb8f9-2e6c-4427-8e94-608043254031,0.9691691398620605,anemone fuchsia levante,Anemone,0b6221f4-9306-4e15-9949-d403524c3a7d,1.0000001192092896,2025-05-14T12:39:07.875904,2025-05-23
Mayesh,12983877,Anemone Levante Pink,Anemone,495,Pink,,120,217.2,1.81,1.03,0.16,37.5,10,Rosaprima,Ecuador,https://www.mayesh.com/anemone-levante-pink,https://www.mayesh.com/backend/files/flowers/anemone_levante_pink_1.jpg,Purple Anemone purple,b024f02b-1bad-4314-9dd3-69d14c7bd1b0,0.9760878086090088,anemone levante pink,Anemone,0b6221f4-9306-4e15-9949-d403524c3a7d,1.0000001192092896,2025-05-14T12:39:07.924094,2025-05-23
Mayesh,12983905,Anemone Levante Red,Anemone,495,Red,,120,217.2,1.81,1.03,0.16,37.5,10,Rosaprima,Ecuador,https://www.mayesh.com/anemone-levante-red,https://www.mayesh.com/backend/files/flowers/anemone_levante_red_1.jpg,Meron Red Anemone red,50cae618-90fd-44f7-b5e3-8b02fe9e0400,0.955467939376831,anemone levante red,Anemone,0b6221f4-9306-4e15-9949-d403524c3a7d,1.0000001192092896,2025-05-14T12:39:07.972213,2025-05-23
Mayesh,12983858,Anemone Levante White,Anemone,495,White,,120,217.2,1.81,1.03,0.16,37.5,9,Rosaprima,Ecuador,https://www.mayesh.com/anemone-levante-white,https://www.mayesh.com/backend/files/flowers/anemone_levante_white_1.jpg,Levante Pale Anemone white,ffc0601b-7333-4cf5-aa46-9467eab62779,0.9527462124824524,anemone levante white,Anemone,0b6221f4-9306-4e15-9949-d403524c3a7d,1.0000001192092896,2025-05-14T12:39:08.019862,2025-05-23
Mayesh,3912336,Anemone Mistral Bordeaux Burgundy,Anemone Mistral,496,Burgundy,,120,244.8,2.04,1.12,0.25,37.5,3,,Ecuador,https://www.mayesh.com/anemone-mistral-bordeaux-burgundy,https://www.mayesh.com/backend/files/flowers/anemone_mistral_bordeaux_burgundy.jpg,"Mistral Bordeaux (Burgundy, Purple) Anemone purple - multiple",06ebedd0-f744-4f08-89f8-5fcece1244c4,0.9684028625488281,anemone bordeaux burgundy mistral,Anemone,0b6221f4-9306-4e15-9949-d403524c3a7d,0.9548430442810059,2025-05-14T12:39:08.071299,2025-05-23
Mayesh,3111261,Anemone Mistral Grape Purple,Anemone Mistral,496,Purple,,120,244.8,2.04,1.12,0.25,37.5,4,,Ecuador,https://www.mayesh.com/anemone-mistral-grape-purple,https://www.mayesh.com/backend/files/flowers/anemone_mistral_grape_purple.jpg,Mistral Grape Anemone purple - multiple,783c4e78-5154-422e-9a6a-328c7f07feea,0.9789446592330933,anemone grape mistral purple,Anemone,0b6221f4-9306-4e15-9949-d403524c3a7d,0.9548430442810059,2025-05-14T12:39:08.122483,2025-05-23
Mayesh,513373,Anemone Red,Anemone,495,Red,,120,267.6,2.23,1.24,0.25,37.5,2,,Ecuador,https://www.mayesh.com/anemone-red,https://www.mayesh.com/backend/files/flowers/anemone-red.jpg,Red Anemone red,f94664ba-fd1a-4c84-af02-92761b5d6451,0.992289125919342,anemone red,Anemone,0b6221f4-9306-4e15-9949-d403524c3a7d,1.0000001192092896,2025-05-14T12:39:08.167467,2025-05-23
Mayesh,514524,Aralia Leaves Green,Aralia,499,Green,,50,70.5,1.41,0.44,0.7,37.5,47,Natural Farms,Colombia,https://www.mayesh.com/aralia-leaves-green,https://www.mayesh.com/backend/files/flowers/aralia-leaves-green.jpg,,,,aralia green leaf,Aralia,10b20333-d122-4699-b140-96914c6046aa,1.0,2025-05-14T12:39:08.248386,2025-05-23
Mayesh,514550,Aspidistra Green,Aspidistra,505,Green,,15,97.05,6.47,2.22,2.91,37.5,9,Underhill Ferneries,United States,https://www.mayesh.com/aspidistra-green,https://www.mayesh.com/backend/files/flowers/aspidistra-green.jpg,Green Aspidistra green,4bc3006d-c2c3-4f27-9725-9d5033c6568a,0.9988172054290771,aspidistra green,Aspidistra,abc5eaea-ca26-4130-ba08-aea64145626f,1.0000001192092896,2025-05-14T12:39:08.295204,2025-05-23
Mayesh,514550,Aspidistra Green,Aspidistra,505,Green,,25,125.0,5.0,2.03,1.75,37.5,10,Underhill Ferneries,United States,https://www.mayesh.com/aspidistra-green,https://www.mayesh.com/backend/files/flowers/aspidistra-green.jpg,Green Aspidistra green,4bc3006d-c2c3-4f27-9725-9d5033c6568a,0.9988172054290771,aspidistra green,Aspidistra,abc5eaea-ca26-4130-ba08-aea64145626f,1.0000001192092896,2025-05-14T12:39:08.341874,2025-05-23
Mayesh,514551,Aspidistra Variegated,Aspidistra,505,Variegated,,15,139.05,9.27,3.97,2.91,37.5,,Underhill Ferneries,United States,https://www.mayesh.com/aspidistra-variegated,https://www.mayesh.com/backend/files/flowers/aspidistra-variegated.jpg,Variegated Aspidistra variegated,36b75d67-defd-4b5e-a3df-218a67d52d21,0.9982986450195312,aspidistra variegated,Aspidistra,abc5eaea-ca26-4130-ba08-aea64145626f,1.0000001192092896,2025-05-14T12:39:08.392433,2025-05-23
Mayesh,514551,Aspidistra Variegated,Aspidistra,505,Variegated,,25,195.0,7.8,3.78,1.75,37.5,,Underhill Ferneries,United States,https://www.mayesh.com/aspidistra-variegated,https://www.mayesh.com/backend/files/flowers/aspidistra-variegated.jpg,Variegated Aspidistra variegated,36b75d67-defd-4b5e-a3df-218a67d52d21,0.9982986450195312,aspidistra variegated,Aspidistra,abc5eaea-ca26-4130-ba08-aea64145626f,1.0000001192092896,2025-05-14T12:39:08.444361,2025-05-23
