competitor,competitor_product_id,competitor_product_name,competitor_product_group_name,competitor_product_group_id,color,stem_length,stems_per_unit,unit_price,stem_price,base_price,freight_price,margin,available_units,grower_name,grower_country,highlight_name,created_at,eta_date
Mayesh,515986,Leather Green,Leather,748,Green,,25,163.0,6.52,2.23,2.95,37.5,10,Underhill Ferneries,United States,,2025-05-28,2025-06-06
Mayesh,515986,Leather Green,Leather,748,Green,,20,119.4,5.97,2.63,1.76,37.5,98,Natural Farms,Colombia,,2025-05-28,2025-06-06
Mayesh,515986,Leather Green,Leather,748,Green,,20,147.4,7.37,2.3,3.69,37.5,9,Underhill Ferneries,United States,,2025-05-28,2025-06-06
Mayesh,1622072,Leather Sleeved Green,Leather,748,Green,,20,152.2,7.61,2.45,3.69,37.5,10,Underhill Ferneries,United States,,2025-05-28,2025-06-06
Mayesh,1166116,Lepidium Green Dragon Green,Lepidium,754,Green,,70,88.9,1.27,0.53,0.42,37.5,18,,Ecuador,,2025-05-28,2025-06-06
Mayesh,1166116,Lepidium Green Dragon Green,Lepidium,754,Green,,150,175.5,1.17,0.52,0.34,37.5,19,,Ecuador,,2025-05-28,2025-06-06
Mayesh,490592,Leucadendron Safari Sunset Red,Leucadendron,756,Red,,150,160.5,1.07,0.46,0.34,37.5,8,,Ecuador,,2025-05-28,2025-06-06
Mayesh,490592,Leucadendron Safari Sunset Red,Leucadendron,756,Red,,80,89.6,1.12,0.47,0.37,37.5,10,,Ecuador,,2025-05-28,2025-06-06
Mayesh,490592,Leucadendron Safari Sunset Red,Leucadendron,756,Red,,300,321.0,1.07,0.46,0.34,37.5,9,,Ecuador,,2025-05-28,2025-06-06
Mayesh,627847,Leucospermum (Pincushion) Assorted,Leucospermum (Pincushion),759,Assorted,,50,145.5,2.91,1.45,0.59,37.5,9,,Colombia,,2025-05-28,2025-06-06
Mayesh,627848,Leucospermum (Pincushion) Orange,Leucospermum (Pincushion),759,Orange,,50,145.5,2.91,1.45,0.59,37.5,9,,Colombia,,2025-05-28,2025-06-06
Mayesh,627849,Leucospermum (Pincushion) Red,Leucospermum (Pincushion),759,Red,,50,145.5,2.91,1.45,0.59,37.5,9,,Colombia,,2025-05-28,2025-06-06
Mayesh,627850,Leucospermum (Pincushion) Yellow,Leucospermum (Pincushion),759,Yellow,,50,145.5,2.91,1.45,0.59,37.5,9,,Colombia,,2025-05-28,2025-06-06
Mayesh,490065,Liatris Purple,Liatris,762,Purple,60,100,87.0,0.87,0.36,0.3,37.5,2,,Ecuador,,2025-05-28,2025-06-06
Mayesh,490065,Liatris Purple,Liatris,762,Purple,60,200,166.0,0.83,0.36,0.25,37.5,2,,Ecuador,,2025-05-28,2025-06-06
Mayesh,490066,Liatris Purple,Liatris,762,Purple,70,70,79.8,1.14,0.45,0.42,37.5,2,,Ecuador,,2025-05-28,2025-06-06
Mayesh,490066,Liatris Purple,Liatris,762,Purple,70,150,156.0,1.04,0.44,0.34,37.5,2,,Ecuador,,2025-05-28,2025-06-06
Mayesh,490067,Liatris Purple,Liatris,762,Purple,80,150,160.5,1.07,0.46,0.34,37.5,2,,Ecuador,,2025-05-28,2025-06-06
Mayesh,490063,Liatris Purple,Liatris,762,Purple,90,200,194.0,0.97,0.45,0.25,37.5,2,,Ecuador,,2025-05-28,2025-06-06
Mayesh,490703,Lily Asiatic Assorted,Lily Asiatic,767,Assorted,,60,112.2,1.87,0.64,0.84,37.5,10,,Colombia,,2025-05-28,2025-06-06
Mayesh,490703,Lily Asiatic Assorted,Lily Asiatic,767,Assorted,,40,124.8,3.12,1.16,1.26,37.5,10,,Colombia,,2025-05-28,2025-06-06
Mayesh,490703,Lily Asiatic Assorted,Lily Asiatic,767,Assorted,,80,224.8,2.81,1.1,1.05,37.5,4,Vivo Floral,Mexico,,2025-05-28,2025-06-06
Mayesh,490706,Lily Asiatic Dark Pink,Lily Asiatic,767,Dark Pink,,80,224.8,2.81,1.1,1.05,37.5,4,Vivo Floral,Mexico,,2025-05-28,2025-06-06
Mayesh,490707,Lily Asiatic Light Pink,Lily Asiatic,767,Light Pink,,40,124.8,3.12,1.16,1.26,37.5,10,,Colombia,,2025-05-28,2025-06-06
Mayesh,490707,Lily Asiatic Light Pink,Lily Asiatic,767,Light Pink,,80,224.8,2.81,1.1,1.05,37.5,4,Vivo Floral,Mexico,,2025-05-28,2025-06-06
Mayesh,490708,Lily Asiatic Orange,Lily Asiatic,767,Orange,,40,124.8,3.12,1.16,1.26,37.5,10,,Colombia,,2025-05-28,2025-06-06
Mayesh,490708,Lily Asiatic Orange,Lily Asiatic,767,Orange,,60,112.2,1.87,0.64,0.84,37.5,9,,Colombia,,2025-05-28,2025-06-06
Mayesh,490708,Lily Asiatic Orange,Lily Asiatic,767,Orange,,80,224.8,2.81,1.1,1.05,37.5,4,Vivo Floral,Mexico,,2025-05-28,2025-06-06
Mayesh,490709,Lily Asiatic Peach,Lily Asiatic,767,Peach,,80,224.8,2.81,1.1,1.05,37.5,4,Vivo Floral,Mexico,,2025-05-28,2025-06-06
Mayesh,490710,Lily Asiatic Pink,Lily Asiatic,767,Pink,,40,124.8,3.12,1.16,1.26,37.5,10,,Colombia,,2025-05-28,2025-06-06
Mayesh,490710,Lily Asiatic Pink,Lily Asiatic,767,Pink,,60,112.2,1.87,0.64,0.84,37.5,10,,Colombia,,2025-05-28,2025-06-06
Mayesh,490711,Lily Asiatic Red,Lily Asiatic,767,Red,,80,224.8,2.81,1.1,1.05,37.5,4,Vivo Floral,Mexico,,2025-05-28,2025-06-06
Mayesh,490712,Lily Asiatic White,Lily Asiatic,767,White,,60,121.8,2.03,0.83,0.7,37.5,5,Bog - Elite Exports,Colombia,,2025-05-28,2025-06-06
Mayesh,490712,Lily Asiatic White,Lily Asiatic,767,White,,40,124.8,3.12,1.16,1.26,37.5,10,,Colombia,,2025-05-28,2025-06-06
Mayesh,490712,Lily Asiatic White,Lily Asiatic,767,White,,80,224.8,2.81,1.1,1.05,37.5,6,Vivo Floral,Mexico,,2025-05-28,2025-06-06
Mayesh,490713,Lily Asiatic Yellow,Lily Asiatic,767,Yellow,,60,112.2,1.87,0.64,0.84,37.5,10,,Colombia,,2025-05-28,2025-06-06
Mayesh,490713,Lily Asiatic Yellow,Lily Asiatic,767,Yellow,,40,124.8,3.12,1.16,1.26,37.5,10,,Colombia,,2025-05-28,2025-06-06
Mayesh,490713,Lily Asiatic Yellow,Lily Asiatic,767,Yellow,,80,224.8,2.81,1.1,1.05,37.5,4,Vivo Floral,Mexico,,2025-05-28,2025-06-06
Mayesh,513937,Lily Grass Green,Lily Grass,768,Green,,25,125.0,5.0,2.03,1.75,37.5,10,Underhill Ferneries,United States,,2025-05-28,2025-06-06
Mayesh,513937,Lily Grass Green,Lily Grass,768,Green,,50,195.0,3.9,1.89,0.87,37.5,10,Underhill Ferneries,United States,,2025-05-28,2025-06-06
Mayesh,513937,Lily Grass Green,Lily Grass,768,Green,,50,93.0,1.86,0.96,0.32,37.5,100,Natural Farms,Colombia,,2025-05-28,2025-06-06
Mayesh,513938,Lily Grass Variegated,Lily Grass,768,Variegated,,50,195.0,3.9,1.89,0.87,37.5,10,Underhill Ferneries,United States,,2025-05-28,2025-06-06
Mayesh,513938,Lily Grass Variegated,Lily Grass,768,Variegated,,25,125.0,5.0,2.03,1.75,37.5,9,Underhill Ferneries,United States,,2025-05-28,2025-06-06
Mayesh,513938,Lily Grass Variegated,Lily Grass,768,Variegated,,50,93.0,1.86,0.96,0.32,37.5,100,Natural Farms,Colombia,,2025-05-28,2025-06-06
Mayesh,490745,Lily Oriental Assorted 3/5b,Lily Oriental,771,Assorted,,50,243.5,4.87,1.99,1.68,37.5,4,Vivo Floral,Mexico,,2025-05-28,2025-06-06
Mayesh,3386341,Lily Oriental Hot Pink 3/5b,Lily Oriental,771,Hot Pink,,50,243.5,4.87,1.99,1.68,37.5,4,Vivo Floral,Mexico,,2025-05-28,2025-06-06
Mayesh,3386331,Lily Oriental Light Pink 3/5b,Lily Oriental,771,Light Pink,,50,243.5,4.87,1.99,1.68,37.5,4,Vivo Floral,Mexico,,2025-05-28,2025-06-06
Mayesh,490879,Lily Oriental Siberia White 3/5b,Lily Oriental,771,White,,40,138.8,3.47,1.38,1.26,37.5,4,,Colombia,,2025-05-28,2025-06-06
Mayesh,490887,Lily Oriental Sorbonne Light Pink 3/5b,Lily Oriental,771,Light Pink,,40,138.8,3.47,1.38,1.26,37.5,5,,Colombia,,2025-05-28,2025-06-06
Mayesh,490891,Lily Oriental Star Fighter Pink/White 3/5b,Lily Oriental,771,Pink/White,,40,115.6,2.89,1.02,1.26,37.5,0,,,,2025-05-28,2025-06-06
Mayesh,490891,Lily Oriental Star Fighter Pink/White 3/5b,Lily Oriental,771,Pink/White,,40,138.8,3.47,1.38,1.26,37.5,5,,Colombia,,2025-05-28,2025-06-06
Mayesh,490750,Lily Oriental White 3/5b,Lily Oriental,771,White,,40,129.6,3.24,1.16,1.38,37.5,0,Flora Concept,Colombia,,2025-05-28,2025-06-06
Mayesh,490750,Lily Oriental White 3/5b,Lily Oriental,771,White,,40,138.8,3.47,1.38,1.26,37.5,5,,Colombia,,2025-05-28,2025-06-06
Mayesh,490750,Lily Oriental White 3/5b,Lily Oriental,771,White,,50,243.5,4.87,1.99,1.68,37.5,10,Vivo Floral,Mexico,,2025-05-28,2025-06-06
Mayesh,490751,Lily Oriental Yellow 3/5b,Lily Oriental,771,Yellow,,60,184.2,3.07,1.39,0.84,37.5,5,,Ecuador,,2025-05-28,2025-06-06
Mayesh,490751,Lily Oriental Yellow 3/5b,Lily Oriental,771,Yellow,,50,243.5,4.87,1.99,1.68,37.5,4,Vivo Floral,Mexico,,2025-05-28,2025-06-06
Mayesh,490807,Lily Roselily Pink,Lily Roselily,772,Pink,,40,227.2,5.68,2.76,1.26,37.5,1,Mystic Flowers,Ecuador,,2025-05-28,2025-06-06
Mayesh,1810941,Lily Roselily White,Lily Roselily,772,White,,40,227.2,5.68,2.76,1.26,37.5,1,Mystic Flowers,Ecuador,,2025-05-28,2025-06-06
Mayesh,1810941,Lily Roselily White,Lily Roselily,772,White,,50,275.5,5.51,2.39,1.68,37.5,4,Vivo Floral,Mexico,,2025-05-28,2025-06-06
Mayesh,828525,Limonium California Blue,Limonium,775,Blue,,25,288.0,11.52,5.94,2.02,37.5,5,Flores Del Valle,Ecuador,,2025-05-28,2025-06-06
Mayesh,490070,Limonium Maine Blue Blue,Limonium,775,Blue,,14,195.44,13.96,6.47,3.61,37.5,5,,Ecuador,,2025-05-28,2025-06-06
Mayesh,490072,Limonium Misty Blue Blue,Limonium,775,Blue,,14,195.44,13.96,6.47,3.61,37.5,5,,Ecuador,,2025-05-28,2025-06-06
Mayesh,1746303,Limonium Oshi Pink,Limonium,775,Pink,,8,110.4,13.8,6.32,3.69,37.5,9,,Ecuador,,2025-05-28,2025-06-06
Mayesh,1086944,Limonium Pina Colada White,Limonium,775,White,,8,110.4,13.8,6.32,3.69,37.5,5,,Ecuador,,2025-05-28,2025-06-06
Mayesh,513133,Limonium Sinensis Assorted Select,Limonium,775,Assorted,,12,89.04,7.42,3.62,1.62,37.5,5,Everspring,Colombia,,2025-05-28,2025-06-06
Mayesh,3456319,Limonium Sinensis Lavender,Limonium,775,Lavender,,12,89.04,7.42,3.62,1.62,37.5,0,Everspring,Colombia,,2025-05-28,2025-06-06
Mayesh,491197,Limonium Sinensis Pink,Limonium,775,Pink,,12,89.04,7.42,3.62,1.62,37.5,0,Everspring,Colombia,,2025-05-28,2025-06-06
Mayesh,491196,Limonium Sinensis White,Limonium,775,White,,12,89.04,7.42,3.62,1.62,37.5,4,Everspring,Colombia,,2025-05-28,2025-06-06
Mayesh,509461,Limonium Sinensis Yellow Select,Limonium,775,Yellow,,12,89.04,7.42,3.62,1.62,37.5,4,Everspring,Colombia,,2025-05-28,2025-06-06
Mayesh,513965,Lisianthus Assorted,Lisianthus,780,Assorted,,100,185.0,1.85,0.84,0.51,37.5,3,,Ecuador,,2025-05-28,2025-06-06
Mayesh,513973,Lisianthus Peach,Lisianthus,780,Peach,,100,188.0,1.88,0.86,0.51,37.5,0,,Ecuador,,2025-05-28,2025-06-06
Mayesh,490606,Lisianthus Pink,Lisianthus,780,Pink,,100,185.0,1.85,0.84,0.51,37.5,0,,Ecuador,,2025-05-28,2025-06-06
Mayesh,490605,Lisianthus Purple,Lisianthus,780,Purple,,100,185.0,1.85,0.84,0.51,37.5,2,,Ecuador,,2025-05-28,2025-06-06
Mayesh,490607,Lisianthus White,Lisianthus,780,White,,100,195.0,1.95,0.9,0.51,37.5,2,,Ecuador,,2025-05-28,2025-06-06
Mayesh,666519,Lysimachia White,Lysimachia,789,White,60,150,210.0,1.4,0.7,0.28,37.5,5,Bellaflor,Ecuador,,2025-05-28,2025-06-06
Mayesh,485388,Mini Carnation Assorted,Mini Carnation,802,Assorted,,100,73.0,0.73,0.27,0.3,37.5,12,,Colombia,,2025-05-28,2025-06-06
Mayesh,485389,Mini Carnation Burgundy,Mini Carnation,802,Burgundy,,100,82.0,0.82,0.33,0.3,37.5,16,,Colombia,,2025-05-28,2025-06-06
Mayesh,485390,Mini Carnation Cream,Mini Carnation,802,Cream,,100,79.0,0.79,0.31,0.3,37.5,19,,Colombia,,2025-05-28,2025-06-06
Mayesh,485392,Mini Carnation Green,Mini Carnation,802,Green,,100,79.0,0.79,0.31,0.3,37.5,14,,Colombia,,2025-05-28,2025-06-06
Mayesh,485393,Mini Carnation Hot Pink,Mini Carnation,802,Hot Pink,,100,73.0,0.73,0.27,0.3,37.5,20,,Colombia,,2025-05-28,2025-06-06
Mayesh,485394,Mini Carnation Lavender,Mini Carnation,802,Lavender,,100,73.0,0.73,0.27,0.3,37.5,11,,Colombia,,2025-05-28,2025-06-06
Mayesh,485395,Mini Carnation Light Pink,Mini Carnation,802,Light Pink,,100,73.0,0.73,0.27,0.3,37.5,13,,Colombia,,2025-05-28,2025-06-06
Mayesh,485396,Mini Carnation Orange,Mini Carnation,802,Orange,,100,73.0,0.73,0.27,0.3,37.5,20,,Colombia,,2025-05-28,2025-06-06
Mayesh,485397,Mini Carnation Peach,Mini Carnation,802,Peach,,100,79.0,0.79,0.31,0.3,37.5,10,,Colombia,,2025-05-28,2025-06-06
Mayesh,485398,Mini Carnation Peppermint,Mini Carnation,802,Peppermint,,100,82.0,0.82,0.33,0.3,37.5,20,,Colombia,,2025-05-28,2025-06-06
Mayesh,485399,Mini Carnation Pink,Mini Carnation,802,Pink,,100,73.0,0.73,0.27,0.3,37.5,19,,Colombia,,2025-05-28,2025-06-06
Mayesh,485400,Mini Carnation Purple,Mini Carnation,802,Purple,,100,73.0,0.73,0.27,0.3,37.5,20,,Colombia,,2025-05-28,2025-06-06
Mayesh,485401,Mini Carnation Red,Mini Carnation,802,Red,,100,82.0,0.82,0.33,0.3,37.5,20,,Colombia,,2025-05-28,2025-06-06
Mayesh,485406,Mini Carnation White,Mini Carnation,802,White,,100,79.0,0.79,0.31,0.3,37.5,12,,Colombia,,2025-05-28,2025-06-06
Mayesh,485407,Mini Carnation Yellow,Mini Carnation,802,Yellow,,100,73.0,0.73,0.27,0.3,37.5,19,,Colombia,,2025-05-28,2025-06-06
Mayesh,516154,Moss Sheet Green,Moss,811,Green,,1,86.92,86.92,27.0,43.72,37.5,5,Underhill Ferneries,United States,,2025-05-28,2025-06-06
Mayesh,516155,Moss Spanish Gray,Moss,811,Gray,,1,63.72,63.72,12.5,43.72,37.5,10,Underhill Ferneries,United States,,2025-05-28,2025-06-06
Mayesh,1225558,Mum Astroid Yellow,Mum,813,Yellow,,100,124.0,1.24,0.46,0.51,37.5,10,,Colombia,,2025-05-28,2025-06-06
Mayesh,885265,Mum Magnum White,Mum,813,White,,100,118.0,1.18,0.42,0.51,37.5,6,,Colombia,,2025-05-28,2025-06-06
Mayesh,1457842,Mum Magnum Yellow Yellow,Mum,813,Yellow,,100,129.0,1.29,0.46,0.55,37.5,3,Flora Concept,Colombia,,2025-05-28,2025-06-06
Mayesh,516164,Myersii (Foxtail Fern) Green,Myersii (Foxtail Fern),815,Green,,10,130.9,13.09,5.45,4.37,37.5,10,Underhill Ferneries,United States,,2025-05-28,2025-06-06
Mayesh,516164,Myersii (Foxtail Fern) Green,Myersii (Foxtail Fern),815,Green,,25,275.0,11.0,5.03,2.95,37.5,10,Underhill Ferneries,United States,,2025-05-28,2025-06-06
Mayesh,516169,Nagi Foliage Green,Nagi,818,Green,,15,169.2,11.28,3.97,4.92,37.5,0,Underhill Ferneries,United States,,2025-05-28,2025-06-06
Mayesh,516169,Nagi Foliage Green,Nagi,818,Green,,25,269.25,10.77,3.78,4.73,37.5,2,Underhill Ferneries,United States,,2025-05-28,2025-06-06
Mayesh,485431,Ornithogalum Thyrsoides White Medium,Ornithogalum,831,White,,200,192.0,0.96,0.47,0.21,37.5,10,Colombian Harmony Flowers,Colombia,,2025-05-28,2025-06-06
Mayesh,516203,Palm Leaf Palmetto Green,Palm Leaf,835,Green,,20,152.2,7.61,2.45,3.69,37.5,8,Underhill Ferneries,United States,,2025-05-28,2025-06-06
Mayesh,516208,Palm Leaf Roebelinii Green,Palm Leaf,835,Green,,20,178.6,8.93,2.85,4.37,37.5,9,Underhill Ferneries,United States,,2025-05-28,2025-06-06
Mayesh,516217,Papyrus Lion's Head Green,Papyrus,838,Green,,40,64.4,1.61,0.35,1.05,37.5,11,Sunkist,Colombia,,2025-05-28,2025-06-06
Mayesh,490073,Phlox White,Phlox,851,White,,150,210.0,1.4,0.7,0.28,37.5,2,Bellaflor,Ecuador,,2025-05-28,2025-06-06
Mayesh,490073,Phlox White,Phlox,851,White,,150,210.0,1.4,0.7,0.28,37.5,2,Bellaflor,Ecuador,,2025-05-28,2025-06-06
Mayesh,885410,Phylica White,Phylica,848,White,,150,187.5,1.25,0.58,0.33,37.5,2,Global Flowers,South Africa,,2025-05-28,2025-06-06
Mayesh,885410,Phylica White,Phylica,848,White,,150,187.5,1.25,0.58,0.33,37.5,2,Global Flowers,South Africa,,2025-05-28,2025-06-06
Mayesh,1195880,Pistachio Foliage Green,Pistachio Foliage,857,Green,,15,150.9,10.06,4.18,3.37,37.5,16,Liguria Blumen,Italy,,2025-05-28,2025-06-06
Mayesh,1219050,Pittosporum Brillantina Green,Pittosporum,858,Green,,6,43.5,7.25,2.84,2.71,37.5,79,Natural Farms,Colombia,,2025-05-28,2025-06-06
Mayesh,627860,Pittosporum Green,Pittosporum,858,Green,,30,294.9,9.83,3.68,3.94,37.5,7,Underhill Ferneries,United States,,2025-05-28,2025-06-06
Mayesh,627860,Pittosporum Green,Pittosporum,858,Green,,15,168.0,11.2,3.92,4.92,37.5,7,Underhill Ferneries,United States,,2025-05-28,2025-06-06
Mayesh,627861,Pittosporum Variegated,Pittosporum,858,Variegated,,15,168.0,11.2,3.92,4.92,37.5,3,Underhill Ferneries,United States,,2025-05-28,2025-06-06
Mayesh,627861,Pittosporum Variegated,Pittosporum,858,Variegated,,30,294.9,9.83,3.68,3.94,37.5,6,Underhill Ferneries,United States,,2025-05-28,2025-06-06
Mayesh,2584753,"Plant Succulent Assorted 2.5""",Plant,859,Assorted,,60,211.8,3.53,1.68,0.84,37.5,10,Flores Del Valle,Ecuador,,2025-05-28,2025-06-06
Mayesh,516277,"Plant Succulent Assorted 3.5""",Plant,859,Assorted,,60,234.6,3.91,1.92,0.84,37.5,8,Flores Del Valle,Ecuador,,2025-05-28,2025-06-06
Mayesh,491529,Plumosa Green,Plumosa,861,Green,,15,123.45,8.23,3.32,2.91,37.5,8,Underhill Ferneries,United States,,2025-05-28,2025-06-06
Mayesh,491529,Plumosa Green,Plumosa,861,Green,,25,199.0,7.96,3.13,2.95,37.5,9,Underhill Ferneries,United States,,2025-05-28,2025-06-06
Mayesh,517626,Pod Scabiosa Brown,Pod,862,Brown,,70,114.8,1.64,0.76,0.42,37.5,5,,Ecuador,,2025-05-28,2025-06-06
Mayesh,485436,Pompon Button Assorted,Pompon Button,866,Assorted,,14,98.84,7.06,2.16,3.61,37.5,17,,Colombia,,2025-05-28,2025-06-06
Mayesh,942304,Pompon Button Becky Light Fuchsia,Pompon Button,866,Light Fuchsia,,14,98.84,7.06,2.16,3.61,37.5,18,,Colombia,,2025-05-28,2025-06-06
Mayesh,2013242,Pompon Button Eagle White,Pompon Button,866,White,,14,98.84,7.06,2.16,3.61,37.5,7,,Colombia,,2025-05-28,2025-06-06
Mayesh,485440,Pompon Button Green,Pompon Button,866,Green,,14,98.84,7.06,2.16,3.61,37.5,18,,Colombia,,2025-05-28,2025-06-06
Mayesh,2013245,Pompon Button Paintball Sunny Yellow,Pompon Button,866,Yellow,,14,104.58,7.47,2.16,4.01,37.5,19,Uniflor,Colombia,,2025-05-28,2025-06-06
Mayesh,485444,Pompon Button Purple,Pompon Button,866,Purple,,14,98.84,7.06,2.16,3.61,37.5,10,,Colombia,,2025-05-28,2025-06-06
Mayesh,886695,Pompon Button Uva Purple,Pompon Button,866,Purple,,14,98.84,7.06,2.16,3.61,37.5,20,,Colombia,,2025-05-28,2025-06-06
Mayesh,485451,Pompon CDN Assorted,Pompon,870,Assorted,,14,98.84,7.06,2.16,3.61,37.5,18,,Colombia,,2025-05-28,2025-06-06
Mayesh,886674,Pompon Cushion Artic Queen White,Pompon Cushion,871,White,,14,98.84,7.06,2.16,3.61,37.5,20,,Colombia,,2025-05-28,2025-06-06
Mayesh,1012357,Pompon Cushion Maisy White,Pompon Cushion,871,White,,14,98.84,7.06,2.16,3.61,37.5,10,,Colombia,,2025-05-28,2025-06-06
Mayesh,940996,Pompon Cushion Paulina Dark Purple,Pompon Cushion,871,Dark Purple,,14,98.84,7.06,2.16,3.61,37.5,10,,Colombia,,2025-05-28,2025-06-06
Mayesh,1089903,Pompon Cushion Tornado Purple,Pompon Cushion,871,Purple,,14,98.84,7.06,2.16,3.61,37.5,10,,Colombia,,2025-05-28,2025-06-06
Mayesh,485466,Pompon Cushion White,Pompon Cushion,871,White,,14,98.84,7.06,2.16,3.61,37.5,9,,Colombia,,2025-05-28,2025-06-06
Mayesh,485467,Pompon Cushion Yellow,Pompon Cushion,871,Yellow,,14,98.84,7.06,2.16,3.61,37.5,20,,Colombia,,2025-05-28,2025-06-06
Mayesh,2008684,Pompon Daisy Alma White,Pompon Daisy,867,White,,14,98.84,7.06,2.16,3.61,37.5,17,,Colombia,,2025-05-28,2025-06-06
Mayesh,485468,Pompon Daisy Assorted,Pompon Daisy,867,Assorted,,14,98.84,7.06,2.16,3.61,37.5,15,,Colombia,,2025-05-28,2025-06-06
Mayesh,2013269,Pompon Daisy Atlantis Dark Pink Lavender,Pompon Daisy,867,Lavender,,14,98.84,7.06,2.16,3.61,37.5,10,,Colombia,,2025-05-28,2025-06-06
Mayesh,2008677,Pompon Daisy Atlantis White White,Pompon Daisy,867,White,,14,98.84,7.06,2.16,3.61,37.5,7,,Colombia,,2025-05-28,2025-06-06
Mayesh,886704,Pompon Daisy Factor Yellow,Pompon Daisy,867,Yellow,,14,98.84,7.06,2.16,3.61,37.5,18,,Colombia,,2025-05-28,2025-06-06
Mayesh,627853,Pompon Daisy Handsome Purple/White,Pompon Daisy,867,Purple/White,,14,98.84,7.06,2.16,3.61,37.5,6,,Colombia,,2025-05-28,2025-06-06
Mayesh,2013246,Pompon Daisy Meraki White,Pompon Daisy,867,White,,14,98.84,7.06,2.16,3.61,37.5,0,,Colombia,,2025-05-28,2025-06-06
Mayesh,485474,Pompon Daisy Pink,Pompon Daisy,867,Pink,,14,98.84,7.06,2.16,3.61,37.5,8,,Colombia,,2025-05-28,2025-06-06
Mayesh,485475,Pompon Daisy Purple,Pompon Daisy,867,Purple,,14,98.84,7.06,2.16,3.61,37.5,12,,Colombia,,2025-05-28,2025-06-06
Mayesh,2512910,Pompon Daisy Tequila Sunrise Salmon,Pompon Daisy,867,Salmon,,14,98.84,7.06,2.16,3.61,37.5,0,,Colombia,,2025-05-28,2025-06-06
Mayesh,485477,Pompon Daisy White,Pompon Daisy,867,White,,14,98.84,7.06,2.16,3.61,37.5,20,,Colombia,,2025-05-28,2025-06-06
Mayesh,485478,Pompon Daisy Yellow,Pompon Daisy,867,Yellow,,14,98.84,7.06,2.16,3.61,37.5,20,,Colombia,,2025-05-28,2025-06-06
Mayesh,566516,Pompon Daisy Yin Yang White - Black Center,Pompon Daisy,867,White - Black Center,,14,98.84,7.06,2.16,3.61,37.5,10,,Colombia,,2025-05-28,2025-06-06
Mayesh,490212,Pompon Micro Daisy Vybowl Yellow Select,Pompon Micro Daisy,873,Yellow,,14,104.58,7.47,2.16,4.01,37.5,9,Uniflor,Colombia,,2025-05-28,2025-06-06
Mayesh,485511,Pompon Santini Yellow,Pompon Santini,874,Yellow,,14,98.84,7.06,2.16,3.61,37.5,10,,Colombia,,2025-05-28,2025-06-06
Mayesh,514034,Protea Brenda Red,Protea,884,Red,,20,116.6,5.83,2.72,1.48,37.5,2,,Colombia,,2025-05-28,2025-06-06
Mayesh,514039,Protea King White,Protea,884,White,,12,362.04,30.17,16.3,4.09,37.5,3,Global Flowers,South Africa,,2025-05-28,2025-06-06
Mayesh,514039,Protea King White,Protea,884,White,,12,362.04,30.17,16.3,4.09,37.5,2,Global Flowers,South Africa,,2025-05-28,2025-06-06
Mayesh,1090367,Protea Lady White,Protea,884,White,,50,235.5,4.71,2.33,0.98,37.5,3,Global Flowers,South Africa,,2025-05-28,2025-06-06
Mayesh,1090367,Protea Lady White,Protea,884,White,,50,235.5,4.71,2.33,0.98,37.5,3,Global Flowers,South Africa,,2025-05-28,2025-06-06
Mayesh,510047,Protea Pink Ice Pink,Protea,884,Pink,,20,116.6,5.83,2.72,1.48,37.5,5,,Ecuador,,2025-05-28,2025-06-06
Mayesh,514051,Ranunculus Assorted,Ranunculus,889,Assorted,,120,240.0,2.0,1.06,0.31,37.5,20,,Ecuador,,2025-05-28,2025-06-06
Mayesh,514054,Ranunculus Burgundy,Ranunculus,889,Burgundy,,120,252.0,2.1,1.12,0.31,37.5,5,,Ecuador,,2025-05-28,2025-06-06
Mayesh,938951,Ranunculus Butterfly Phytalos Yellow,Ranunculus Butterfly,890,Yellow,,120,357.6,2.98,1.71,0.25,37.5,1,,Ecuador,,2025-05-28,2025-06-06
Mayesh,579795,Ranunculus Chocolate Brown,Ranunculus,889,Brown,,120,244.8,2.04,1.12,0.25,37.5,5,,Ecuador,,2025-05-28,2025-06-06
Mayesh,938922,Ranunculus Clooney Hanoi Blush,Ranunculus Clooney,892,Blush,,100,417.0,4.17,2.42,0.3,37.5,1,Agroganadera Espinosa Chiriboga,Ecuador,,2025-05-28,2025-06-06
Mayesh,3787385,Ranunculus Clooney Peach,Ranunculus Clooney,892,Peach,,100,305.0,3.05,1.72,0.3,37.5,1,Agroganadera Espinosa Chiriboga,Ecuador,,2025-05-28,2025-06-06
Mayesh,829999,Ranunculus Hot Pink,Ranunculus,889,Hot Pink,,120,274.8,2.29,1.24,0.31,37.5,1,,Ecuador,,2025-05-28,2025-06-06
Mayesh,514061,Ranunculus Light Pink,Ranunculus,889,Light Pink,,120,309.6,2.58,1.42,0.31,37.5,9,,Ecuador,,2025-05-28,2025-06-06
Mayesh,12246406,Ranunculus Light Pink,Ranunculus,889,Light Pink,30,60,150.6,2.51,1.19,0.61,37.5,4,,Ecuador,,2025-05-28,2025-06-06
Mayesh,16469938,Ranunculus Moderna Dolce Pink,Ranunculus Moderna,1196,Pink,,120,261.6,2.18,1.23,0.21,37.5,1,Rosaprima,Ecuador,,2025-05-28,2025-06-06
Mayesh,16469941,Ranunculus Moderna Proxima Yellow,Ranunculus Moderna,1196,Yellow,,120,261.6,2.18,1.23,0.21,37.5,2,Rosaprima,Ecuador,,2025-05-28,2025-06-06
