competitor,competitor_product_id,competitor_product_name,competitor_product_group_name,color,stem_length,stems_per_unit,unit_price,stem_price,cleaned_name_used,created_at,eta_date
PetalJet,8442113163573,Silvery Light Rose,Premium Roses,Lavender,50,60,84.6,1.41,Silvery Light Rose,2025-05-28,2025-06-06
PetalJet,8442113163573,Silvery Light Rose,Premium Roses,Lavender,50,84,115.92,1.38,Silvery Light Rose,2025-05-28,2025-06-06
PetalJet,8442113163573,Silvery Light Rose,Premium Roses,Lavender,50,168,228.48,1.36,Silvery Light Rose,2025-05-28,2025-06-06
PetalJet,8442113163573,Silvery Light Rose,Premium Roses,Lavender,50,336,446.88,1.33,Silvery Light Rose,2025-05-28,2025-06-06
PetalJet,8442113163573,Silvery Light Rose,Premium Roses,Lavender,60,84,131.88,1.57,Silvery Light Rose,2025-05-28,2025-06-06
PetalJet,8442113163573,Silvery Light Rose,Premium Roses,Lavender,60,168,255.36,1.52,Silvery Light Rose,2025-05-28,2025-06-06
PetalJet,8442113163573,Silvery Light Rose,Premium Roses,Lavender,60,336,497.28,1.48,Silvery Light Rose,2025-05-28,2025-06-06
PetalJet,9556639121717,Sky Blue Hybrid Delphinium ELATUM,Delphinium,best seller,60,60,113.4,1.89,Sky Blue Hybrid Delphinium ELATUM,2025-05-28,2025-06-06
PetalJet,9556639121717,Sky Blue Hybrid Delphinium ELATUM,Delphinium,best seller,60,100,172.0,1.72,Sky Blue Hybrid Delphinium ELATUM,2025-05-28,2025-06-06
PetalJet,9556639121717,Sky Blue Hybrid Delphinium ELATUM,Delphinium,best seller,70,75,150.0,2.0,Sky Blue Hybrid Delphinium ELATUM,2025-05-28,2025-06-06
PetalJet,9556639121717,Sky Blue Hybrid Delphinium ELATUM,Delphinium,best seller,80,60,144.6,2.41,Sky Blue Hybrid Delphinium ELATUM,2025-05-28,2025-06-06
PetalJet,4688217440355,Smilax,Greens,best seller,100,100,202.0,2.02,Smilax,2025-05-28,2025-06-06
PetalJet,8885761933621,Snapdragon Assorted Box,Snapdragon,F267,60,120,132.0,1.1,Snapdragon Assorted Box,2025-05-28,2025-06-06
PetalJet,4749634076771,Snowbliss Rose,Premium Roses,Cream,50,60,101.4,1.69,Snowbliss Rose,2025-05-28,2025-06-06
PetalJet,4749634076771,Snowbliss Rose,Premium Roses,Cream,50,84,138.6,1.65,Snowbliss Rose,2025-05-28,2025-06-06
PetalJet,4749634076771,Snowbliss Rose,Premium Roses,Cream,50,168,268.8,1.6,Snowbliss Rose,2025-05-28,2025-06-06
PetalJet,4749634076771,Snowbliss Rose,Premium Roses,Cream,50,336,517.44,1.54,Snowbliss Rose,2025-05-28,2025-06-06
PetalJet,4749634076771,Snowbliss Rose,Premium Roses,Cream,60,84,158.76,1.89,Snowbliss Rose,2025-05-28,2025-06-06
PetalJet,4749634076771,Snowbliss Rose,Premium Roses,Cream,60,168,307.44,1.83,Snowbliss Rose,2025-05-28,2025-06-06
PetalJet,4749634076771,Snowbliss Rose,Premium Roses,Cream,60,336,601.44,1.79,Snowbliss Rose,2025-05-28,2025-06-06
PetalJet,8280532844853,Snowflake Spray Rose,Spray Roses,wedding,40,60,100.8,1.68,Snowflake Spray Rose,2025-05-28,2025-06-06
PetalJet,8280532844853,Snowflake Spray Rose,Spray Roses,wedding,40,70,109.2,1.56,Snowflake Spray Rose,2025-05-28,2025-06-06
PetalJet,8280532844853,Snowflake Spray Rose,Spray Roses,wedding,40,110,160.6,1.46,Snowflake Spray Rose,2025-05-28,2025-06-06
PetalJet,8280532844853,Snowflake Spray Rose,Spray Roses,wedding,40,220,305.8,1.39,Snowflake Spray Rose,2025-05-28,2025-06-06
PetalJet,8280532844853,Snowflake Spray Rose,Spray Roses,wedding,50,60,111.6,1.86,Snowflake Spray Rose,2025-05-28,2025-06-06
PetalJet,8280532844853,Snowflake Spray Rose,Spray Roses,wedding,50,100,169.0,1.69,Snowflake Spray Rose,2025-05-28,2025-06-06
PetalJet,8280532844853,Snowflake Spray Rose,Spray Roses,wedding,50,200,320.0,1.6,Snowflake Spray Rose,2025-05-28,2025-06-06
PetalJet,8280532844853,Snowflake Spray Rose,Spray Roses,wedding,60,60,121.8,2.03,Snowflake Spray Rose,2025-05-28,2025-06-06
PetalJet,8280532844853,Snowflake Spray Rose,Spray Roses,wedding,60,100,187.0,1.87,Snowflake Spray Rose,2025-05-28,2025-06-06
PetalJet,8280532844853,Snowflake Spray Rose,Spray Roses,wedding,60,200,350.0,1.75,Snowflake Spray Rose,2025-05-28,2025-06-06
PetalJet,8078667350325,Snowtime Alstroemeria,Alstroemeria,alstromeria,60,100,92.0,0.92,Snowtime Alstroemeria,2025-05-28,2025-06-06
PetalJet,8078667350325,Snowtime Alstroemeria,Alstroemeria,alstromeria,60,180,145.8,0.81,Snowtime Alstroemeria,2025-05-28,2025-06-06
PetalJet,8078667350325,Snowtime Alstroemeria,Alstroemeria,alstromeria,70,200,162.0,0.81,Snowtime Alstroemeria,2025-05-28,2025-06-06
PetalJet,6551512186979,Soft Pink Double Stock,Stock,Filler Flower,60,80,88.0,1.1,Soft Pink Double Stock,2025-05-28,2025-06-06
PetalJet,6551512186979,Soft Pink Double Stock,Stock,Filler Flower,60,140,133.0,0.95,Soft Pink Double Stock,2025-05-28,2025-06-06
PetalJet,6551512186979,Soft Pink Double Stock,Stock,Filler Flower,70,120,129.6,1.08,Soft Pink Double Stock,2025-05-28,2025-06-06
PetalJet,10035690504501,Soft Purple Anemone,Anemone,Purple,40,80,157.6,1.97,Soft Purple Anemone,2025-05-28,2025-06-06
PetalJet,10035690504501,Soft Purple Anemone,Anemone,Purple,40,100,184.0,1.84,Soft Purple Anemone,2025-05-28,2025-06-06
PetalJet,10035690504501,Soft Purple Anemone,Anemone,Purple,40,120,210.0,1.75,Soft Purple Anemone,2025-05-28,2025-06-06
PetalJet,10035690504501,Soft Purple Anemone,Anemone,Purple,40,200,334.0,1.67,Soft Purple Anemone,2025-05-28,2025-06-06
PetalJet,10035690504501,Soft Purple Anemone,Anemone,Purple,45,80,164.0,2.05,Soft Purple Anemone,2025-05-28,2025-06-06
PetalJet,10035690504501,Soft Purple Anemone,Anemone,Purple,45,100,192.0,1.92,Soft Purple Anemone,2025-05-28,2025-06-06
PetalJet,10035690504501,Soft Purple Anemone,Anemone,Purple,45,120,220.8,1.84,Soft Purple Anemone,2025-05-28,2025-06-06
PetalJet,10035690504501,Soft Purple Anemone,Anemone,Purple,45,200,350.0,1.75,Soft Purple Anemone,2025-05-28,2025-06-06
PetalJet,1799913439293,Solidago Golden Glory,Solidago,F210,70,180,147.6,0.82,Solidago Golden Glory,2025-05-28,2025-06-06
PetalJet,1799913439293,Solidago Golden Glory,Solidago,F210,80,120,127.2,1.06,Solidago Golden Glory,2025-05-28,2025-06-06
PetalJet,4771516350563,Solomio Assorted Box #256,solomio,assorted,60,120,104.4,0.87,Solomio Assorted Box #256,2025-05-28,2025-06-06
PetalJet,4771516350563,Solomio Assorted Box #256,solomio,assorted,60,180,147.6,0.82,Solomio Assorted Box #256,2025-05-28,2025-06-06
PetalJet,1841476304957,Song of India (Dracaena Reflexa),Greens,Cut Greens,40,55,99.0,1.8,Song of India (Dracaena Reflexa),2025-05-28,2025-06-06
PetalJet,1841476304957,Song of India (Dracaena Reflexa),Greens,Cut Greens,40,100,161.0,1.61,Song of India (Dracaena Reflexa),2025-05-28,2025-06-06
PetalJet,1827133063229,Sorbonne Oriental Lily 3-5 Bloom,Lilies,High,70,40,108.4,2.71,Sorbonne Oriental Lily 3-5 Bloom,2025-05-28,2025-06-06
PetalJet,4546015690851,Soul Rose,Premium Roses,blush,50,48,80.64,1.68,Soul Rose,2025-05-28,2025-06-06
PetalJet,4546015690851,Soul Rose,Premium Roses,blush,50,72,115.2,1.6,Soul Rose,2025-05-28,2025-06-06
PetalJet,4546015690851,Soul Rose,Premium Roses,blush,50,144,224.64,1.56,Soul Rose,2025-05-28,2025-06-06
PetalJet,4546015690851,Soul Rose,Premium Roses,blush,50,288,434.88,1.51,Soul Rose,2025-05-28,2025-06-06
PetalJet,4546015690851,Soul Rose,Premium Roses,blush,60,72,126.72,1.76,Soul Rose,2025-05-28,2025-06-06
PetalJet,4546015690851,Soul Rose,Premium Roses,blush,60,144,243.36,1.69,Soul Rose,2025-05-28,2025-06-06
PetalJet,4546015690851,Soul Rose,Premium Roses,blush,60,288,478.08,1.66,Soul Rose,2025-05-28,2025-06-06
PetalJet,8442385924405,Soulmate Rose,Premium Roses,Pink,40,60,78.0,1.3,Soulmate Rose,2025-05-28,2025-06-06
PetalJet,8442385924405,Soulmate Rose,Premium Roses,Pink,40,84,105.84,1.26,Soulmate Rose,2025-05-28,2025-06-06
PetalJet,8442385924405,Soulmate Rose,Premium Roses,Pink,40,168,210.0,1.25,Soulmate Rose,2025-05-28,2025-06-06
PetalJet,8442385924405,Soulmate Rose,Premium Roses,Pink,40,336,409.92,1.22,Soulmate Rose,2025-05-28,2025-06-06
PetalJet,8442385924405,Soulmate Rose,Premium Roses,Pink,50,60,84.6,1.41,Soulmate Rose,2025-05-28,2025-06-06
PetalJet,8442385924405,Soulmate Rose,Premium Roses,Pink,50,84,115.92,1.38,Soulmate Rose,2025-05-28,2025-06-06
PetalJet,8442385924405,Soulmate Rose,Premium Roses,Pink,50,168,228.48,1.36,Soulmate Rose,2025-05-28,2025-06-06
PetalJet,8442385924405,Soulmate Rose,Premium Roses,Pink,50,336,446.88,1.33,Soulmate Rose,2025-05-28,2025-06-06
PetalJet,8442385924405,Soulmate Rose,Premium Roses,Pink,60,84,130.2,1.55,Soulmate Rose,2025-05-28,2025-06-06
PetalJet,8442385924405,Soulmate Rose,Premium Roses,Pink,60,168,252.0,1.5,Soulmate Rose,2025-05-28,2025-06-06
PetalJet,8442385924405,Soulmate Rose,Premium Roses,Pink,60,336,493.92,1.47,Soulmate Rose,2025-05-28,2025-06-06
PetalJet,4516926914659,Sound Jumbo Gerber Daisy,Jumbo Gerber Daisies,fuchsia,40,60,82.2,1.37,Sound Jumbo Gerber Daisy,2025-05-28,2025-06-06
PetalJet,4516926914659,Sound Jumbo Gerber Daisy,Jumbo Gerber Daisies,fuchsia,50,40,73.6,1.84,Sound Jumbo Gerber Daisy,2025-05-28,2025-06-06
PetalJet,8937062498613,Spider Chrysanthemum Assorted Box (Colombia),Chrysanthemums,assorted,70,50,51.0,1.02,Spider Chrysanthemum Assorted Box (Colombia),2025-05-28,2025-06-06
PetalJet,8937062498613,Spider Chrysanthemum Assorted Box (Colombia),Chrysanthemums,assorted,70,100,97.0,0.97,Spider Chrysanthemum Assorted Box (Colombia),2025-05-28,2025-06-06
PetalJet,9012690452789,Spray Carnation Assorted Box #180,Carantions,assorted,60,200,116.0,0.58,Spray Carnation Assorted Box #180,2025-05-28,2025-06-06
PetalJet,9012690452789,Spray Carnation Assorted Box #180,Carantions,assorted,60,350,185.5,0.53,Spray Carnation Assorted Box #180,2025-05-28,2025-06-06
PetalJet,9012730495285,Spray Carnation Assorted Box #181,Carantions,assorted,60,200,116.0,0.58,Spray Carnation Assorted Box #181,2025-05-28,2025-06-06
PetalJet,9012730495285,Spray Carnation Assorted Box #181,Carantions,assorted,60,350,185.5,0.53,Spray Carnation Assorted Box #181,2025-05-28,2025-06-06
PetalJet,9012735541557,Spray Carnation Assorted Box #182,Carantions,assorted,60,200,116.0,0.58,Spray Carnation Assorted Box #182,2025-05-28,2025-06-06
PetalJet,9012735541557,Spray Carnation Assorted Box #182,Carantions,assorted,60,350,185.5,0.53,Spray Carnation Assorted Box #182,2025-05-28,2025-06-06
PetalJet,10031372468533,Spray Carnation Assorted Box #183,Carantions,assorted,60,200,102.0,0.51,Spray Carnation Assorted Box #183,2025-05-28,2025-06-06
PetalJet,10031372468533,Spray Carnation Assorted Box #183,Carantions,assorted,60,350,161.0,0.46,Spray Carnation Assorted Box #183,2025-05-28,2025-06-06
PetalJet,10031372468533,Spray Carnation Assorted Box #183,Carantions,assorted,70,300,153.0,0.51,Spray Carnation Assorted Box #183,2025-05-28,2025-06-06
PetalJet,8146551669045,Spray Double Stock Assorted Box #016,Stock,assorted,60,70,126.7,1.81,Spray Double Stock Assorted Box #016,2025-05-28,2025-06-06
PetalJet,8464429220149,Spray Roses Mixed Wedding Box #179,Premium Roses,assorted,40,40,77.2,1.93,Spray Roses Mixed Wedding Box #179,2025-05-28,2025-06-06
PetalJet,8464429220149,Spray Roses Mixed Wedding Box #179,Premium Roses,assorted,40,60,109.2,1.82,Spray Roses Mixed Wedding Box #179,2025-05-28,2025-06-06
PetalJet,9012605714741,Spray Stock Assorted Box #015,Stock,assorted,60,70,126.7,1.81,Spray Stock Assorted Box #015,2025-05-28,2025-06-06
PetalJet,4550148227171,Sprit Rose,Premium Roses,blush,50,48,80.64,1.68,Sprit Rose,2025-05-28,2025-06-06
PetalJet,4550148227171,Sprit Rose,Premium Roses,blush,50,72,115.2,1.6,Sprit Rose,2025-05-28,2025-06-06
PetalJet,4550148227171,Sprit Rose,Premium Roses,blush,50,144,224.64,1.56,Sprit Rose,2025-05-28,2025-06-06
PetalJet,4550148227171,Sprit Rose,Premium Roses,blush,60,72,126.72,1.76,Sprit Rose,2025-05-28,2025-06-06
PetalJet,4550148227171,Sprit Rose,Premium Roses,blush,60,144,243.36,1.69,Sprit Rose,2025-05-28,2025-06-06
PetalJet,8442496123189,Star Platinum Rose,Premium Roses,,40,60,80.4,1.34,Star Platinum Rose,2025-05-28,2025-06-06
PetalJet,8442496123189,Star Platinum Rose,Premium Roses,,40,84,108.36,1.29,Star Platinum Rose,2025-05-28,2025-06-06
PetalJet,8442496123189,Star Platinum Rose,Premium Roses,,40,168,215.04,1.28,Star Platinum Rose,2025-05-28,2025-06-06
PetalJet,8442496123189,Star Platinum Rose,Premium Roses,,40,336,420.0,1.25,Star Platinum Rose,2025-05-28,2025-06-06
PetalJet,8442496123189,Star Platinum Rose,Premium Roses,,50,60,90.6,1.51,Star Platinum Rose,2025-05-28,2025-06-06
PetalJet,8442496123189,Star Platinum Rose,Premium Roses,,50,84,124.32,1.48,Star Platinum Rose,2025-05-28,2025-06-06
PetalJet,8442496123189,Star Platinum Rose,Premium Roses,,50,168,245.28,1.46,Star Platinum Rose,2025-05-28,2025-06-06
PetalJet,8442496123189,Star Platinum Rose,Premium Roses,,50,336,470.4,1.4,Star Platinum Rose,2025-05-28,2025-06-06
PetalJet,8442496123189,Star Platinum Rose,Premium Roses,,60,84,137.76,1.64,Star Platinum Rose,2025-05-28,2025-06-06
PetalJet,8442496123189,Star Platinum Rose,Premium Roses,,60,168,268.8,1.6,Star Platinum Rose,2025-05-28,2025-06-06
PetalJet,8442496123189,Star Platinum Rose,Premium Roses,,60,336,524.16,1.56,Star Platinum Rose,2025-05-28,2025-06-06
PetalJet,3958460121149,Starblush Spray Rose,Spray Roses,Light Pink,40,50,84.0,1.68,Starblush Spray Rose,2025-05-28,2025-06-06
PetalJet,3958460121149,Starblush Spray Rose,Spray Roses,Light Pink,40,60,94.8,1.58,Starblush Spray Rose,2025-05-28,2025-06-06
PetalJet,3958460121149,Starblush Spray Rose,Spray Roses,Light Pink,40,80,123.2,1.54,Starblush Spray Rose,2025-05-28,2025-06-06
PetalJet,3958460121149,Starblush Spray Rose,Spray Roses,Light Pink,40,160,238.4,1.49,Starblush Spray Rose,2025-05-28,2025-06-06
PetalJet,3958460121149,Starblush Spray Rose,Spray Roses,Light Pink,50,50,93.5,1.87,Starblush Spray Rose,2025-05-28,2025-06-06
PetalJet,3958460121149,Starblush Spray Rose,Spray Roses,Light Pink,50,70,126.7,1.81,Starblush Spray Rose,2025-05-28,2025-06-06
PetalJet,3958460121149,Starblush Spray Rose,Spray Roses,Light Pink,50,140,246.4,1.76,Starblush Spray Rose,2025-05-28,2025-06-06
PetalJet,3958460121149,Starblush Spray Rose,Spray Roses,Light Pink,60,50,102.5,2.05,Starblush Spray Rose,2025-05-28,2025-06-06
PetalJet,3958460121149,Starblush Spray Rose,Spray Roses,Light Pink,60,70,138.6,1.98,Starblush Spray Rose,2025-05-28,2025-06-06
PetalJet,3958460121149,Starblush Spray Rose,Spray Roses,Light Pink,60,140,268.8,1.92,Starblush Spray Rose,2025-05-28,2025-06-06
PetalJet,8152444895541,Stardust Rose,Premium Roses,Yellow,50,48,72.48,1.51,Stardust Rose,2025-05-28,2025-06-06
PetalJet,8152444895541,Stardust Rose,Premium Roses,Yellow,50,72,103.68,1.44,Stardust Rose,2025-05-28,2025-06-06
PetalJet,8152444895541,Stardust Rose,Premium Roses,Yellow,50,144,200.16,1.39,Stardust Rose,2025-05-28,2025-06-06
PetalJet,8152444895541,Stardust Rose,Premium Roses,Yellow,50,288,388.8,1.35,Stardust Rose,2025-05-28,2025-06-06
PetalJet,8152444895541,Stardust Rose,Premium Roses,Yellow,60,72,108.72,1.51,Stardust Rose,2025-05-28,2025-06-06
PetalJet,8152444895541,Stardust Rose,Premium Roses,Yellow,60,144,211.68,1.47,Stardust Rose,2025-05-28,2025-06-06
PetalJet,8152444895541,Stardust Rose,Premium Roses,Yellow,60,288,414.72,1.44,Stardust Rose,2025-05-28,2025-06-06
PetalJet,1827119431741,Starfighter Oriental Lily 3-5 Bloom,Lilies,High,70,40,108.4,2.71,Starfighter Oriental Lily 3-5 Bloom,2025-05-28,2025-06-06
PetalJet,8870491291957,Starwalker Garden Rose,Garden Roses,Yellow,50,36,65.16,1.81,Starwalker Garden Rose,2025-05-28,2025-06-06
PetalJet,8870491291957,Starwalker Garden Rose,Garden Roses,Yellow,50,60,98.4,1.64,Starwalker Garden Rose,2025-05-28,2025-06-06
PetalJet,8870491291957,Starwalker Garden Rose,Garden Roses,Yellow,50,120,189.6,1.58,Starwalker Garden Rose,2025-05-28,2025-06-06
PetalJet,8870491291957,Starwalker Garden Rose,Garden Roses,Yellow,60,60,100.2,1.67,Starwalker Garden Rose,2025-05-28,2025-06-06
PetalJet,8870491291957,Starwalker Garden Rose,Garden Roses,Yellow,60,120,195.6,1.63,Starwalker Garden Rose,2025-05-28,2025-06-06
PetalJet,8208638542133,Statice Assorted Box,Statice,assorted,60,100,86.0,0.86,Statice Assorted Box,2025-05-28,2025-06-06
PetalJet,1800364294205,Statice Carnival,Statice,Filler Flower,80,100,86.0,0.86,Statice Carnival,2025-05-28,2025-06-06
PetalJet,10035925778741,Stilo Jumbo Gerber Daisy,Jumbo Gerber Daisies,Gerber Daisy,40,60,82.2,1.37,Stilo Jumbo Gerber Daisy,2025-05-28,2025-06-06
PetalJet,10035925778741,Stilo Jumbo Gerber Daisy,Jumbo Gerber Daisies,Gerber Daisy,50,40,73.6,1.84,Stilo Jumbo Gerber Daisy,2025-05-28,2025-06-06
PetalJet,8750990065973,Strawflower Assorted Box,Strawflower,Fall,50,120,127.2,1.06,Strawflower Assorted Box,2025-05-28,2025-06-06
PetalJet,8750990065973,Strawflower Assorted Box,Strawflower,Fall,50,180,178.2,0.99,Strawflower Assorted Box,2025-05-28,2025-06-06
PetalJet,8750990065973,Strawflower Assorted Box,Strawflower,Fall,60,100,128.0,1.28,Strawflower Assorted Box,2025-05-28,2025-06-06
PetalJet,8750990065973,Strawflower Assorted Box,Strawflower,Fall,60,160,187.2,1.17,Strawflower Assorted Box,2025-05-28,2025-06-06
PetalJet,8881470636341,Sunfire Rose,Premium Roses,Fall,40,48,69.12,1.44,Sunfire Rose,2025-05-28,2025-06-06
PetalJet,8881470636341,Sunfire Rose,Premium Roses,Fall,40,72,96.48,1.34,Sunfire Rose,2025-05-28,2025-06-06
PetalJet,8881470636341,Sunfire Rose,Premium Roses,Fall,40,144,187.2,1.3,Sunfire Rose,2025-05-28,2025-06-06
PetalJet,8881470636341,Sunfire Rose,Premium Roses,Fall,50,48,72.48,1.51,Sunfire Rose,2025-05-28,2025-06-06
PetalJet,8881470636341,Sunfire Rose,Premium Roses,Fall,50,72,103.68,1.44,Sunfire Rose,2025-05-28,2025-06-06
PetalJet,8881470636341,Sunfire Rose,Premium Roses,Fall,50,144,200.16,1.39,Sunfire Rose,2025-05-28,2025-06-06
PetalJet,8442541146421,Sunset Glory Rose,Premium Roses,Coral,50,48,76.8,1.6,Sunset Glory Rose,2025-05-28,2025-06-06
PetalJet,8442541146421,Sunset Glory Rose,Premium Roses,Coral,50,72,108.72,1.51,Sunset Glory Rose,2025-05-28,2025-06-06
PetalJet,8442541146421,Sunset Glory Rose,Premium Roses,Coral,50,144,213.12,1.48,Sunset Glory Rose,2025-05-28,2025-06-06
PetalJet,8442541146421,Sunset Glory Rose,Premium Roses,Coral,50,288,414.72,1.44,Sunset Glory Rose,2025-05-28,2025-06-06
PetalJet,8442541146421,Sunset Glory Rose,Premium Roses,Coral,60,72,114.48,1.59,Sunset Glory Rose,2025-05-28,2025-06-06
PetalJet,8442541146421,Sunset Glory Rose,Premium Roses,Coral,60,144,223.2,1.55,Sunset Glory Rose,2025-05-28,2025-06-06
PetalJet,8442541146421,Sunset Glory Rose,Premium Roses,Coral,60,288,434.88,1.51,Sunset Glory Rose,2025-05-28,2025-06-06
PetalJet,9009278550325,Super Magnum Rosy Chrysanthemum,Chrysanthemums,Lavender,45,40,77.2,1.93,Super Magnum Rosy Chrysanthemum,2025-05-28,2025-06-06
PetalJet,9009278550325,Super Magnum Rosy Chrysanthemum,Chrysanthemums,Lavender,45,60,110.4,1.84,Super Magnum Rosy Chrysanthemum,2025-05-28,2025-06-06
PetalJet,9009278550325,Super Magnum Rosy Chrysanthemum,Chrysanthemums,Lavender,65,60,112.8,1.88,Super Magnum Rosy Chrysanthemum,2025-05-28,2025-06-06
PetalJet,4717695041635,Super Magnum White Chrysanthemum,Chrysanthemums,mum,45,40,77.2,1.93,Super Magnum White Chrysanthemum,2025-05-28,2025-06-06
PetalJet,4717695041635,Super Magnum White Chrysanthemum,Chrysanthemums,mum,45,60,110.4,1.84,Super Magnum White Chrysanthemum,2025-05-28,2025-06-06
PetalJet,4717695041635,Super Magnum White Chrysanthemum,Chrysanthemums,mum,65,60,112.8,1.88,Super Magnum White Chrysanthemum,2025-05-28,2025-06-06
PetalJet,8442548977973,Super Sun Rose,Premium Roses,Fall,50,48,74.4,1.55,Super Sun Rose,2025-05-28,2025-06-06
PetalJet,8442548977973,Super Sun Rose,Premium Roses,Fall,50,72,105.84,1.47,Super Sun Rose,2025-05-28,2025-06-06
PetalJet,8442548977973,Super Sun Rose,Premium Roses,Fall,50,144,203.04,1.41,Super Sun Rose,2025-05-28,2025-06-06
PetalJet,8442548977973,Super Sun Rose,Premium Roses,Fall,50,288,397.44,1.38,Super Sun Rose,2025-05-28,2025-06-06
PetalJet,8442548977973,Super Sun Rose,Premium Roses,Fall,60,72,112.32,1.56,Super Sun Rose,2025-05-28,2025-06-06
PetalJet,8442548977973,Super Sun Rose,Premium Roses,Fall,60,144,217.44,1.51,Super Sun Rose,2025-05-28,2025-06-06
PetalJet,8442548977973,Super Sun Rose,Premium Roses,Fall,60,288,426.24,1.48,Super Sun Rose,2025-05-28,2025-06-06
PetalJet,8442548977973,Super Sun Rose,Premium Roses,Fall,70,72,116.64,1.62,Super Sun Rose,2025-05-28,2025-06-06
PetalJet,8442548977973,Super Sun Rose,Premium Roses,Fall,70,144,227.52,1.58,Super Sun Rose,2025-05-28,2025-06-06
PetalJet,8442548977973,Super Sun Rose,Premium Roses,Fall,70,288,443.52,1.54,Super Sun Rose,2025-05-28,2025-06-06
PetalJet,4662684450915,Suspiro Rose,Premium Roses,blush,50,60,96.0,1.6,Suspiro Rose,2025-05-28,2025-06-06
PetalJet,4662684450915,Suspiro Rose,Premium Roses,blush,50,84,131.04,1.56,Suspiro Rose,2025-05-28,2025-06-06
PetalJet,4662684450915,Suspiro Rose,Premium Roses,blush,50,168,258.72,1.54,Suspiro Rose,2025-05-28,2025-06-06
PetalJet,4662684450915,Suspiro Rose,Premium Roses,blush,60,84,144.48,1.72,Suspiro Rose,2025-05-28,2025-06-06
PetalJet,4662684450915,Suspiro Rose,Premium Roses,blush,60,168,280.56,1.67,Suspiro Rose,2025-05-28,2025-06-06
PetalJet,4548190470243,Sweet 4 Love Garden Rose,Garden Roses,Lavender,40,48,80.64,1.68,Sweet 4 Love Garden Rose,2025-05-28,2025-06-06
PetalJet,4548190470243,Sweet 4 Love Garden Rose,Garden Roses,Lavender,40,72,115.2,1.6,Sweet 4 Love Garden Rose,2025-05-28,2025-06-06
PetalJet,4548190470243,Sweet 4 Love Garden Rose,Garden Roses,Lavender,40,144,224.64,1.56,Sweet 4 Love Garden Rose,2025-05-28,2025-06-06
PetalJet,4548190470243,Sweet 4 Love Garden Rose,Garden Roses,Lavender,40,288,434.88,1.51,Sweet 4 Love Garden Rose,2025-05-28,2025-06-06
PetalJet,4548190470243,Sweet 4 Love Garden Rose,Garden Roses,Lavender,50,48,89.28,1.86,Sweet 4 Love Garden Rose,2025-05-28,2025-06-06
PetalJet,4548190470243,Sweet 4 Love Garden Rose,Garden Roses,Lavender,50,72,127.44,1.77,Sweet 4 Love Garden Rose,2025-05-28,2025-06-06
PetalJet,4548190470243,Sweet 4 Love Garden Rose,Garden Roses,Lavender,50,144,247.68,1.72,Sweet 4 Love Garden Rose,2025-05-28,2025-06-06
