competitor,competitor_product_id,competitor_product_name,competitor_product_group_name,color,stem_length,stems_per_unit,unit_price,price_per_stem,matched_variety_name,variety_key,variety_score,matched_product_group_name,product_group_key,product_group_score,created_at,eta_date
PetalJet,45882741522741,Cool Down Rose,Premium Roses,Lavender,70,336,628.32,1.87,Cool Down Roses,bd55aced-4e0b-4f19-8e43-7878b9a6dd2a,0.9915007948875427,,,,2025-05-07,2025-05-15
PetalJet,39613755031651,Cool Romance White Hypericum -,Hypericum,Cream,60,80,84.8,1.06,Mellow Romance Hypericum,50d00d11-0a05-463c-ac74-16edbb89b5fc,0.9952024817466736,Hypericum,8bff6b99-de91-492b-820f-83cf5c097212,1.0,2025-05-07,2025-05-15
PetalJet,39613755064419,Cool Romance White Hypericum -,Hypericum,Cream,60,120,121.2,1.01,Mellow Romance Hypericum,50d00d11-0a05-463c-ac74-16edbb89b5fc,0.9952024817466736,Hypericum,8bff6b99-de91-492b-820f-83cf5c097212,1.0,2025-05-07,2025-05-15
PetalJet,39613755097187,Cool Romance White Hypericum -,Hypericum,Cream,70,100,119.0,1.19,Mellow Romance Hypericum,50d00d11-0a05-463c-ac74-16edbb89b5fc,0.9952024817466736,Hypericum,8bff6b99-de91-492b-820f-83cf5c097212,1.0,2025-05-07,2025-05-15
PetalJet,45414885589301,Cool Water Rose,Premium Roses,Lavender,40,60,75.0,1.25,Cool Water Roses,13dc59bb-fe49-454f-bf15-40c0655ef9ce,0.9886245131492615,,,,2025-05-07,2025-05-15
PetalJet,45414886572341,Cool Water Rose,Premium Roses,Lavender,40,84,102.48,1.22,Cool Water Roses,13dc59bb-fe49-454f-bf15-40c0655ef9ce,0.9886245131492615,,,,2025-05-07,2025-05-15
PetalJet,45414887489845,Cool Water Rose,Premium Roses,Lavender,40,168,201.6,1.2,Cool Water Roses,13dc59bb-fe49-454f-bf15-40c0655ef9ce,0.9886245131492615,,,,2025-05-07,2025-05-15
PetalJet,45414889390389,Cool Water Rose,Premium Roses,Lavender,40,336,396.48,1.18,Cool Water Roses,13dc59bb-fe49-454f-bf15-40c0655ef9ce,0.9886245131492615,,,,2025-05-07,2025-05-15
PetalJet,13865156149309,Cool Water Rose,Premium Roses,Lavender,50,60,82.2,1.37,Cool Water Roses,13dc59bb-fe49-454f-bf15-40c0655ef9ce,0.9886245131492615,,,,2025-05-07,2025-05-15
PetalJet,43693852655925,Cool Water Rose,Premium Roses,Lavender,50,84,111.72,1.33,Cool Water Roses,13dc59bb-fe49-454f-bf15-40c0655ef9ce,0.9886245131492615,,,,2025-05-07,2025-05-15
PetalJet,43693858750773,Cool Water Rose,Premium Roses,Lavender,50,168,221.76,1.32,Cool Water Roses,13dc59bb-fe49-454f-bf15-40c0655ef9ce,0.9886245131492615,,,,2025-05-07,2025-05-15
PetalJet,43693858783541,Cool Water Rose,Premium Roses,Lavender,50,336,430.08,1.28,Cool Water Roses,13dc59bb-fe49-454f-bf15-40c0655ef9ce,0.9886245131492615,,,,2025-05-07,2025-05-15
PetalJet,43693861667125,Cool Water Rose,Premium Roses,Lavender,60,84,117.6,1.4,Cool Water Roses,13dc59bb-fe49-454f-bf15-40c0655ef9ce,0.9886245131492615,,,,2025-05-07,2025-05-15
PetalJet,43693861732661,Cool Water Rose,Premium Roses,Lavender,60,168,230.16,1.37,Cool Water Roses,13dc59bb-fe49-454f-bf15-40c0655ef9ce,0.9886245131492615,,,,2025-05-07,2025-05-15
PetalJet,43693861863733,Cool Water Rose,Premium Roses,Lavender,60,336,450.24,1.34,Cool Water Roses,13dc59bb-fe49-454f-bf15-40c0655ef9ce,0.9886245131492615,,,,2025-05-07,2025-05-15
PetalJet,49831853916469,Coral Elegance Ranunculus -,Ranunculus,best seller,35,80,151.2,1.89,Elegance Pink Ranunculus,9470db6a-3665-4a56-9ef8-a93d6bcc4583,0.9995571374893188,Ranunculus,f804a637-35a9-4e33-bdc3-271e6adc9ab5,1.0000001192092896,2025-05-07,2025-05-15
PetalJet,49831851491637,Coral Elegance Ranunculus -,Ranunculus,best seller,35,100,175.0,1.75,Elegance Pink Ranunculus,9470db6a-3665-4a56-9ef8-a93d6bcc4583,0.9995571374893188,Ranunculus,f804a637-35a9-4e33-bdc3-271e6adc9ab5,1.0000001192092896,2025-05-07,2025-05-15
PetalJet,49831852441909,Coral Elegance Ranunculus -,Ranunculus,best seller,35,120,200.4,1.67,Elegance Pink Ranunculus,9470db6a-3665-4a56-9ef8-a93d6bcc4583,0.9995571374893188,Ranunculus,f804a637-35a9-4e33-bdc3-271e6adc9ab5,1.0000001192092896,2025-05-07,2025-05-15
PetalJet,49831856505141,Coral Elegance Ranunculus -,Ranunculus,best seller,40,80,157.6,1.97,Elegance Pink Ranunculus,9470db6a-3665-4a56-9ef8-a93d6bcc4583,0.9995571374893188,Ranunculus,f804a637-35a9-4e33-bdc3-271e6adc9ab5,1.0000001192092896,2025-05-07,2025-05-15
PetalJet,49831856800053,Coral Elegance Ranunculus -,Ranunculus,best seller,40,100,184.0,1.84,Elegance Pink Ranunculus,9470db6a-3665-4a56-9ef8-a93d6bcc4583,0.9995571374893188,Ranunculus,f804a637-35a9-4e33-bdc3-271e6adc9ab5,1.0000001192092896,2025-05-07,2025-05-15
PetalJet,49831858241845,Coral Elegance Ranunculus -,Ranunculus,best seller,40,120,210.0,1.75,Elegance Pink Ranunculus,9470db6a-3665-4a56-9ef8-a93d6bcc4583,0.9995571374893188,Ranunculus,f804a637-35a9-4e33-bdc3-271e6adc9ab5,1.0000001192092896,2025-05-07,2025-05-15
PetalJet,49831859028277,Coral Elegance Ranunculus -,Ranunculus,best seller,45,80,164.0,2.05,Elegance Pink Ranunculus,9470db6a-3665-4a56-9ef8-a93d6bcc4583,0.9995571374893188,Ranunculus,f804a637-35a9-4e33-bdc3-271e6adc9ab5,1.0000001192092896,2025-05-07,2025-05-15
PetalJet,49831859716405,Coral Elegance Ranunculus -,Ranunculus,best seller,45,100,192.0,1.92,Elegance Pink Ranunculus,9470db6a-3665-4a56-9ef8-a93d6bcc4583,0.9995571374893188,Ranunculus,f804a637-35a9-4e33-bdc3-271e6adc9ab5,1.0000001192092896,2025-05-07,2025-05-15
PetalJet,49831859978549,Coral Elegance Ranunculus -,Ranunculus,best seller,45,120,220.8,1.84,Elegance Pink Ranunculus,9470db6a-3665-4a56-9ef8-a93d6bcc4583,0.9995571374893188,Ranunculus,f804a637-35a9-4e33-bdc3-271e6adc9ab5,1.0000001192092896,2025-05-07,2025-05-15
PetalJet,43693902332213,Coral Reef Rose,Premium Roses,Bicolor,50,36,66.6,1.85,Coral Reef Roses,ced01f80-2bd2-4e13-a6c2-5f971f160ed7,0.9044104814529419,,,,2025-05-07,2025-05-15
PetalJet,45423044526389,Coral Reef Rose,Premium Roses,Bicolor,50,60,101.4,1.69,Coral Reef Roses,ced01f80-2bd2-4e13-a6c2-5f971f160ed7,0.9044104814529419,,,,2025-05-07,2025-05-15
PetalJet,45423047508277,Coral Reef Rose,Premium Roses,Bicolor,50,120,194.4,1.62,Coral Reef Roses,ced01f80-2bd2-4e13-a6c2-5f971f160ed7,0.9044104814529419,,,,2025-05-07,2025-05-15
PetalJet,45423052423477,Coral Reef Rose,Premium Roses,Bicolor,50,240,381.6,1.59,Coral Reef Roses,ced01f80-2bd2-4e13-a6c2-5f971f160ed7,0.9044104814529419,,,,2025-05-07,2025-05-15
PetalJet,45423069004085,Coral Reef Rose,Premium Roses,Bicolor,60,60,107.4,1.79,Coral Reef Roses,ced01f80-2bd2-4e13-a6c2-5f971f160ed7,0.9044104814529419,,,,2025-05-07,2025-05-15
PetalJet,45423074246965,Coral Reef Rose,Premium Roses,Bicolor,60,120,207.6,1.73,Coral Reef Roses,ced01f80-2bd2-4e13-a6c2-5f971f160ed7,0.9044104814529419,,,,2025-05-07,2025-05-15
PetalJet,45423076147509,Coral Reef Rose,Premium Roses,Bicolor,60,240,403.2,1.68,Coral Reef Roses,ced01f80-2bd2-4e13-a6c2-5f971f160ed7,0.9044104814529419,,,,2025-05-07,2025-05-15
PetalJet,48430950482229,Coral Success Cloni Ranunculus 40- -,Ranunculus,clooni,4050,80,212.0,2.65,Success Clooney White Ranunculus,22d7df50-9c85-4055-ac74-1cac599d9bf7,0.9923422932624817,Ranunculus,f804a637-35a9-4e33-bdc3-271e6adc9ab5,1.0000001192092896,2025-05-07,2025-05-15
PetalJet,47241386295605,Costa Alstroemeria -,Alstroemeria,alstromeria,60,100,92.0,0.92,Marian Alstroemeria,d8995152-d32d-44e5-8a0b-3a82640dde6e,0.9990917444229126,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0000001192092896,2025-05-07,2025-05-15
PetalJet,47241388097845,Costa Alstroemeria -,Alstroemeria,alstromeria,60,180,145.8,0.81,Marian Alstroemeria,d8995152-d32d-44e5-8a0b-3a82640dde6e,0.9990917444229126,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0000001192092896,2025-05-07,2025-05-15
PetalJet,47241390653749,Costa Alstroemeria -,Alstroemeria,alstromeria,70,200,162.0,0.81,Marian Alstroemeria,d8995152-d32d-44e5-8a0b-3a82640dde6e,0.9990917444229126,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0000001192092896,2025-05-07,2025-05-15
PetalJet,49793715437877,Cotton Xpression Garden Rose,Garden Roses,blush,40,36,69.48,1.93,Arya Garden Roses,50be45a9-575d-4c1c-b92a-8a3ca564d84d,0.9590394496917725,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9987648129463196,2025-05-07,2025-05-15
PetalJet,49793716224309,Cotton Xpression Garden Rose,Garden Roses,blush,40,60,109.2,1.82,Arya Garden Roses,50be45a9-575d-4c1c-b92a-8a3ca564d84d,0.9590394496917725,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9987648129463196,2025-05-07,2025-05-15
PetalJet,49793717829941,Cotton Xpression Garden Rose,Garden Roses,blush,40,120,211.2,1.76,Arya Garden Roses,50be45a9-575d-4c1c-b92a-8a3ca564d84d,0.9590394496917725,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9987648129463196,2025-05-07,2025-05-15
PetalJet,50421892907317,Cotton Xpression Garden Rose,Garden Roses,blush,40,240,405.6,1.69,Arya Garden Roses,50be45a9-575d-4c1c-b92a-8a3ca564d84d,0.9590394496917725,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9987648129463196,2025-05-07,2025-05-15
PetalJet,49793722122549,Cotton Xpression Garden Rose,Garden Roses,blush,50,36,74.88,2.08,Arya Garden Roses,50be45a9-575d-4c1c-b92a-8a3ca564d84d,0.9590394496917725,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9987648129463196,2025-05-07,2025-05-15
PetalJet,49793723367733,Cotton Xpression Garden Rose,Garden Roses,blush,50,60,118.8,1.98,Arya Garden Roses,50be45a9-575d-4c1c-b92a-8a3ca564d84d,0.9590394496917725,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9987648129463196,2025-05-07,2025-05-15
PetalJet,49793724907829,Cotton Xpression Garden Rose,Garden Roses,blush,50,120,230.4,1.92,Arya Garden Roses,50be45a9-575d-4c1c-b92a-8a3ca564d84d,0.9590394496917725,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9987648129463196,2025-05-07,2025-05-15
PetalJet,50421893267765,Cotton Xpression Garden Rose,Garden Roses,blush,50,240,444.0,1.85,Arya Garden Roses,50be45a9-575d-4c1c-b92a-8a3ca564d84d,0.9590394496917725,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9987648129463196,2025-05-07,2025-05-15
PetalJet,13866817650749,Country Blues Garden Rose,Garden Roses,Berry,40,48,80.64,1.68,Country Blues Garden Roses,6808fc8f-09e1-4dbc-8161-394b761b3b84,0.9388293027877808,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9987648129463196,2025-05-07,2025-05-15
PetalJet,13866817683517,Country Blues Garden Rose,Garden Roses,Berry,40,72,115.2,1.6,Country Blues Garden Roses,6808fc8f-09e1-4dbc-8161-394b761b3b84,0.9388293027877808,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9987648129463196,2025-05-07,2025-05-15
PetalJet,13866817716285,Country Blues Garden Rose,Garden Roses,Berry,40,144,224.64,1.56,Country Blues Garden Roses,6808fc8f-09e1-4dbc-8161-394b761b3b84,0.9388293027877808,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9987648129463196,2025-05-07,2025-05-15
PetalJet,13866817749053,Country Blues Garden Rose,Garden Roses,Berry,40,288,434.88,1.51,Country Blues Garden Roses,6808fc8f-09e1-4dbc-8161-394b761b3b84,0.9388293027877808,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9987648129463196,2025-05-07,2025-05-15
PetalJet,13866817781821,Country Blues Garden Rose,Garden Roses,Berry,50,48,89.28,1.86,Country Blues Garden Roses,6808fc8f-09e1-4dbc-8161-394b761b3b84,0.9388293027877808,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9987648129463196,2025-05-07,2025-05-15
PetalJet,13866817814589,Country Blues Garden Rose,Garden Roses,Berry,50,72,127.44,1.77,Country Blues Garden Roses,6808fc8f-09e1-4dbc-8161-394b761b3b84,0.9388293027877808,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9987648129463196,2025-05-07,2025-05-15
PetalJet,13866817847357,Country Blues Garden Rose,Garden Roses,Berry,50,144,247.68,1.72,Country Blues Garden Roses,6808fc8f-09e1-4dbc-8161-394b761b3b84,0.9388293027877808,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9987648129463196,2025-05-07,2025-05-15
PetalJet,13866817880125,Country Blues Garden Rose,Garden Roses,Berry,50,288,480.96,1.67,Country Blues Garden Roses,6808fc8f-09e1-4dbc-8161-394b761b3b84,0.9388293027877808,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9987648129463196,2025-05-07,2025-05-15
PetalJet,32392031141987,Country Blues Garden Rose,Garden Roses,Berry,60,72,137.52,1.91,Country Blues Garden Roses,6808fc8f-09e1-4dbc-8161-394b761b3b84,0.9388293027877808,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9987648129463196,2025-05-07,2025-05-15
PetalJet,32392033271907,Country Blues Garden Rose,Garden Roses,Berry,60,144,269.28,1.87,Country Blues Garden Roses,6808fc8f-09e1-4dbc-8161-394b761b3b84,0.9388293027877808,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9987648129463196,2025-05-07,2025-05-15
PetalJet,32392033861731,Country Blues Garden Rose,Garden Roses,Berry,60,288,524.16,1.82,Country Blues Garden Roses,6808fc8f-09e1-4dbc-8161-394b761b3b84,0.9388293027877808,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9987648129463196,2025-05-07,2025-05-15
PetalJet,48557736558901,Country Candy Garden Rose -,Garden Roses,champagne,50,48,91.68,1.91,Country Candy Garden Roses,5402e51b-442c-4f24-a6e2-7fd7acfb6ecd,0.9962120056152344,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9987648129463196,2025-05-07,2025-05-15
PetalJet,48557736591669,Country Candy Garden Rose -,Garden Roses,champagne,50,72,130.32,1.81,Country Candy Garden Roses,5402e51b-442c-4f24-a6e2-7fd7acfb6ecd,0.9962120056152344,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9987648129463196,2025-05-07,2025-05-15
PetalJet,48557771227445,Country Candy Garden Rose -,Garden Roses,champagne,60,72,139.68,1.94,Country Candy Garden Roses,5402e51b-442c-4f24-a6e2-7fd7acfb6ecd,0.9962120056152344,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9987648129463196,2025-05-07,2025-05-15
PetalJet,13865165094973,Country Home Garden Rose,Garden Roses,Peach,40,48,76.8,1.6,Country Home Garden Roses,20931a27-307b-4ad2-bc71-f0f441d197ff,0.9987546801567078,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9987648129463196,2025-05-07,2025-05-15
PetalJet,13865165127741,Country Home Garden Rose,Garden Roses,Peach,40,72,108.72,1.51,Country Home Garden Roses,20931a27-307b-4ad2-bc71-f0f441d197ff,0.9987546801567078,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9987648129463196,2025-05-07,2025-05-15
PetalJet,13865165160509,Country Home Garden Rose,Garden Roses,Peach,40,144,213.12,1.48,Country Home Garden Roses,20931a27-307b-4ad2-bc71-f0f441d197ff,0.9987546801567078,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9987648129463196,2025-05-07,2025-05-15
PetalJet,13865165193277,Country Home Garden Rose,Garden Roses,Peach,40,288,414.72,1.44,Country Home Garden Roses,20931a27-307b-4ad2-bc71-f0f441d197ff,0.9987546801567078,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9987648129463196,2025-05-07,2025-05-15
PetalJet,13865165226045,Country Home Garden Rose,Garden Roses,Peach,50,48,84.96,1.77,Country Home Garden Roses,20931a27-307b-4ad2-bc71-f0f441d197ff,0.9987546801567078,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9987648129463196,2025-05-07,2025-05-15
PetalJet,13865165258813,Country Home Garden Rose,Garden Roses,Peach,50,72,120.96,1.68,Country Home Garden Roses,20931a27-307b-4ad2-bc71-f0f441d197ff,0.9987546801567078,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9987648129463196,2025-05-07,2025-05-15
PetalJet,13865165291581,Country Home Garden Rose,Garden Roses,Peach,50,144,234.72,1.63,Country Home Garden Roses,20931a27-307b-4ad2-bc71-f0f441d197ff,0.9987546801567078,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9987648129463196,2025-05-07,2025-05-15
PetalJet,13865165324349,Country Home Garden Rose,Garden Roses,Peach,50,288,460.8,1.6,Country Home Garden Roses,20931a27-307b-4ad2-bc71-f0f441d197ff,0.9987546801567078,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9987648129463196,2025-05-07,2025-05-15
PetalJet,39489103822947,Country Home Garden Rose,Garden Roses,Peach,60,72,132.48,1.84,Country Home Garden Roses,20931a27-307b-4ad2-bc71-f0f441d197ff,0.9987546801567078,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9987648129463196,2025-05-07,2025-05-15
PetalJet,39489104871523,Country Home Garden Rose,Garden Roses,Peach,60,144,259.2,1.8,Country Home Garden Roses,20931a27-307b-4ad2-bc71-f0f441d197ff,0.9987546801567078,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9987648129463196,2025-05-07,2025-05-15
PetalJet,39489105297507,Country Home Garden Rose,Garden Roses,Peach,60,288,498.24,1.73,Country Home Garden Roses,20931a27-307b-4ad2-bc71-f0f441d197ff,0.9987546801567078,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9987648129463196,2025-05-07,2025-05-15
PetalJet,30738752995389,Country Louise Garden Rose,Garden Roses,Light Pink,40,48,84.96,1.77,Country Garden Garden Roses,8f8bd33f-55e0-4cdf-ac39-8e062f048329,0.9856377840042114,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9987648129463196,2025-05-07,2025-05-15
PetalJet,30738753028157,Country Louise Garden Rose,Garden Roses,Light Pink,40,72,120.96,1.68,Country Garden Garden Roses,8f8bd33f-55e0-4cdf-ac39-8e062f048329,0.9856377840042114,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9987648129463196,2025-05-07,2025-05-15
PetalJet,30738753060925,Country Louise Garden Rose,Garden Roses,Light Pink,40,144,234.72,1.63,Country Garden Garden Roses,8f8bd33f-55e0-4cdf-ac39-8e062f048329,0.9856377840042114,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9987648129463196,2025-05-07,2025-05-15
PetalJet,30738753126461,Country Louise Garden Rose,Garden Roses,Light Pink,50,48,92.64,1.93,Country Garden Garden Roses,8f8bd33f-55e0-4cdf-ac39-8e062f048329,0.9856377840042114,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9987648129463196,2025-05-07,2025-05-15
PetalJet,30738753159229,Country Louise Garden Rose,Garden Roses,Light Pink,50,72,133.92,1.86,Country Garden Garden Roses,8f8bd33f-55e0-4cdf-ac39-8e062f048329,0.9856377840042114,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9987648129463196,2025-05-07,2025-05-15
PetalJet,30738753191997,Country Louise Garden Rose,Garden Roses,Light Pink,50,144,260.64,1.81,Country Garden Garden Roses,8f8bd33f-55e0-4cdf-ac39-8e062f048329,0.9856377840042114,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9987648129463196,2025-05-07,2025-05-15
PetalJet,43694007681333,Country Louise Garden Rose,Garden Roses,Light Pink,60,72,137.52,1.91,Country Garden Garden Roses,8f8bd33f-55e0-4cdf-ac39-8e062f048329,0.9856377840042114,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9987648129463196,2025-05-07,2025-05-15
PetalJet,43694007845173,Country Louise Garden Rose,Garden Roses,Light Pink,60,144,269.28,1.87,Country Garden Garden Roses,8f8bd33f-55e0-4cdf-ac39-8e062f048329,0.9856377840042114,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9987648129463196,2025-05-07,2025-05-15
PetalJet,49894353994037,Country Secret Garden Rose,Garden Roses,Light Pink,40,48,81.12,1.69,Country Garden Garden Roses,8f8bd33f-55e0-4cdf-ac39-8e062f048329,0.957148551940918,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9987648129463196,2025-05-07,2025-05-15
PetalJet,49894354747701,Country Secret Garden Rose,Garden Roses,Light Pink,40,72,115.2,1.6,Country Garden Garden Roses,8f8bd33f-55e0-4cdf-ac39-8e062f048329,0.957148551940918,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9987648129463196,2025-05-07,2025-05-15
PetalJet,49894355894581,Country Secret Garden Rose,Garden Roses,Light Pink,40,144,224.64,1.56,Country Garden Garden Roses,8f8bd33f-55e0-4cdf-ac39-8e062f048329,0.957148551940918,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9987648129463196,2025-05-07,2025-05-15
PetalJet,49894361923893,Country Secret Garden Rose,Garden Roses,Light Pink,50,48,89.28,1.86,Country Garden Garden Roses,8f8bd33f-55e0-4cdf-ac39-8e062f048329,0.957148551940918,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9987648129463196,2025-05-07,2025-05-15
PetalJet,49894364971317,Country Secret Garden Rose,Garden Roses,Light Pink,50,72,126.72,1.76,Country Garden Garden Roses,8f8bd33f-55e0-4cdf-ac39-8e062f048329,0.957148551940918,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9987648129463196,2025-05-07,2025-05-15
PetalJet,49894366249269,Country Secret Garden Rose,Garden Roses,Light Pink,50,144,246.24,1.71,Country Garden Garden Roses,8f8bd33f-55e0-4cdf-ac39-8e062f048329,0.957148551940918,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9987648129463196,2025-05-07,2025-05-15
PetalJet,49894371983669,Country Secret Garden Rose,Garden Roses,Light Pink,60,72,136.8,1.9,Country Garden Garden Roses,8f8bd33f-55e0-4cdf-ac39-8e062f048329,0.957148551940918,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9987648129463196,2025-05-07,2025-05-15
PetalJet,49894375129397,Country Secret Garden Rose,Garden Roses,Light Pink,60,144,266.4,1.85,Country Garden Garden Roses,8f8bd33f-55e0-4cdf-ac39-8e062f048329,0.957148551940918,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9987648129463196,2025-05-07,2025-05-15
PetalJet,33142575235171,Courier Lily 3-5 Bloom -,Lilies,Cream,70,50,101.0,2.02,,,,,,,2025-05-07,2025-05-15
PetalJet,44258219786549,Craspedia Pop -,Craspedia,billy button,60,100,101.0,1.01,,,,,,,2025-05-07,2025-05-15
PetalJet,44258232893749,Craspedia Pop -,Craspedia,billy button,60,150,145.5,0.97,,,,,,,2025-05-07,2025-05-15
PetalJet,44258233188661,Craspedia Pop -,Craspedia,billy button,70,150,162.0,1.08,,,,,,,2025-05-07,2025-05-15
PetalJet,44258234990901,Craspedia Jumbo -,Craspedia,billy button,60,80,92.0,1.15,,,,,,,2025-05-07,2025-05-15
PetalJet,44258239906101,Craspedia Jumbo -,Craspedia,billy button,60,110,124.3,1.13,,,,,,,2025-05-07,2025-05-15
PetalJet,44258241151285,Craspedia Jumbo -,Craspedia,billy button,70,120,135.6,1.13,,,,,,,2025-05-07,2025-05-15
PetalJet,45040474554677,Cream Irishka Spray Rose,Spray Roses,best seller,40,60,94.8,1.58,Cream Irishka Spray Roses,050d0811-236f-4359-aead-dafd96929d7c,0.9965986013412476,Spray Roses,f65b435b-c531-4639-99d9-2805fb8cd131,0.9987550377845764,2025-05-07,2025-05-15
PetalJet,45040477241653,Cream Irishka Spray Rose,Spray Roses,best seller,40,80,123.2,1.54,Cream Irishka Spray Roses,050d0811-236f-4359-aead-dafd96929d7c,0.9965986013412476,Spray Roses,f65b435b-c531-4639-99d9-2805fb8cd131,0.9987550377845764,2025-05-07,2025-05-15
PetalJet,45040478617909,Cream Irishka Spray Rose,Spray Roses,best seller,40,160,238.4,1.49,Cream Irishka Spray Roses,050d0811-236f-4359-aead-dafd96929d7c,0.9965986013412476,Spray Roses,f65b435b-c531-4639-99d9-2805fb8cd131,0.9987550377845764,2025-05-07,2025-05-15
PetalJet,45040482713909,Cream Irishka Spray Rose,Spray Roses,best seller,50,50,93.5,1.87,Cream Irishka Spray Roses,050d0811-236f-4359-aead-dafd96929d7c,0.9965986013412476,Spray Roses,f65b435b-c531-4639-99d9-2805fb8cd131,0.9987550377845764,2025-05-07,2025-05-15
